id,urun,fiyat,kategori,url
erkek-keten-slim-fit-dar-kesim-kirlangic-yaka-desenli-torba-cepli-kruvaze-bej-takim-elbise,erkek-keten-slim-fit-dar-kesim-kirlangic-yaka-desenli-torba-cepli-kruvaze-bej-takim-elbise-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kruvaze-takim-elbise-c,https://www.altinyildizclassics.com/erkek-keten-slim-fit-dar-kesim-kirlangic-yaka-desenli-torba-cepli-kruvaze-bej-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-100-yun-gri-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-100-yun-gri-takim-elbise-p,"8999,98 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-100-yun-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kruvaze-acik-gri-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kruvaze-acik-gri-takim-elbise-p,"8799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kruvaze-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kruvaze-acik-gri-takim-elbise-p
erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-siyah-takim-elbise-4,erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-siyah-takim-elbise-4-p,"8999,98 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-siyah-takim-elbise-4-p
erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-cizgili-antrasit-takim-elbise,erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-cizgili-antrasit-takim-elbise-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-ekstra-slim-fit-dar-kesim-kirlangic-yaka-cizgili-antrasit-takim-elbise-p
erkek-regular-fit-rahat-kesim-mono-yaka-armurlu-siyah-takim-elbise-4,erkek-regular-fit-rahat-kesim-mono-yaka-armurlu-siyah-takim-elbise-4-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-regular-fit-rahat-kesim-mono-yaka-armurlu-siyah-takim-elbise-4-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-kruvaze-bej-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-kruvaze-bej-takim-elbise-p,"14999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/kruvaze-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-kruvaze-bej-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-desenli-gri-siyah-yelekli-takim-elbise-2,erkek-slim-fit-dar-kesim-kirlangic-yaka-desenli-gri-siyah-yelekli-takim-elbise-2-p,"7749,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-desenli-gri-siyah-yelekli-takim-elbise-2-p
erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-siyah-takim-elbise-3,erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-siyah-takim-elbise-3-p,"5499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-siyah-takim-elbise-3-p
erkek-yun-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-gri-takim-elbise,erkek-yun-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-gri-takim-elbise-p,"9999,99 TL",https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c,https://www.altinyildizclassics.com/erkek-yun-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-su-gecirmez-nano-8-drop-siyah-takim-elbise-2,erkek-slim-fit-dar-kesim-su-gecirmez-nano-8-drop-siyah-takim-elbise-2-p,"8899,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-su-gecirmez-nano-8-drop-siyah-takim-elbise-2-p
erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise-p
erkek-100-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-siyah-takim-elbise,erkek-100-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-siyah-takim-elbise-p,"9999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-100-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-siyah-takim-elbise-p
erkek-regular-fit-rahat-kesim-mono-yaka-desenli-kapak-cepli-esnek-siyah-mavi-takim-elbise,erkek-regular-fit-rahat-kesim-mono-yaka-desenli-kapak-cepli-esnek-siyah-mavi-takim-elbise-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-regular-fit-rahat-kesim-mono-yaka-desenli-kapak-cepli-esnek-siyah-mavi-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise-2,erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise-2-p,"5499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-diagonal-desenli-torba-cepli-siyah-takim-elbise-2-p
erkek-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-esnek-siyah-gri-takim-elbise,erkek-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-esnek-siyah-gri-takim-elbise-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-yun-slim-fit-dar-kesim-mono-yaka-kapak-cepli-kareli-esnek-siyah-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-kapak-cepli-esnek-siyah-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-kapak-cepli-esnek-siyah-takim-elbise-p,"8864,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-kapak-cepli-esnek-siyah-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-esnek-siyah-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-esnek-siyah-takim-elbise-p,"19999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-esnek-siyah-takim-elbise-p
erkek-filafil-slim-fit-dar-kesim-mono-yaka-kapak-cepli-antrasit-takim-elbise,erkek-filafil-slim-fit-dar-kesim-mono-yaka-kapak-cepli-antrasit-takim-elbise-p,"8999,98 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-filafil-slim-fit-dar-kesim-mono-yaka-kapak-cepli-antrasit-takim-elbise-p
erkek-pamuklu-slim-fit-dar-kesim-mono-yaka-diagonal-desenli-kapak-cepli-bej-takim-elbise,erkek-pamuklu-slim-fit-dar-kesim-mono-yaka-diagonal-desenli-kapak-cepli-bej-takim-elbise-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-pamuklu-slim-fit-dar-kesim-mono-yaka-diagonal-desenli-kapak-cepli-bej-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-esnek-siyah-gri-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-esnek-siyah-gri-takim-elbise-p,"9999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-cizgili-kapak-cepli-esnek-siyah-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-cizgili-esnek-siyah-gri-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-cizgili-esnek-siyah-gri-takim-elbise-p,"14999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-kapak-cepli-cizgili-esnek-siyah-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-desenli-gri-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-desenli-gri-takim-elbise-p,"14999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-beli-baglamali-desenli-gri-takim-elbise-p
erkek-tasima-torbali-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-gri-takim-elbise,erkek-tasima-torbali-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-gri-takim-elbise-p,"8864,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-tasima-torbali-slim-fit-dar-kesim-kirlangic-yaka-beli-baglamali-gri-takim-elbise-p
erkek-slim-fit-dar-kesim-mono-yaka-desenli-mavi-takim-elbise-4,erkek-slim-fit-dar-kesim-mono-yaka-desenli-mavi-takim-elbise-4-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-desenli-mavi-takim-elbise-4-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-mavi-takim-elbise,erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-mavi-takim-elbise-p,"5499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-mavi-takim-elbise-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-torba-cepli-esnek-kruvaze-gri-ceket,erkek-slim-fit-dar-kesim-kirlangic-yaka-torba-cepli-esnek-kruvaze-gri-ceket-p,"15999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/desenli-ceket-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-torba-cepli-esnek-kruvaze-gri-ceket-p
erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-kapak-cepli-kruvaze-lacivert-ceket,erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-kapak-cepli-kruvaze-lacivert-ceket-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/desenli-ceket-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirlangic-yaka-gofre-desenli-kapak-cepli-kruvaze-lacivert-ceket-p
erkek-keten-regular-fit-normal-kesim-mono-yaka-kapak-cepli-armurlu-blazer-siyah-ceket,erkek-keten-regular-fit-normal-kesim-mono-yaka-kapak-cepli-armurlu-blazer-siyah-ceket-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/duz-ceket-c | https://www.altinyildizclassics.com/desenli-ceket-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-keten-regular-fit-normal-kesim-mono-yaka-kapak-cepli-armurlu-blazer-siyah-ceket-p
erkek-slim-fit-dar-kesim-mono-yaka-desenli-torba-cepli-lacivert-ceket-4,erkek-slim-fit-dar-kesim-mono-yaka-desenli-torba-cepli-lacivert-ceket-4-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/desenli-ceket-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-desenli-torba-cepli-lacivert-ceket-4-p
erkek-slim-fit-dar-kesim-mono-yaka-armurlu-torba-cepli-siyah-ceket-2,erkek-slim-fit-dar-kesim-mono-yaka-armurlu-torba-cepli-siyah-ceket-2-p,"7999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/ceket-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/desenli-ceket-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-armurlu-torba-cepli-siyah-ceket-2-p
