canonical_key,tuik_category,sector,product_key,store,relative_compare
marmara birlik dogal siyah zeytin salamura az tuzlu 800 gr,01,market,Marmara Birlik Doğal Siyah Zeytin Salamura  Az Tuzlu 800 Gr,Hapeloglu,4.461538461538472
marmara birlik ekstra zeytin 800 gr,01,market,Marmara Birlik Ekstra Zeytin 800 Gr,Hapeloglu,4.73684210526315
marmara birlik gold zeytin 800 gr,01,market,Marmara Birlik Gold Zeytin 800 Gr,Hapeloglu,16.936874784408417
marmara birlik gold zeytin xl 400 gr,01,market,Marmara Birlik Gold Zeytin XL 400 Gr,Hapeloglu,5.025125628140703
marmara birlik hiper dogal yagli salamura siyah zeytin 231-260 teneke 2 kg,01,market,Marmara Birlik Hiper Doğal Yağlı Salamura Siyah Zeytin 231-260 Teneke 2 kg,Hapeloglu,0.0
marmara birlik hiper zeytin 2 kg,01,market,Marmara Birlik Hiper Zeytin 2 Kg,Hapeloglu,
marmara birlik hiper zeytin 800 gr,01,market,Marmara Birlik Hiper Zeytin 800 Gr,Hapeloglu,4.730158730158718
marmara birlik hususi diyet zeytin az tuzlu 800 gr,01,market,Marmara Birlik Hususi Diyet Zeytin Az Tuzlu 800 Gr,Hapeloglu,-6.058921623123958
marmara birlik hususi zeytin 2 kg,01,market,Marmara Birlik Hususi Zeytin 2 Kg,Hapeloglu,7.787610619469021
marmara birlik hususi zeytin az tuzlu (s) 400 gr,01,market,Marmara Birlik Hususi Zeytin Az Tuzlu (S) 400 Gr,Hapeloglu,0.0
marmara birlik kirma yesil zeytin 400 gr cam 3xl,01,market,Marmara Birlik Kırma Yeşil Zeytin 400 Gr Cam 3xl,Hapeloglu,7.843137254901955
marmara birlik kirma yesil zeytin 850 gr cam 3xl,01,market,Marmara Birlik Kırma Yeşil Zeytin 850 Gr Cam 3xl,Hapeloglu,4.052044609665417
marmara birlik kuru sele zeytin (3xs) 800 gr,01,market,Marmara Birlik Kuru Sele Zeytin (3XS) 800 Gr,Hapeloglu,0.0
marmara birlik kuru sele zeytin (xs) 400 gr,01,market,Marmara Birlik Kuru Sele Zeytin (XS) 400 Gr,Hapeloglu,6.896551724137923
marmara birlik kuru sele zeytin (xs) 800 gr,01,market,Marmara Birlik Kuru Sele Zeytin (XS) 800 Gr,Hapeloglu,6.823865666309414
marmara birlik mega zeytin 800 gr,01,market,Marmara Birlik Mega Zeytin 800 Gr,Hapeloglu,0.0
marmara birlik premium zeytin (2xl) 800 gr tnk,01,market,Marmara Birlik Premium Zeytin (2xl) 800 Gr Tnk,Hapeloglu,0.0
marmara birlik siyah ezme zeytin baharatli 175 gr,01,market,Marmara Birlik Siyah Ezme Zeytin Baharatlı 175 Gr,Hapeloglu,11.403508771929815
marmara birlik siyah ezme zeytin baharatli 340 gr,01,market,Marmara Birlik Siyah Ezme Zeytin Baharatlı 340 Gr,Hapeloglu,10.526315789473696
marmara birlik siyah ezme zeytin sade 175 gr,01,market,Marmara Birlik Siyah Ezme Zeytin Sade 175 Gr,Hapeloglu,11.607142857142861
marmara birlik siyah ezme zeytin sade 340 gr,01,market,Marmara Birlik Siyah Ezme Zeytin Sade 340 Gr,Hapeloglu,8.15217391304348
marmara birlik siyah zeytin gold teneke 800 gr.,01,market,Marmara Birlik Siyah Zeytin Gold Teneke 800 Gr.,Hapeloglu,0.0
marmara birlik yesil cizik zeytin 400 gr cam 321-380 xs-2xs,01,market,Marmara Birlik Yeşil Çizik Zeytin 400 Gr Cam 321-380 XS-2XS,Hapeloglu,4.766444232602485
marmara birlik yesil cizik zeytin 850 gr cam 321-380 xs-2xs,01,market,Marmara Birlik Yeşil Çizik Zeytin 850 Gr Cam 321-380 XS-2XS,Hapeloglu,5.045871559633031
marmara birlik yesil zeytin kirmizi biber dolgulu (4xl) 850 gr,01,market,Marmara Birlik Yeşil Zeytin Kırmızı Biber Dolgulu (4XL) 850 Gr,Hapeloglu,0.0
marmara birlik zeytin mega kg salamura,01,market,Marmara Birlik Zeytin Mega Kg Salamura,Hapeloglu,0.0
marmara birlik zeytin premium yagli salamura 2xl 181-200 kg,01,market,Marmara Birlik Zeytin Premium Yağlı Salamura 2XL 181-200 kg,Hapeloglu,0.0
marmara birlik zeytin super m sulu 261-290 kg,01,market,Marmara Birlik Zeytin Süper M Sulu 261-290 kg,Hapeloglu,0.0
marmara limon kolonyasi 200 ml,13,cosmetics,Marmara Limon Kolonyası 200 ml,Dermomarket,0.0
marmarabirlik 2xs luks sepet serisi 800 gr,01,market,Marmarabirlik 2XS Lüks Sepet Serisi 800 Gr,Hapeloglu,0.0
marmarabirlik 4xl islem gormus yesil zeytin kokteyl 400 gr,01,market,Marmarabirlik 4XL İşlem Görmüş Yeşil Zeytin Kokteyl 400 Gr,Hapeloglu,0.0
marmarabirlik az tuzlu siyah zeytin 400 gr,01,market,Marmarabirlik Az Tuzlu Siyah Zeytin 400 Gr,Marketzade,0.0
marmarabirlik az tuzlu siyah zeytin teneke (s) 800 gr,01,market,Marmarabirlik Az Tuzlu Siyah Zeytin Teneke (S) 800 Gr,Marketzade,0.0
marmarabirlik az tuzlu yagli salamura siyah zeytin 800 gr,01,market,Marmarabirlik Az Tuzlu Yağlı Salamura Siyah Zeytin 800 Gr,Marketzade,0.0
marmarabirlik dilimli yesil zeytin 350 gr,01,market,Marmarabirlik Dilimli Yeşil Zeytin 350 Gr,Marketzade,0.0
marmarabirlik ekstra siyah zeytin teneke (xs) 800 gr,01,market,Marmarabirlik Ekstra Siyah Zeytin Teneke (Xs) 800 Gr,Marketzade,0.0
marmarabirlik gold siyah zeytin 400 gr xl,01,market,Marmarabirlik Gold Siyah Zeytin 400 Gr XL,Marketzade,0.0
marmarabirlik gold siyah zeytin teneke 800 gr,01,market,Marmarabirlik Gold Siyah Zeytin Teneke 800 Gr,Marketzade,0.0
marmarabirlik hiper vakumlu siyah zeytin (l) 500 gr,01,market,Marmarabirlik Hiper Vakumlu Siyah Zeytin (L) 500 Gr,Marketzade,0.0
marmarabirlik kokteyl yesil zeytin 400 gr,01,market,Marmarabirlik Kokteyl Yeşil Zeytin 400 Gr,Marketzade,0.0
marmarabirlik kuru koy sele siyah zeytin 400 gr,01,market,Marmarabirlik Kuru Köy Sele Siyah Zeytin 400 Gr,Marketzade,0.0
marmarabirlik kuru sele siyah zeytin 400 gr,01,market,Marmarabirlik Kuru Sele Siyah Zeytin 400 Gr,Marketzade,0.0
marmarabirlik kuru sele siyah zeytin 800 gr,01,market,Marmarabirlik Kuru Sele Siyah Zeytin 800 Gr,Marketzade,0.0
marmarabirlik kuru sele siyah zeytin pet xs 800 gr,01,market,Marmarabirlik Kuru Sele Siyah Zeytin Pet XS 800 Gr,Marketzade,0.0
marmarabirlik mega xl teneke siyah zeytin 800 gr,01,market,Marmarabirlik Mega Xl Teneke Siyah Zeytin 800 Gr,Marketzade,0.0
marmarabirlik naturel sizma zeytinyagi cam sise 1 l,01,market,Marmarabirlik Natürel Sızma Zeytinyağı Cam Şişe 1 L,Hapeloglu,5.647058823529405
marmarabirlik naturel sizma zeytinyagi cam sise 500 ml,01,market,Marmarabirlik Natürel Sızma Zeytinyağı Cam Şişe 500 ml,Hapeloglu,6.866757617098673
marmarabirlik naturel sizma zeytinyagi teneke 3 l,01,market,Marmarabirlik Natürel Sızma Zeytinyağı Teneke 3 L,Hapeloglu,0.0
marmarabirlik riviera zeytinyagi cam sise 1 l,01,market,Marmarabirlik Riviera Zeytinyağı Cam Şişe 1 L,Hapeloglu,4.584527220630363
marmarabirlik riviera zeytinyagi cam sise 250 ml,01,market,Marmarabirlik Riviera Zeytinyağı Cam Şişe 250 ml,Hapeloglu,16.796440489432698
marmarabirlik riviera zeytinyagi teneke 5 l,01,market,Marmarabirlik Riviera Zeytinyağı Teneke 5 L,Hapeloglu,10.367892976588621
marmarabirlik sade zeytin ezmesi 175 gr,01,market,Marmarabirlik Sade Zeytin Ezmesi 175 Gr,Marketzade,0.0
marmarabirlik sade zeytin ezmesi 340 gr,01,market,Marmarabirlik Sade Zeytin Ezmesi 340 Gr,Marketzade,0.0
marmarabirlik sepet serisi 3xs boy 400 gr,01,market,Marmarabirlik Sepet Serisi 3xs Boy 400 Gr,Marketzade,0.0
marmarabirlik sepet serisi siyah zeytin (2xs) 800 gr,01,market,Marmarabirlik Sepet Serisi Siyah Zeytin (2Xs) 800 Gr,Marketzade,0.0
marmarabirlik sizma zeytinyagi cam 1 lt,01,market,Marmarabirlik Sızma Zeytinyağı Cam 1 Lt,Marketzade,0.0
marmarabirlik sizma zeytinyagi pet 1 lt,01,market,Marmarabirlik Sızma Zeytinyağı Pet 1 Lt,Marketzade,0.0
marmarabirlik soslu zeytin ezmesi 350 gr,01,market,Marmarabirlik Soslu Zeytin Ezmesi 350 Gr,Marketzade,0.0
marmarabirlik super siyah zeytin pet 1400 gr,01,market,Marmarabirlik Süper Siyah Zeytin Pet 1400 Gr,Marketzade,0.0
marmarabirlik vakumlu siyah zeytin (xl) 800 gr,01,market,Marmarabirlik Vakumlu Siyah Zeytin (Xl) 800 Gr,Marketzade,0.0
marmarabirlik yagli salamura siyah zeytin (l) 2 kg,01,market,Marmarabirlik Yağlı Salamura Siyah Zeytin (L) 2 Kg,Marketzade,0.0
mars 55 cm alt beyaz,05,construction,MARS 55 CM ALT BEYAZ,yapimaks,0.0
mars 65 cm alt atlantis beyaz,05,construction,MARS 65 CM ALT ATLANTİS BEYAZ,yapimaks,0.0
mars 65 cm alt beyaz,05,construction,MARS 65 CM ALT BEYAZ,yapimaks,0.0
mars 65 cm alt koyu gri beyaz,05,construction,MARS 65 CM ALT KOYU GRİ BEYAZ,yapimaks,0.0
mars 65 cm ust ayna atlantis beyaz,05,construction,MARS 65 CM ÜST AYNA ATLANTİS  BEYAZ,yapimaks,0.0
mars 65 cm ust ayna beyaz,05,construction,MARS 65 CM ÜST AYNA BEYAZ,yapimaks,0.0
mars 65 cm ust ayna koyu gri beyaz,05,construction,MARS 65 CM ÜST AYNA KOYU GRİ BEYAZ,yapimaks,0.0
mars 80 cm alt atlantis beyaz,05,construction,MARS 80 CM ALT ATLANTİS BEYAZ,yapimaks,0.0
mars 80 cm alt beyaz,05,construction,MARS 80 CM ALT BEYAZ,yapimaks,0.0
mars 80 cm ust ayna atlantis beyaz,05,construction,MARS 80 CM ÜST AYNA ATLANTİS BEYAZ,yapimaks,0.0
mars 80 cm ust ayna beyaz,05,construction,MARS 80 CM ÜST AYNA BEYAZ,yapimaks,0.0
mars 80 cm ust ayna koyu gri beyaz,05,construction,MARS 80 CM ÜST AYNA KOYU GRİ BEYAZ,yapimaks,0.0
mars cikolata 51 gr,01,market,Mars Çikolata 51 Gr,Marketzade,0.0
marshall acton iii bt cream,08,tech,Marshall Acton III BT Cream,DR,
marshall emberton 3 sage bluetooth hoparlor yesil,08,tech,Marshall Emberton 3 Sage Bluetooth Hoparlör Yeşil,DR,
marshall kilburn ii bt siyah,08,tech,Marshall Kilburn II BT Siyah,DR,
marshall major v kablosuz kulak ustu kulaklik mavi,08,tech,Marshall Major V Kablosuz Kulak Üstü Kulaklık Mavi,DR,
marshall major v kulak ustu bluetooth kulaklik,08,tech,Marshall Major V Kulak Üstü Bluetooth Kulaklık,DR,
marshall middleton ii krem bluetooth hoparlor,08,tech,Marshall Middleton II Krem Bluetooth Hoparlör,DR,
marshall middleton ii siyah bluetooth hoparlor,08,tech,Marshall Middleton II Siyah Bluetooth Hoparlör,DR,
marshall middleton siyah bluetooth hoparlor,08,tech,Marshall Middleton Siyah Bluetooth Hoparlör,DR,
marshall minor iv tws kulak ici bluetooth kulaklik,08,tech,Marshall Minor IV TWS Kulak İçi Bluetooth Kulaklık,DR,
marshall monitor ii anc siyah,08,tech,Marshall Monitor II ANC Siyah,DR,
marshall motif ii anc tws kulak ici bluetooth kulaklik,08,tech,Marshall Motif II ANC TWS Kulak İçi Bluetooth Kulaklık,DR,
marshall partybox bromley 750 bluetooth hifi blk&brass parti hoparloru,08,tech,Marshall Partybox Bromley 750 Bluetooth Hifi Blk&Brass Parti Hoparlörü,DR,
marshall stanmore iii bt spk brown,08,tech,Marshall Stanmore III BT Spk Brown,DR,
marshall stockwell ii bluetooth speaker siyah,08,tech,Marshall Stockwell II Bluetooth Speaker Siyah,DR,
marshall woburn iii bluetooth speaker siyah,08,tech,Marshall Woburn III Bluetooth Speaker Siyah,DR,
marshall woburn iii bt cream,08,tech,Marshall Woburn III BT Cream,DR,
maruderm %5 centella repair body cream 400 ml,13,cosmetics,Maruderm %5 Centella Repair Body Cream 400 ml,Dermomarket,-19.999999999999996
maruderm aha %10 + bha %2 peeling maske cilt bakim serumu 30 ml,13,cosmetics,Maruderm AHA %10 + BHA %2 Peeling Maske Cilt Bakım Serumu 30 ml,Dermomarket,-19.999999999999996
maruderm aha meyve enzim hassas toz peeling 60 gr,13,cosmetics,Maruderm AHA Meyve Enzim Hassas Toz Peeling 60 gr,Dermomarket,0.0
maruderm anti-age kirisiklik karsiti cilt bakim kremi 50 ml,13,cosmetics,Maruderm Anti-Age Kırışıklık Karşıtı Cilt Bakım Kremi 50 ml,Dermomarket,-19.999999999999996
maruderm argan oil and panax ginseng revitalizing dus oncesi sac maskesi 50 ml,13,cosmetics,Maruderm Argan Oil and Panax Ginseng Revitalizing Duş Öncesi Saç Maskesi 50 ml,Dermomarket,-19.999999999999996
maruderm aydinlatici meyve enzim toz peeling 60 gr,13,cosmetics,Maruderm Aydınlatıcı Meyve Enzim Toz Peeling 60 gr,Dermomarket,-19.999999999999996
maruderm bakuchiol cream 50 ml,13,cosmetics,Maruderm Bakuchiol Cream 50 ml,Dermomarket,-19.999999999999996
maruderm biberiye sampuan 400 ml - tum sac tipleri,13,cosmetics,Maruderm Biberiye Şampuan 400 ml - Tüm Saç Tipleri,Dermomarket,-19.999999999999996
"maruderm biotin, kafein dokulme karsiti sac tonigi 200 ml",13,cosmetics,"Maruderm Biotin, Kafein Dökülme Karşıtı Saç Toniği 200 ml",Dermomarket,-19.999999999999996
maruderm c vitamini yuz yikama jeli 200 ml,13,cosmetics,Maruderm C Vitamini Yüz Yıkama Jeli 200 ml,Dermomarket,-19.999999999999996
maruderm caffeine %5 + peptides + hyaluronik asit goz cevresi serumu 30 ml,13,cosmetics,Maruderm Caffeine %5 + Peptides + Hyalüronik Asit Göz Çevresi Serumu 30 ml,Dermomarket,0.0
maruderm calm restore toner pads 100 adet,13,cosmetics,Maruderm Calm Restore Toner Pads 100 Adet,Dermomarket,-19.999999999999996
maruderm centella asiatica nemlendirici milk serum 30 ml,13,cosmetics,Maruderm Centella Asiatica Nemlendirici Milk Serum 30 ml,Dermomarket,-19.999999999999996
maruderm centella asiatica ve ceramide nemlendirici tonik 250 ml,13,cosmetics,Maruderm Centella Asiatica ve Ceramide Nemlendirici Tonik 250 ml,Dermomarket,-19.999999999999996
maruderm cica repair color corrector cream spf15 30 ml,13,cosmetics,Maruderm Cica Repair Color Corrector Cream Spf15 30 ml,Dermomarket,-19.999999999999996
maruderm clarify balance toner pads 100 adet,13,cosmetics,Maruderm Clarify Balance Toner Pads 100 Adet,Dermomarket,-19.999999999999996
maruderm coenzyme q10 and silk protein dus oncesi sac maskesi 50 ml,13,cosmetics,Maruderm Coenzyme Q10 and Silk Protein Duş Öncesi Saç Maskesi 50 ml,Dermomarket,-19.999999999999996
maruderm color correcting anti aging eye cream 15 ml,13,cosmetics,Maruderm Color Correcting Anti Aging Eye Cream 15 ml,Dermomarket,-19.999999999999996
maruderm firming smoothing cellulite gel 300 ml,13,cosmetics,Maruderm Firming Smoothing Cellulite Gel 300 ml,Dermomarket,-19.999999999999996
maruderm ginseng cilt serum 30 ml,13,cosmetics,Maruderm Ginseng Cilt Serum 30 ml,Dermomarket,-19.999999999999996
maruderm ginseng ozlu ve jojoba yagli kil maskesi 100 ml,13,cosmetics,Maruderm Ginseng Özlü ve Jojoba Yağlı Kil Maskesi 100 ml,Dermomarket,-19.999999999999996
maruderm glikolik asit %7 aydinlatici ve leke karsiti tonik 250 ml,13,cosmetics,Maruderm Glikolik Asit %7 Aydınlatıcı ve Leke Karşıtı Tonik 250 ml,Dermomarket,-19.999999999999996
maruderm glow renewal toner pads 100 adet,13,cosmetics,Maruderm Glow Renewal Toner Pads 100 Adet,Dermomarket,-19.999999999999996
maruderm glutatyon beyazlatici ve leke karsiti milk serum 30 ml,13,cosmetics,Maruderm Glutatyon Beyazlatıcı ve Leke Karşıtı Milk Serum 30 ml,Dermomarket,-19.999999999999996
maruderm glycolic acid clay mask 100 ml,13,cosmetics,Maruderm Glycolic Acid Clay Mask 100 ml,Dermomarket,-19.999999999999996
maruderm gozenek sikilastirici bha ve peptid cilt bakim serumu 30 ml,13,cosmetics,Maruderm Gözenek Sıkılaştırıcı BHA ve Peptid Cilt Bakım Serumu 30 ml,Dermomarket,-19.999999999999996
maruderm guclendirici ceramide cilt bakim kremi 200 ml,13,cosmetics,Maruderm Güçlendirici Ceramide Cilt Bakım Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm hair repair conditioner 300 ml,13,cosmetics,Maruderm Hair Repair Conditioner 300 ml,Dermomarket,-19.999999999999996
maruderm hassas ciltler icin spf50 mineral sprey gunes kremi 200 ml,13,cosmetics,Maruderm Hassas Ciltler İçin SPF50 Mineral Sprey Güneş Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm hassas ciltler icin yuz yikama jeli 400 ml,13,cosmetics,Maruderm Hassas Ciltler İçin Yüz Yıkama Jeli 400 ml,Dermomarket,0.0
maruderm hassas ve atopik ciltler icin yuz yikama jeli 200 ml,13,cosmetics,Maruderm Hassas ve Atopik Ciltler İçin Yüz Yıkama Jeli 200 ml,Dermomarket,-19.999999999999996
maruderm himalaya tuzu vucut peelingi 250 ml,13,cosmetics,Maruderm Himalaya Tuzu Vücut Peelingi 250 ml,Dermomarket,-19.999999999999996
maruderm hyaluronic acid moisturizing body cream 400 ml,13,cosmetics,Maruderm Hyaluronic Acid Moisturizing Body Cream 400 ml,Dermomarket,-19.999999999999996
maruderm hyaluronik asit nemlendirici sac bakim tonigi 200 ml,13,cosmetics,Maruderm Hyalüronik Asit Nemlendirici Saç Bakım Toniği 200 ml,Dermomarket,0.0
maruderm hyaluronik asit nemlendirici sac maskesi 300 ml,13,cosmetics,Maruderm Hyalüronik Asit Nemlendirici Saç Maskesi 300 ml,Dermomarket,-19.999999999999996
maruderm hyaluronik asit nemlendirici sampuan 400 ml,13,cosmetics,Maruderm Hyalüronik Asit Nemlendirici Şampuan 400 ml,Dermomarket,-19.999999999999996
maruderm hyaluronik asit nemlendirici yuz ve vucut cilt bakim kremi 200 ml,13,cosmetics,Maruderm Hyalüronik Asit Nemlendirici Yüz ve Vücut Cilt Bakım Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm hyaluronik asit ve kolajen dus oncesi sac maskesi 50 ml,13,cosmetics,Maruderm Hyalüronik Asit ve Kolajen Duş Öncesi Saç Maskesi 50 ml,Dermomarket,-19.999999999999996
maruderm kahve+yesil cay ozlu vucut peelingi 250 ml,13,cosmetics,Maruderm Kahve+Yeşil Çay Özlü Vücut Peelingi 250 ml,Dermomarket,-19.999999999999996
maruderm karma ve yagli ciltlere ozel temizleme jeli 400 ml,13,cosmetics,Maruderm Karma ve Yağlı Ciltlere Özel Temizleme Jeli 400 ml,Dermomarket,-19.999999999999996
maruderm kepege karsi etkili sac kremi 300 ml,13,cosmetics,Maruderm Kepeğe Karşı Etkili Saç Kremi 300 ml,Dermomarket,-19.999999999999996
maruderm kepege karsi etkili sac maskesi 300 ml,13,cosmetics,Maruderm Kepeğe Karşı Etkili Saç Maskesi 300 ml,Dermomarket,-19.999999999999996
maruderm kepege karsi etkili sac tonigi 200 ml,13,cosmetics,Maruderm Kepeğe Karşı Etkili Saç Toniği 200 ml,Dermomarket,-19.999999999999996
maruderm leke karsiti cilt beyazlatici aha tonik 250 ml,13,cosmetics,Maruderm Leke Karşıtı Cilt Beyazlatıcı AHA Tonik 250 ml,Dermomarket,-19.999999999999996
maruderm leke karsiti cilt beyazlatici bakim kremi 200 ml,13,cosmetics,Maruderm Leke Karşıtı Cilt Beyazlatıcı Bakım Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm leke karsiti ve beyazlatici cilt bakim serumu 30 ml,13,cosmetics,Maruderm Leke Karşıtı ve Beyazlatıcı Cilt Bakım Serumu 30 ml,Dermomarket,-19.999999999999996
maruderm niacinamide %10 leke karsiti ve gozenek sikilastirici krem 200 ml,13,cosmetics,Maruderm Niacinamide %10 Leke Karşıtı ve Gözenek Sıkılaştırıcı Krem 200 ml,Dermomarket,-19.999999999999996
maruderm night repair cilt bakim serumu 30 ml,13,cosmetics,Maruderm Night Repair Cilt Bakım Serumu 30 ml,Dermomarket,0.0
maruderm pirinc suyu vucut peelingi 250 ml,13,cosmetics,Maruderm Pirinç Suyu Vücut Peelingi 250 ml,Dermomarket,-19.999999999999996
maruderm radiance boost toner pads 100 adet,13,cosmetics,Maruderm Radiance Boost Toner Pads 100 Adet,Dermomarket,-19.999999999999996
maruderm repairing hair oil 100 ml,13,cosmetics,Maruderm Repairing Hair Oil 100 ml,Dermomarket,0.0
maruderm retinol 0.3 bakim serumu 30 ml,13,cosmetics,Maruderm Retinol 0.3 Bakım Serumu 30 ml,Dermomarket,-19.999999999999996
maruderm retinol 0.5% cilt bakim serumu 30 ml,13,cosmetics,Maruderm Retinol 0.5% Cilt Bakım Serumu 30 ml,Dermomarket,-19.999999999999996
maruderm retinol anti aging nihgt cream 50 ml,13,cosmetics,Maruderm Retinol Anti Aging Nihgt Cream 50 ml,Dermomarket,-19.999999999999996
maruderm rice bright moisture cream 50 ml,13,cosmetics,Maruderm Rice Bright Moisture Cream 50 ml,Dermomarket,-19.999999999999996
maruderm rice hydra bright toner 250 ml,13,cosmetics,Maruderm Rice hydra Bright Toner 250 ml,Dermomarket,-19.999999999999996
maruderm rice radiant purifying cleanser 200 ml,13,cosmetics,Maruderm Rice Radiant Purifying Cleanser 200 ml,Dermomarket,-19.999999999999996
maruderm sac bakim sampuani 400 ml,13,cosmetics,Maruderm Saç Bakım Şampuanı 400 ml,Dermomarket,-19.999999999999996
maruderm sac bakim tonigi 200 ml,13,cosmetics,Maruderm Saç Bakım Toniği 200 ml,Dermomarket,0.0
maruderm sac dokulme karsiti sac kremi 300 ml,13,cosmetics,Maruderm Saç Dökülme Karşıtı Saç Kremi 300 ml,Dermomarket,-19.999999999999996
maruderm sac maskesi 300 ml,13,cosmetics,Maruderm Saç Maskesi 300 ml,Dermomarket,0.0
maruderm salyangoz ozlu essence tonik 100 ml,13,cosmetics,Maruderm Salyangoz Özlü Essence Tonik 100 ml,Dermomarket,-19.999999999999996
maruderm salyangoz ozlu krem 100 ml,13,cosmetics,Maruderm Salyangoz Özlü Krem 100 ml,Dermomarket,-19.999999999999996
maruderm spf 50+ mineral filtre gunes kremi 50 ml,13,cosmetics,Maruderm SPF 50+ Mineral Filtre Güneş Kremi 50 ml,Dermomarket,-19.999999999999996
maruderm spf15 sun kiss tanning oil 100 ml,13,cosmetics,Maruderm SPF15 Sun Kiss Tanning Oil 100 ml,Dermomarket,-19.999999999999996
maruderm spf30 nemlendirici ve koruyucu sprey gunes kremi 200 ml,13,cosmetics,Maruderm SPF30 Nemlendirici ve Koruyucu Sprey Güneş Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm spf50+ c vitamini gunes kremi 50 ml,13,cosmetics,Maruderm Spf50+ C Vitamini Güneş Kremi 50 ml,Dermomarket,-19.999999999999996
maruderm spf50+ leke karsiti gunes kremi 50 ml,13,cosmetics,Maruderm SPF50+ Leke Karşıtı Güneş Kremi 50 ml,Dermomarket,4.041616646658652
maruderm spf50+ nemlendirici gunes kremi 50 ml,13,cosmetics,Maruderm Spf50+ Nemlendirici Güneş Kremi 50 ml,Dermomarket,-19.999999999999996
maruderm spf50+ pembe ton esitleyici gunes kremi 50 ml,13,cosmetics,Maruderm Spf50+ Pembe Ton Eşitleyici Güneş Kremi 50 ml,Dermomarket,-19.999999999999996
maruderm sun cocuklar icin spf50 hassas koruma sprey gunes kremi 200 ml,13,cosmetics,Maruderm Sun Çocuklar İçin SPF50 Hassas Koruma Sprey Güneş Kremi 200 ml,Dermomarket,-19.999999999999996
maruderm sun glow bronzlastirici gunes yagi 100 ml,13,cosmetics,Maruderm Sun Glow Bronzlaştırıcı Güneş Yağı 100 ml,Dermomarket,-19.999999999999996
maruderm tranexamic acid serum 30 ml,13,cosmetics,Maruderm Tranexamic Acid Serum 30 ml,Dermomarket,-19.999999999999996
maruderm vitamin c brightening body cream 400 ml,13,cosmetics,Maruderm Vitamin C Brightening Body Cream 400 ml,Dermomarket,-19.999999999999996
maruderm yag bazli temizleyici 400 ml,13,cosmetics,Maruderm Yağ Bazlı Temizleyici 400 ml,Dermomarket,-19.999999999999996
maruderm yag bazli yuz ve vucut icin temizleme yagi 200 ml,13,cosmetics,Maruderm Yağ Bazlı Yüz ve Vücut İçin Temizleme Yağı 200 ml,Dermomarket,-19.999999999999996
maruderm zerdecal+ sut vucut peelingi 250 ml,13,cosmetics,Maruderm Zerdeçal+ Süt Vücut Peelingi 250 ml,Dermomarket,-19.999999999999996
