pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
1476233,8684846134895,6SAM40060ND,Normal Bel Pamuklu Skinny Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,36,1399.99,1399.99,0.0,TRY,54,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486583,8684846873787,6SAM40073ND,Normal Bel Cepli Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,36,1099.99,1099.99,0.0,TRY,26,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472371,8684846960500,6SAM50002HW,Uzun Kollu Kapaklı Cepli Mono Yaka Düğmeli Blazer Ceket,Koton,MENSWEAR > SMART > MEN > BLAZERS > BLAZERS,SİYAH,56,2899.99,2899.99,0.0,TRY,6,03,0.0,7.407434842351268,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487764,8684848145165,6SAM50005HW,Regular Fit Uzun Kollu Cepli Düğmeli Mono Yaka Blazer Ceket,Koton,MENSWEAR > SMART > MEN > BLAZERS > BLAZERS,SİYAH,46,2799.99,2799.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1396051,8684290476664,5SAM40002ID,Pamuklu Slim Fit Katlamalı Paça Bermuda Jean Şort,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,BLEACH,30,999.99,999.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1404126,8684291050641,5SAM40003ID,Katlamalı Paça Bermuda Slim Fit Denim Şort,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,AÇIK İNDİGO,30,999.99,999.99,0.0,TRY,13,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1404118,8684291050801,5SAM40003ID,Katlamalı Paça Bermuda Slim Fit Denim Şort,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,ORTA İNDİGO,30,999.99,999.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1396655,8684290843022,5SAM40001ID,Pamuklu Katlamalı Paça Bermuda Slim Fit Denim Şort,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,BLEACH,34,999.99,999.99,0.0,TRY,13,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1414563,8684758373887,5SAM40191ND,Katlamalı Paça Cep Detaylı Pamuklu Slim Fit Jean Şort,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,AÇIK İNDİGO,29,999.99,999.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1249517,8684289227437,4SAM40049ID,Kot Şort Loose Fit Kargo Cep Detaylı Bermuda Pamuklu,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,SİYAH,33,1249.99,1249.99,0.0,TRY,15,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1251700,8684289227918,4SAM40054ID,Slim Fit Kot Şort Bermuda Cep Detaylı Pamuklu,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,EKRU,33,999.99,999.99,0.0,TRY,5,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1260958,8684289264784,4SAM40236HW,Keten Karışımlı Şort Kısa Chino Cep Detaylı,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > SHORTS,ANTRASİT,38,1299.99,1299.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486578,8684846874210,6SAM40074ND,Normal Bel Pamuklu Cepli Super Skinny Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,31,1099.99,1099.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481406,8684847828465,6SAM40152ND,Pamuklu Normal Bel Vintage Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,32,1399.99,1399.99,0.0,TRY,38,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487397,8684847495926,6SAM40136ND,Pamuklu Normal Bel Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,30,1599.99,1599.99,0.0,TRY,3,03,0.0,14.285816327259479,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483836,8684847233412,6SAM40114ND,Normal Bel Pamuklu Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,29,1199.99,1199.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1505876,8684846125190,6SAM40044ND,Normal Bel Pamuklu Vintage Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,EKRU,30,1199.99,1199.99,0.0,TRY,52,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489095,8684848341666,6SAM40257ND,Normal Bel Dar Paça Pamuklu Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,30,1299.99,1299.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481820,8684846407302,6SAM70003HT,Regular Fit Pamuklu Dokulu Kısa Kollu Düğmeli Polo Yaka Pamuklu Triko Tişört,Koton,MENSWEAR > SMART > MEN > KNITWEAR > SWEATERS,BEYAZ,XL,1399.99,1399.99,0.0,TRY,28,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471601,8684846604190,6SAM20002HK,Regular Fit Uzun Kollu Cepli Gömlek Yaka Fermuarlı Fitilli Bomber Ceket,Koton,MENSWEAR > SMART > MEN > OUTERWEAR > JACKETS,MAVİ,XL,2499.99,2499.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480687,8684846129853,6SAM40052ND,Normal Bel Pamuklu Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,AÇIK İNDİGO,36,1299.99,1299.99,0.0,TRY,56,03,0.0,8.333402778356486,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1464956,8684756279129,6WAM40048ND,Normal Bel Pamuklu Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,29,999.99,999.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486620,8684846551463,6SAM40011NK,Beli Lastikli Cepli Jogger Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,XL,999.99,999.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480735,8684847498057,6SAM40141ND,Normal Bel Cepli Pamuklu Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,36,1599.99,1599.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488819,8684847835784,6SAM50023ND,Uzun Kollu Pamuklu Gömlek Yaka Cepli Düğmeli Oversize Jean Ceket,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > JACKETS,KAHVERENGİ,XL,2299.99,2299.99,0.0,TRY,168,03,0.0,9.523854875499408,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1478217,8684847822876,6SAM40142ND,Normal Bel Cepli Pamuklu Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,34,1699.99,1699.99,0.0,TRY,34,03,0.0,13.33342222281482,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1475040,8684846122793,6SAM40028ND,Normal Bel Pamuklu Regular Fit Tapered Jean Pantolon- Joe Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,AÇIK İNDİGO,33,1499.99,1499.99,0.0,TRY,50,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483057,8684847496688,6SAM40139ND,Normal Bel Slim Fit Pamuklu Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,33,1499.99,1499.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1469819,8684757757060,6WAM40026NK,Rahat Kalıp Cepli Geniş Paça Scuba Kumaş Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,L,899.99,899.99,0.0,TRY,66,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1475984,8684846112589,6SAM40012ND,Normal Bel Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,31,1299.99,1299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486493,8684846224855,6SAM20004HK,Uzun Kollu Cepli Dik Yaka Fermuarlı Slim Ceket,Koton,MENSWEAR > SMART > MEN > OUTERWEAR > JACKETS,KAHVERENGİ,XL,2299.99,2299.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1479971,8684846132174,6SAM40056ND,Normal Bel Pamuklu Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,31,1399.99,1399.99,0.0,TRY,27,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483831,8684847589120,6SAM40161ND,Pamuklu Düz Paça Normal Bel Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ORTA İNDİGO,29,1199.99,1199.99,0.0,TRY,10,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488822,8684848169451,6SAM40217ND,Normal Bel Pamuklu Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,36,1599.99,1599.99,0.0,TRY,126,03,0.0,6.66671111140741,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483834,8684846118222,6SAM40021ND,Pamuklu Normal Bel Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,29,1199.99,1199.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450985,8684756583028,6WAM40055ND,Pamuklu Cepli Tapered Fit Jean Pantolon - Tapered Fit Joe Jeans,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,AÇIK İNDİGO,31,999.99,999.99,0.0,TRY,15,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488603,8684847823507,6SAM40143ND,Normal Bel Cepli Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,PETROL,34,1699.99,1699.99,0.0,TRY,39,03,0.0,13.33342222281482,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1459878,8684847139639,6WAM10112NK,Regular Fit Kısa Kollu Pamuklu Bisiklet Yaka Baskılı Spor Tişört,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,HAKİ,L,499.99,499.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480628,8684847246382,6WAM40124NK,Rahat Kalıp Cepli Beli Bağcıklı Geniş Paça Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,M,1199.99,1199.99,0.0,TRY,29,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1473259,8684846229256,6SAM40031ND,Normal Bel Pamuklu Super Skinny Fit Jean Pantolon - Justin Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,30,1199.99,1199.99,0.0,TRY,4,03,0.0,9.090991736288512,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1496557,8684846406923,6SAM20026HW,Uzun Kollu Dik Yaka Cepli Fermuarlı Slim Fit Suni Süet Bomber Ceket,Koton,MENSWEAR > SMART > MEN > OUTERWEAR > JACKETS,LACİVERT,L,2699.99,2699.99,0.0,TRY,83,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486333,8684847681879,6SAM70007NK,Bisiklet Yaka Rahat Kesim Kısa Kollu Spor Sweatshirt,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEATSHIRTS,BEJ,M,899.99,899.99,0.0,TRY,25,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1410863,8684758216245,6WAM10027MK,Regular Fit Kısa Kollu Pike Kumaş Pamuklu Polo Yaka Tişört,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS POLO,EKRU,S,899.99,899.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487383,8684847827123,6SAM40150ND,Normal Bel Pamuklu Cepli Vintage Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,30,1599.99,1599.99,0.0,TRY,29,03,0.0,14.285816327259479,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490959,8684846119656,6SAM40023ND,Normal Bel Pamuklu Vintage Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,33,1299.99,1299.99,0.0,TRY,29,03,0.0,8.333402778356486,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1477972,8684846127132,6SAM40047ND,Pamuklu Normal Bel Regular Fit Tapered Jean Pantolon - Joe Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,31,1299.99,1299.99,0.0,TRY,23,03,0.0,8.333402778356486,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483821,8684846107479,6SAM40007ND,Pamuklu Normal Bel Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,AÇIK İNDİGO,29,1199.99,1199.99,0.0,TRY,14,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1155675,8683968599896,4WPM40001HW,Beli Bağcıklı Pantolon Şerit Dikiş Detaylı Cepli,Koton,NON TRADING > PERSONELMEN > PERSONELMEN > WOVEN BOTTOMS > TROUSERS,SİYAH,38,1299.99,1299.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472900,8684847829172,6SAM40153ND,Pamuklu Bol Normal Bel Baggy Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,34,1399.99,1399.99,0.0,TRY,140,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1478856,8684847819340,6SAM10239MK,Regular Fit Ribanalı Renk Kontrastlı Pamuklu Bisiklet Yaka Uzun Kollu Tişört,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT LS,MAVİ,L,899.99,899.99,0.0,TRY,73,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1422995,8684756246145,6WAM40001NK,Baskılı Dikiş Detaylı Cepli Beli Bağcıklı Jogger Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,S,849.99,849.99,0.0,TRY,41,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1473294,8684846115023,6SAM40016ND,Normal Bel Pamuklu Cepli Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,GRİ,30,1299.99,1299.99,0.0,TRY,11,03,0.0,8.333402778356486,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1288170,8684288564847,5WAM40025HW,Chino Pantolon Cep Detaylı Viskon Karışımlı,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,40,1099.99,1099.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1479951,8684847248195,6WAM70041NK,Regular Fit Uzun Kollu Fermuarlı Cepli Kapşonlu Spor Sweatshirt,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEATSHIRTS,GRİ MELANJ,XL,1699.99,1699.99,0.0,TRY,68,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1251438,8684286133892,4SAM40100ND,Slim Fit Kot Şort Cep Detaylı Katlamalı Paça Pamuklu,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > SHORTS,ORTA İNDİGO,36,999.99,999.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483839,8684847234679,6SAM40115ND,Düğmeli Cep Detaylı Normal Bel Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ANTRASİT,29,1199.99,1199.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481513,8684847825389,6SAM40146ND,Normal Bel Düz Paça Pamuklu Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,34,1399.99,1399.99,0.0,TRY,58,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1463408,8684847425817,6WAM40113HW,Regular Fit Viskon Karışımlı Cepli Düğmeli Kareli Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT DESENLİ,48,1399.99,1399.99,0.0,TRY,16,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1408841,8684756522560,6WAM40008NK,Cep Detaylı Beli Bağcıklı Şardonlu Jogger Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,GRİ MELANJ,S,1099.99,1099.99,0.0,TRY,12,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483073,8684846113487,6SAM40013ND,Pamuklu Normal Bel Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ORTA İNDİGO,33,1099.99,1099.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481419,8684847498606,6SAM40147ND,Normal Bel Cepli Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,34,1699.99,1699.99,0.0,TRY,22,03,0.0,13.33342222281482,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1332720,8684291058906,5SAM50003HK,Cep Detaylı Pamuk Karışımlı Mono Yaka Slim Fit Blazer Ceket,Koton,MENSWEAR > SMART > MEN > BLAZERS > BLAZERS,GRİ,46,2599.99,2599.99,0.0,TRY,43,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1482923,8684847366554,6SAM40116ND,Regular Fit Beş Cepli Pamuklu Bol Baggy Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KAHVERENGİ,34,1299.99,1299.99,0.0,TRY,24,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1390571,8684756759645,5SAM40127HW,Beli Bağcıklı Regular Fit Chino Keten Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,42,1799.99,1799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1478971,8684847695746,6WAM40119HW,Rahat Kalıp Viskon Karışımlı Cepli Pileli Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,SİYAH,44,1399.99,1399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1424680,8684758878818,6WAM40074NK,Rahat Kesim Cep Detaylı Beli Bağcıklı Spor Şort,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,LACİVERT,XL,799.99,799.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1442296,8684756755968,6WAM40016NK,Viskon Cep Detaylı Beli Bağcıklı Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,XL,1299.99,1299.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1409105,8684756404408,6WAM10061HK,Kısa Kollu Bisiklet Yaka Basic Slim Fit Tişört,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS BSC,LACİVERT,S,699.99,699.99,0.0,TRY,28,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1364850,8684631895048,5SAM10044NK,Baskılı Kısa Kollu Renk Bloklu V Yaka Oversize Spor Tişört,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,BEYAZ,XXL,879.99,879.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488774,8684848063216,6SAM10054NK,Regular Fit Kısa Kollu Bisiklet Yaka Pamuklu Basic Spor Tişört,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,SİYAH,M,699.99,699.99,0.0,TRY,154,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1475305,8684846110608,6SAM40010ND,Normal Bel Cepli Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,30,1299.99,1299.99,0.0,TRY,55,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1363142,8684631735559,5SAM10091MK,Kontrast Detaylı Pamuklu Pike Kumaş Kısa Kollu Slim Fit Polo Yaka Tişört,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS POLO,EKRU,L,899.99,899.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1479607,8684846814353,6SAM40072ND,Normal Bel Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,31,1299.99,1299.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481646,8684847246337,6WAM40123NK,Cepli Beli Bağcıklı Tapered Fit Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,XXL,1299.99,1299.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455048,8684846032405,6WAM40095NK,Rahat Kalıp Pamuk Viskon Karışımlı Bermuda Beli Bağcıklı Spor Şort,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,LACİVERT,L,999.99,999.99,0.0,TRY,7,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1247494,8684287462151,5WAM40001HK,Slim Fit Chino Pantolon Lastik Detaylı,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,38,1599.99,1599.99,0.0,TRY,12,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1423225,8684756284482,6WAM50007HK,Pike Kumaş Uzun Kollu Kapaklı Cep Detaylı Düğmeli Slim Fit Mono Yaka Blazer Ceket,Koton,MENSWEAR > SMART > MEN > BLAZERS > BLAZERS,TAŞ,52,2499.99,2499.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1415011,8684756256946,6WAM40010HK,Normal Bel Cep Detaylı Düğmeli Fitilli Chino Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT,42,1499.99,1499.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483835,8684847232156,6SAM40114ND,Normal Bel Pamuklu Skinny Fit Jean Pantolon - Michael Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ANTRASİT,29,1199.99,1199.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484420,8684847680896,6SAM40027NK,Pamuklu Cepli Duble Paça Beli Bağcıklı Tapered Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,BEJ,L,1199.99,1199.99,0.0,TRY,42,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1443687,8684846024226,6WAM40093NK,Beli Bağcıklı Cepli Baskılı Spor Şort,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,SİYAH,XXL,799.99,799.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1491855,8684847588628,6SAM40160ND,Normal Bel Regular Fit Tapered Jean Pantolon - Joe Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,32,1199.99,1199.99,0.0,TRY,77,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1388893,8684290503179,5SAM60056HW,Uzun Kollu Regular Fit Düğmeli Yaka Klasik Keten Gömlek,Koton,MENSWEAR > SMART > MEN > WOVEN TOPS > SHIRTS LS BSC,SİYAH,L,1699.99,1699.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
