date,product-name,product-price,category,source
2026-05-01,%5 DEKSTROZ PVC 150 ML SOLUSYON,0.96,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ PVC 250 ML SOLUSYON,1.09,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ RINGER LAKTAT BIOSEL SOLUSYON    500 ML SETLI SISE,1.6300000000000001,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ RINGER LAKTAT BIOSEL SOLUSYON  1000 ML SETLI SISE,2.01,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SISE   500 ML(SETLI),1.6300000000000001,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SISE   500 ML(SETSIZ),1.34,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SISE 1000 ML(SETLI),1.91,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SISE(SETSIZ)1000ML SOLUSYON,1.76,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU  1000  ML(SETLI),1.96,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU  500 ML(SETLI),1.79,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU BFS 250 ML (SETLI),1.42,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU BFS 250 ML (SETSIZ),1.12,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU BFS 500 ML (SETLI),1.75,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SOLUSYONU BFS 500 ML (SETSIZ),1.46,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI  250 ML SOLUSYON(SETLI),1.11,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI  250 ML SOLUSYON(SETSIZ),0.97,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 100 ML (MEDIFLEKS-SETLI),1.19,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 100 ML (SETSIZ),0.87,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 1000 ML (MEDIFLEKS-SETSIZ),1.9,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 1000 ML (SETLI),1.94,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 1000 ML (SETLI-CAM),1.91,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 1000 ML (SETSIZ),1.76,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 150 ML (SETLI),1.27,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 150 ML (SETSIZ),0.96,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 250 ML (SETLI),1.42,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 250 ML (SETSIZ),1.12,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 50 ML (MEDIFLEKS-SETSIZ),0.72,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 500 ML (MEDIFLEKS-SETLI),1.75,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 500 ML (MEDIFLEKS-SETSIZ),1.46,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 500 ML (SETSIZ-CAM),1.34,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI 500 ML CAM (SETLI),1.6300000000000001,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI BFS 1000 ML (SETLI),1.94,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI BFS 1000 ML (SETSIZ),1.9,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI BFS 150 ML (SETLI),1.27,İlaç,TİTCK
2026-05-01,%5 DEKSTROZ SUDAKI COZELTISI BFS 150 ML (SETSIZ),0.96,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ SUDAKİ CÖZELTİSİ BFS (100 ML, 1 ŞİŞE, SETLİ)",1.19,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ SUDAKİ CÖZELTİSİ BFS (100 ML, 1 ŞİŞE, SETSİZ)",0.87,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ-%0,9 SODYUM KLORUR 1000 CC SETLI (CAM SISE)",1.87,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ-%0,9 SODYUM KLORUR 1000 CC SETSIZ (CAM SISE)",1.73,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ-%0,9 SODYUM KLORUR 500 CC SETLI (CAM SISE)",1.7,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ-%0,9 SODYUM KLORUR 500 CC SETSIZ (CAM SISE)",1.41,İlaç,TİTCK
2026-05-01,"%5 DEKSTROZ+ %0,45 NACL+ %0,3 POTASYUM KLORUR 500 ML SETLI SISE",1.33,İlaç,TİTCK
2026-05-01,%5 MANNITOL COZELTISI 1000 ML (CAM SETSIZ),2.69,İlaç,TİTCK
2026-05-01,%5 MANNITOL COZELTISI 500 ML (CAM SETSIZ),2.04,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ BIOSEL SUDAKI HIPERTONIK SOLUSYON  500 ML SETLI SISE,1.87,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ SUDAKI SOLUSYON 1000ML CAM(SETLI),2.0999999999999996,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ SUDAKI SOLUSYON 1000ML CAM(SETSIZ),1.94,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ SUDAKI SOLUSYON 500ML CAM(SETLI),1.87,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ SUDAKI SOLUSYON 500ML CAM(SETSIZ),1.72,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ VAC. 500 ML(SETLI),1.87,İlaç,TİTCK
2026-05-01,%50 DEKSTROZ VAC. 500 ML(SETSIZ),1.83,İlaç,TİTCK
2026-05-01,%50 HIPERTONIK DEKSTROZ COZELTISI- 500 ML (SETLI CAM),1.87,İlaç,TİTCK
2026-05-01,%50 HIPERTONIK DEKSTROZ COZELTISI- 500 ML (SETSIZ CAM),1.83,İlaç,TİTCK
2026-05-01,1/2 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOL. 500 ML SETLI,1.62,İlaç,TİTCK
2026-05-01,"1/2 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOLUSYONU, 500 ML(SETSIZ)",1.32,İlaç,TİTCK
2026-05-01,1/3 ISODEXOL INF. 500 ML SOLUSYON(SETSIZ),1.04,İlaç,TİTCK
2026-05-01,1/3 ISODEXOL INF. 500 ML SOLUSYONU(SETLI),1.36,İlaç,TİTCK
2026-05-01,1/3 IZODEKS COZELTISI 100 ML (SETLI),1.18,İlaç,TİTCK
2026-05-01,1/3 IZODEKS COZELTISI 100 ML (SETSIZ-MEDIFLEKS),0.91,İlaç,TİTCK
2026-05-01,1/3 IZODEKS COZELTISI 500 ML (SETLI SISE),1.66,İlaç,TİTCK
2026-05-01,1/3 IZODEKS COZELTISI 500 ML (SETSIZ SISE),1.37,İlaç,TİTCK
2026-05-01,1/3 IZODEKS COZELTISI 500 ML (SETSIZ-MEDIFLEKS),1.37,İlaç,TİTCK
2026-05-01,1/3 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOL. 1000 ML SETLI,1.99,İlaç,TİTCK
2026-05-01,1/3 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOL. 500 ML SETLI,1.47,İlaç,TİTCK
2026-05-01,1/3 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOLUSYONU 1000 ML(SETSIZ),1.72,İlaç,TİTCK
2026-05-01,1/3 IZOTONIK SODYUM KLORUR IZOTONIK DEKSTROZ SOLUSYONU 500 ML(SETSIZ),1.37,İlaç,TİTCK
2026-05-01,"1/3 POLIDEKS (%3,33 DEKSTROZ-%3 SODYUM KLORUR)500 CC SETLI(CAM SISE)",1.66,İlaç,TİTCK
2026-05-01,"1/3 POLIDEKS (%3,33 DEKSTROZ-%3 SODYUM KLORUR)500 CC SETSIZ(CAM SISE)",1.36,İlaç,TİTCK
2026-05-01,1/3 POLIDEKS SOLUSYONU  1000 ML (CAM SISE ) SETLI,1.9,İlaç,TİTCK
2026-05-01,1/3 POLIDEKS SOLUSYONU  1000 ML (CAM SISE ) SETSIZ,1.71,İlaç,TİTCK
2026-05-01,1/4 ISODEXOL INF.   500 ML SOLUSYON(SETSIZ),1.02,İlaç,TİTCK
2026-05-01,1/4 ISODEXOL INF.   500 ML SOLUSYONU(SETLI),1.34,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL 1000 MG/20 ML ENJ. COZ. ICIN  FLAKON,3.21,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL BIOSYN   20 ML 1000 MG   1 AMPUL,3.3499999999999996,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL BIOSYN  10 ML   500 MG   1 AMPUL,1.86,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL BIOSYN 5 ML 250 MG 10 AMPUL,3.460066343454963,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL EBEWE 500 MG/10 ML ENJ. ICIN COZ. ICEREN 1 FLAKON,1.84,İlaç,TİTCK
2026-05-01,5-FLUOROURACIL EBEWE 5000 MG/100 ML ENJ. ICIN COZ. ICEREN 1 FLAKON,20.78,İlaç,TİTCK
2026-05-01,5-FROTU 1000 MG/20 ML ENJ. ICIN COZ. ICEREN 1 FLAKON,3.21,İlaç,TİTCK
2026-05-01,5-FROTU 5000 MG/100 ML ENJ. ICIN COZ. ICEREN 1 FLAKON,10.37,İlaç,TİTCK
2026-05-01,ABAVIR 245 MG 30 FILM KAPLI TABLET,237.99,İlaç,TİTCK
2026-05-01,ABILIFY 1 MG/ML ORAL SOLUSYON 150 ML,19.35,İlaç,TİTCK
2026-05-01,ABILIFY 10 MG 28 TABLET,28.7,İlaç,TİTCK
2026-05-01,ABILIFY 15 MG 28 TABLET,25.11,İlaç,TİTCK
2026-05-01,ABILIFY 30 MG 28 TABLET,42.16,İlaç,TİTCK
2026-05-01,ABILIFY 5 MG 28 TABLET,18.06,İlaç,TİTCK
2026-05-01,ABILIFY MAINTENA 400 MG UZUN SALIMLI IM ENJEKSIYONLUK  1 FLAKON,226.8,İlaç,TİTCK
2026-05-01,ABIRATEX 250 MG 120 TABLET,2784.42,İlaç,TİTCK
2026-05-01,ABITIGA 250 MG FILM KAPLI TABLET,2784.42,İlaç,TİTCK
2026-05-01,ABIZOL 1 MG/ML ORAL COZELTI 150 ML,19.35,İlaç,TİTCK
2026-05-01,ABIZOL 10 MG 28 TABLET,28.7,İlaç,TİTCK
2026-05-01,ABIZOL 15 MG 28 TABLET,25.11,İlaç,TİTCK
2026-05-01,ABIZOL 20 MG 28 TABLET,33.48,İlaç,TİTCK
2026-05-01,ABIZOL 30 MG 28 TABLET,42.16,İlaç,TİTCK
2026-05-01,ABIZOL 5 MG 28 TABLET,18.06,İlaç,TİTCK
2026-05-01,ABIZOL EASYTAB 10 MG 28 AGIZDA DAGILAN TABLET,25.89,İlaç,TİTCK
2026-05-01,ABIZOL EASYTAB 15 MG 28 AGIZDA DAGILAN TABLET,25.89,İlaç,TİTCK
2026-05-01,ABIZOL EASYTAB 15 MG 28 AGIZDA DAGILAN TABLET,25.89,İlaç,TİTCK
2026-05-01,ABIZOL EASYTAB 5 MG AGIZDA DAGILAN 28 TABLET,12.94,İlaç,TİTCK
2026-05-01,ABOUND PORTAKAL AROMALI TOZ 24 GR 30 POSET,173.4,İlaç,TİTCK
2026-05-01,ABPAX 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,ABPAX 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,ABSTRAL 100 MCG 10 DILALTI TABLET,57.1,İlaç,TİTCK
2026-05-01,ABSTRAL 200 MCG 10 DILALTI TABLET,57.1,İlaç,TİTCK
2026-05-01,ABSTRAL 400 MCG 10 DILALTI TABLET,57.1,İlaç,TİTCK
2026-05-01,ABSTRAL 800 MCG 10 DILALTI TABLET,57.1,İlaç,TİTCK
2026-05-01,"ACCUZIDE 20 MG/12,5 MG 30 FILM TABLET",3.3,İlaç,TİTCK
2026-05-01,ACCUZIDE FORT 20 MG/25 MG 30 FILM KAPLI TABLET,5.1,İlaç,TİTCK
2026-05-01,ACE PLUS SELENYUM 30 YUMUSAK KAPSUL,4.95,İlaç,TİTCK
2026-05-01,ACECAP 30 YUMUSAK KAPSUL,2.8299999999999996,İlaç,TİTCK
2026-05-01,ACEPER 4 MG 30 TABLET,8.07,İlaç,TİTCK
2026-05-01,ACEPER 8 MG 30 TABLET,12.0,İlaç,TİTCK
2026-05-01,"ACEPER PLUS 4 MG/1,25 MG 30 TABLET",11.29,İlaç,TİTCK
2026-05-01,ACESCAP 30 YUMUSAK KAPSUL,2.61,İlaç,TİTCK
2026-05-01,ACETUDIL 60 MG FORT 20 KAPSUL,3.64,İlaç,TİTCK
2026-05-01,ACETYLCYSTEIN 600 TROM 10 EFERVESAN TABLET,2.4,İlaç,TİTCK
2026-05-01,ACETYLCYSTEIN 600 TROM 20 EFERVESAN TABLET,4.7,İlaç,TİTCK
2026-05-01,ACIDPASS  10 MG/800 MG/165 MG 12 CIGNEME TABLETI,3.79,İlaç,TİTCK
2026-05-01,ACLABON 5MG/100 ML IV INFUZYON COZELTISI ICEREN 1 FLAKON,235.34,İlaç,TİTCK
2026-05-01,ACLASTA 5MG/100 ML IV INFUZYON COZELTISI,235.34,İlaç,TİTCK
2026-05-01,ACLASTA 5MG/100 ML IV INFUZYON COZELTISI,235.34,İlaç,TİTCK
2026-05-01,ACMEL 500 MG/5 ML IM/IV/SC ENJEKSIYONLUK COZELTI ICEREN 5 AMPUL,1.4,İlaç,TİTCK
2026-05-01,ACNEDUR 20 GR MERHEM,9.07,İlaç,TİTCK
2026-05-01,ACNEGEN 10 MG 30 YUMUSAK  JELATIN KAPSUL,3.3899999999999997,İlaç,TİTCK
2026-05-01,ACNEGEN 20 MG 30 YUMUSAK  JELATIN KAPSUL,5.79,İlaç,TİTCK
2026-05-01,"ACNEMIX 46,6 GR JEL",33.6,İlaç,TİTCK
2026-05-01,ACNOR 100 MG 30 TABLET,3.12,İlaç,TİTCK
2026-05-01,ACNOR 100 MG 60 TABLET,6.24,İlaç,TİTCK
2026-05-01,ACNOR 100 MG 90 TABLET,12.56,İlaç,TİTCK
2026-05-01,ACNOR 50 MG 30 TABLET,3.11,İlaç,TİTCK
2026-05-01,ACNOR 50 MG 60 TABLET,6.22,İlaç,TİTCK
2026-05-01,ACNOR 50 MG 90 TABLET,8.72,İlaç,TİTCK
2026-05-01,ACOMET 500/100 ML IV INF. ICIN COZ. ICEREN 1 FLAKON,13.01,İlaç,TİTCK
2026-05-01,ACOMET 500/100 ML IV INF. ICIN COZ. ICEREN 1 FLAKON,13.01,İlaç,TİTCK
2026-05-01,ACORT 15/850 MG 30 FILM TABLET,9.71,İlaç,TİTCK
2026-05-01,ACORT 15/850 MG 90 FILM TABLET,40.82,İlaç,TİTCK
2026-05-01,ACSERA 5 ML ENJEKSIYONLUK COZELTI KONSANTRESI ICEREN FLAKON,50.91,İlaç,TİTCK
2026-05-01,ACSONAT 35 MG 4 FILM TABLET,8.79,İlaç,TİTCK
2026-05-01,ACT 100 MG TEK DOZLUK EFF.GRANUL ICEREN 30 POSET,1.79,İlaç,TİTCK
2026-05-01,ACT 100 MG TEK DOZLUK EFF.GRANUL ICEREN 60 POSET,2.73,İlaç,TİTCK
2026-05-01,ACT 200 MG TEK DOZLUK EFF.GRANUL ICEREN 30 POSET,2.3699999999999997,İlaç,TİTCK
2026-05-01,ACT 300MG/3ML (%10) SOLUSYON ICEREN 10 AMPUL,2.55,İlaç,TİTCK
2026-05-01,ACT 300MG/3ML (%10) SOLUSYON ICEREN 5 AMPUL,2.2399999999999998,İlaç,TİTCK
2026-05-01,ACTEDAY 30 MG 28 FILM KAPLI TABLET,52.73,İlaç,TİTCK
2026-05-01,ACTEDAY 35 MG 4 FILM KAPLI TABLET,8.79,İlaç,TİTCK
2026-05-01,"ACTEMRA 162 MG/ 0,9 ML SC ENJ. COZELTI ICEREN KULLANIMA HAZIR 4 ENJEKTOR",818.4,İlaç,TİTCK
2026-05-01,ACTEMRA 200 MG/10 ML IV INFUZYONLUK COZELTI KONSANTRESI 1 FLAKON,318.02,İlaç,TİTCK
2026-05-01,ACTEMRA 200 MG/10 ML IV INFUZYONLUK COZELTI KONSANTRESI 4 FLAKON,1114.84,İlaç,TİTCK
2026-05-01,ACTEMRA 400 MG/20 ML IV INFUZYONLUK COZELTI KONSANTRESI 1 FLAKON,636.05,İlaç,TİTCK
2026-05-01,ACTEMRA 400 MG/20 ML IV INFUZYONLUK COZELTI KONSANTRESI 4 FLAKON,2196.28,İlaç,TİTCK
2026-05-01,ACTEMRA 80 MG/4 ML IV INFUZYONLUK COZELTI KONSANTRESI 1 FLAKON,127.21,İlaç,TİTCK
2026-05-01,ACTEMRA 80 MG/4 ML IV INFUZYONLUK COZELTI KONSANTRESI 4 FLAKON,449.36,İlaç,TİTCK
2026-05-01,ACTIDEM  150 ML SURUP,1.98,İlaç,TİTCK
2026-05-01,ACTIFED 150 ML SURUP,4.2,İlaç,TİTCK
2026-05-01,ACTIFED 60 MG 30 TABLET,1.73,İlaç,TİTCK
2026-05-01,ACTILYSE 10 MG 1 FLAKON,136.45,İlaç,TİTCK
2026-05-01,ACTILYSE 20 MG 1 FLAKON,270.74,İlaç,TİTCK
2026-05-01,ACTILYSE 50 MG 1 FLAKON,571.79,İlaç,TİTCK
2026-05-01,ACTINOMA 30 MG 30 GR JEL,18.55,İlaç,TİTCK
2026-05-01,ACTIQ 200 MCG OROMUKOZAL APLIKATORLU 3 PASTIL,19.5,İlaç,TİTCK
2026-05-01,ACTIQ 400 MCG OROMUKOZAL APLIKATORLU 3 PASTIL,19.5,İlaç,TİTCK
2026-05-01,ACTIQ 800 MCG OROMUKOZAL APLIKATORLU 3 PASTIL,19.5,İlaç,TİTCK
2026-05-01,ACTIVELLE  28 FILM TABLET,5.32,İlaç,TİTCK
2026-05-01,ACTONEL 35 MG 4 FILM TABLET,8.79,İlaç,TİTCK
2026-05-01,ACTONEL 35 MG 4 FILM TABLET,8.79,İlaç,TİTCK
2026-05-01,ACTONEL 35 MG 4 FILM TABLET,8.79,İlaç,TİTCK
2026-05-01,ACTONEL 75 MG 6 FILM KAPLI TABLET,38.45,İlaç,TİTCK
2026-05-01,ACTONEL 75 MG 6 FILM KAPLI TABLET,38.45,İlaç,TİTCK
2026-05-01,ACTOS 15 MG 28 TABLET,8.89,İlaç,TİTCK
2026-05-01,ACTOS 30 MG 28 TABLET,12.41,İlaç,TİTCK
2026-05-01,ACTRAPID HM  100 IU/ML DERIALTI VE IV KULLANIM ICIN ENJ. COZELTI ICEREN 1 FLAKON,8.33,İlaç,TİTCK
2026-05-01,ACTRAPID HM PENFILL 100/3 IU/ML 5 PENFILL,17.54,İlaç,TİTCK
2026-05-01,"ACUFIX %0,4 GOZ DAMLASI  5 ML",3.46,İlaç,TİTCK
2026-05-01,ACUITEL 20 MG 20 FILM KAPLI TABLET,3.61,İlaç,TİTCK
2026-05-01,ACUITEL 40 MG 28 FILM KAPLI TABLET,5.96,İlaç,TİTCK
2026-05-01,ACUITEL 5 MG 20 FILM KAPLI TABLET,2.41,İlaç,TİTCK
2026-05-01,"ACULAR LS STERIL GOZ DAMLASI %0,4 5 ML",3.46,İlaç,TİTCK
2026-05-01,ACYL %5  10 GR KREM,2.52,İlaç,TİTCK
2026-05-01,ACYL 200 MG 25 TABLET,5.26,İlaç,TİTCK
2026-05-01,"ADACEL 0,5 ML IM ENJ. ICIN SUS. ICEREN FLAKON",21.73,İlaç,TİTCK
2026-05-01,"ADACEL POLIO 0,5 ML IM ENJ. ICIN SUS. ICEREN KUL.HAZ.ENJ.",18.04,İlaç,TİTCK
2026-05-01,ADAFEN 30 TABLET,0.91,İlaç,TİTCK
2026-05-01,ADALAT CRONO 30 MG 20 KONTROLLU SALIM TABLETI,6.48,İlaç,TİTCK
2026-05-01,ADALAT CRONO 60 MG 20 KONTROLLU SALIM TABLETI,8.74,İlaç,TİTCK
2026-05-01,"ADASUVE 9,1MG INHALASYON ICIN KULLANIMA HAZIR TOZ(1 ADET)",67.02,İlaç,TİTCK
2026-05-01,ADCETRIS 50 MG IV INFUZYONLUK COZELTI KONSANTRESI ICEREN FLAKON (1 FLAKON),3100.0,İlaç,TİTCK
2026-05-01,ADDAMEL N 20 AMPUL,41.42,İlaç,TİTCK
2026-05-01,ADDAVEN IV INFUZYON ICIN KONSANTRE SOLUSYON,41.42,İlaç,TİTCK
2026-05-01,ADELEKS 4 MG 20 TABLET,3.46,İlaç,TİTCK
2026-05-01,ADELEKS 4 MG/2 ML IM 6 AMPUL,3.26,İlaç,TİTCK
2026-05-01,ADELEKS 8 MG 14 TABLET,5.43,İlaç,TİTCK
2026-05-01,ADELEKS 8 MG 20 TABLET,6.42,İlaç,TİTCK
2026-05-01,"ADEMPAS 0,5 MG 42 FILM KAPLI TABLET",989.24,İlaç,TİTCK
2026-05-01,ADEMPAS 1 MG 42 FILM KAPLI TABLET,989.24,İlaç,TİTCK
2026-05-01,"ADEMPAS 1,5 MG 42 FILM KAPLI TABLET",989.24,İlaç,TİTCK
2026-05-01,ADEMPAS 2 MG 42 FILM KAPLI TABLET,989.24,İlaç,TİTCK
2026-05-01,"ADEMPAS 2,5 MG 42 FILM KAPLI TABLET",989.24,İlaç,TİTCK
2026-05-01,ADENOSIN-L.M. 5 MG/ML ENJ/INF. ICIN COZ. ICEREN 10 ML 10 FLAKON,270.57,İlaç,TİTCK
2026-05-01,ADENOSIN-L.M. 5 MG/ML ENJ/INF. ICIN COZ. ICEREN 2 ML 10 AMPUL,73.41,İlaç,TİTCK
2026-05-01,ADENOSIN-L.M. 5 MG/ML ENJ/INF. ICIN COZ. ICEREN 50 ML 10 FLAKON,480.56,İlaç,TİTCK
2026-05-01,ADENOTEK 6 MG/2ML IV ENJ/INF. ICIN COZ. ICEREN 1 AMPUL,4.4,İlaç,TİTCK
2026-05-01,ADENOTEK 6 MG/2ML IV ENJ/INF. ICIN COZ. ICEREN 10 AMPUL,44.04,İlaç,TİTCK
2026-05-01,ADENURIC 120 MG 28 FILM KAPLI TABLET,20.69,İlaç,TİTCK
2026-05-01,ADENURIC 80 MG 28 FILM KAPLI TABLET,20.69,İlaç,TİTCK
2026-05-01,ADEPIRON 1GR/2ML    500MG/ML 10 AMPUL,9.08,İlaç,TİTCK
2026-05-01,"ADEPIRON 2,5GR/5ML 500MG/ML   5 AMPUL",11.35,İlaç,TİTCK
2026-05-01,ADEPIRON 250 MG/5 ML 100 ML SURUP,1.41,İlaç,TİTCK
2026-05-01,ADEPIRON TABLET 500 MG 20 TABLET,1.75,İlaç,TİTCK
2026-05-01,"ADOPORT 0,5 MG 50 KAPSUL",12.48,İlaç,TİTCK
2026-05-01,ADOPORT 1 MG 50 KAPSUL,23.96,İlaç,TİTCK
2026-05-01,ADOPORT 5 MG 50 KAPSUL,330.44,İlaç,TİTCK
2026-05-01,ADOZIN 10 MG/2ML IV ENJEKSIYON VE INFUZYON ICIN COZELTI ICEREN 2ML 10 AMPUL,73.41,İlaç,TİTCK
2026-05-01,ADOZIN 250 MG/50 ML IV ENJEKSIYON VE INFUZYON ICIN COZELTI ICEREN 10 FLAKON,480.56,İlaç,TİTCK
2026-05-01,ADOZIN 3 MG/ML IV ENJEKSIYON VE INFUZYON ICIN COZELTI ICEREN 2ML 1 AMPUL,4.4,İlaç,TİTCK
2026-05-01,ADOZIN 50 MG/10 ML IV ENJEKSIYON VE INFUZYON ICIN COZELTI ICEREN 10 FLAKON,270.57,İlaç,TİTCK
2026-05-01,"ADRENALIN  0,25 MG 10 AMPUL",1.53,İlaç,TİTCK
2026-05-01,"ADRENALIN  0,5 MG 10 AMPUL",1.53,İlaç,TİTCK
2026-05-01,ADRENALIN  1 MG 10 AMPUL,1.83,İlaç,TİTCK
2026-05-01,ADRENALIN 1 MG 1 ML 100 AMPUL,10.88,İlaç,TİTCK
2026-05-01,ADRENALIN 1/2 MG 1 ML 100 AMPUL,10.45,İlaç,TİTCK
2026-05-01,ADRENALIN 1/4 MG 1 ML 100 AMPUL,10.38,İlaç,TİTCK
2026-05-01,ADRENALIN 1/4MG 1ML 100 AMPUL,9.46,İlaç,TİTCK
2026-05-01,ADRENALIN 1MG 1ML 100 AMPUL,13.21,İlaç,TİTCK
2026-05-01,ADRENALIN BAS GALEN  1 MG 10 AMP,1.68,İlaç,TİTCK
2026-05-01,"ADRENALIN BAS.GALEN  0,25 MG 10 AMPUL",1.55,İlaç,TİTCK
2026-05-01,"ADRENALIN BIOFARMA  0,25 MG 10 AMPUL",1.68,İlaç,TİTCK
2026-05-01,"ADRENALIN BIOFARMA  0,50 MG 10 AMPUL",1.8,İlaç,TİTCK
2026-05-01,ADRENALIN BIOFARMA  1 MG 10 AMPUL,1.81,İlaç,TİTCK
2026-05-01,"ADRENALIN BIOFARMA 0,25 MG/1 ML 100 AMPUL",8.69,İlaç,TİTCK
2026-05-01,"ADRENALIN BIOFARMA 0,5MG/1 ML  100 AMPUL",9.17,İlaç,TİTCK
2026-05-01,ADRENALIN BIOFARMA 1 MG/1 ML  100 AMPUL,9.26,İlaç,TİTCK
2026-05-01,"ADRENALIN COD.GALEN 0,5 MG 10 AMPUL",1.6,İlaç,TİTCK
2026-05-01,ADRENALIN CODEX 1/2MG 1 ML 100 AMPUL,9.86,İlaç,TİTCK
2026-05-01,"ADRENALIN DROG. 0,25 MG 10 AMPUL",1.44,İlaç,TİTCK
2026-05-01,"ADRENALIN DROGSAN 0,5 MG 10 AMPUL",1.49,İlaç,TİTCK
2026-05-01,ADRENALIN DROGSAN 1 MG 10 AMPUL,1.65,İlaç,TİTCK
2026-05-01,ADRENOR 4 MG/4 ML IV INF. ICIN KON.COZ.ICEREN 10 AMPUL,54.5,İlaç,TİTCK
2026-05-01,ADRIMISIN 10 MG LIY. ENJ. TOZ ICEREN FLAKON,4.07,İlaç,TİTCK
2026-05-01,ADRIMISIN 50 MG LIY. ENJ. TOZ ICEREN FLAKON,11.48,İlaç,TİTCK
2026-05-01,"ADVAGRAF 0,5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL",53.7,İlaç,TİTCK
2026-05-01,"ADVAGRAF 0,5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL",53.7,İlaç,TİTCK
2026-05-01,ADVAGRAF 1 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,91.42,İlaç,TİTCK
2026-05-01,ADVAGRAF 1 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,91.42,İlaç,TİTCK
2026-05-01,ADVAGRAF 3 MG UZATILMIS SALIMLI 50 KAPSUL,272.68,İlaç,TİTCK
2026-05-01,ADVAGRAF 5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,418.37,İlaç,TİTCK
2026-05-01,ADVAGRAF 5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,418.37,İlaç,TİTCK
2026-05-01,ADVANTAN  30 GR KREM,3.67,İlaç,TİTCK
2026-05-01,ADVANTAN  30 GR POMAD,3.67,İlaç,TİTCK
