item_name,price,tarih,kategori,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Kemal Kükrer Soya Sosu Cam Şişe 250 Ml,205.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Knorr Fırında Tavuk Çeşnisi Mangal Lezzeti 32 Gr,67.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Çikolata Sosu 125 Gr,78.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Sade Krem Şanti 150 Gr,98.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Vanilyalı Puding 125 Gr,40.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Muzlu Puding 117 Gr,40.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Bitter Puding 115 Gr,53.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Çikolatalı Puding 106 Gr,52.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Kakaolu Puding 145 Gr,52.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Tariş Güney Ege Sızma Zeytinyağı 1 Lt,678.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,,
"Mgs Toz Şeker 2,5 Kg",197.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Mgs Küp Şeker 360 Lı 750 Gr,70.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,9.30232558139535,9.30232558139535
Mgs Küp Şeker 405 Li 1 Kg,80.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Mgs Küp Şeker 360 Lı 1 Kg,90.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,4.651162790697675,4.651162790697675
Yudum Egemden Naturel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,958.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,9.360730593607306
Kent Boringer Professional Çıtır Pane Harcı 900 Gr.,411.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Mgs Fişek Şeker 750 Gr,97.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,5.978260869565218,5.978260869565218
Duru Pilavlık Bulgur 5 Kg,485.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,6.828193832599119
Duru Çiğköftelik Esmer Bulgur 1 Kg,84.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Duru Başbaşı Bulgur 1 Kg,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Duru İri Bulgur 1 Kg,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Duru Köftelik Bulgur 1 Kg,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Duru Pilavlık Bulgur 1 Kg,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,5.649717514124294
Dr.Oetker 315Gr Trılece (Karamel),143.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker 70 Gr Sut.Bıt.Byz.Parcaları,198.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker 150 Gr Bugday Nısasta,53.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Bardakta Puding Çikolata Parçalı Vanilyalı 34 Gr,37.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Dekor Süsü Kakaolu 10 Gr,41.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Dekor Süsü Şekerli 10 Gr,41.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Dekor Süsü Gümüş 10 Gr,41.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Dekor Süsü Konfeti 10 Gr,41.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Glutensiz Krem Şanti 72 Gr,67.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Mısır Nişastası 150 Gr,38.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Glutensiz Kakao 70 Gr,147.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Glutensiz Çikolata Sosu 128 Gr,100.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Glutensiz Kakaolu Puding 147 Gr,79.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Glutensiz Pirinç Unu 175 Gr,74.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker 15 Li Şekerli Vanilin,45.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Pastacı Kreması 55 Gr,29.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Trileçe 315 Gr,141.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Çikolatalı Antep Fıstıklı Puding 100 Gr,60.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dolco Yumurtalı Erişte Noodle 354 Gr,106.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dola Glutensiz Natural Keten Tohumu 400 Gr,114.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.18430034129693,-22.18430034129693
Dola Glutensiz Natural Chia Tohumu 400 Gr,209.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.73567467652495,-22.73567467652495
Dola Glutensiz Natural Beyaz Kinoa 400 Gr,201.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.84069097888676,-22.84069097888676
Dola Glutensiz Mısır İrmiği 400 Gr,90.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.746781115879827,-22.746781115879827
Dola Glutensiz Karabuğday Unu 750 Gr,191.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.35772357723577,-22.35772357723577
Dola Glutensiz Fıstık Parçacıklı 350 Gr,205.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.74436090225564,-22.74436090225564
Dola Glutensiz Fıstık Ezmesi Şekersiz 320 Gr,205.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,-22.74436090225564,-22.74436090225564
Doğalsan Organik Tam Buğday Unu 1 Kg,147.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Barbunya 500 Gr,134.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Börülce 500 Gr,103.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Maş Fasulyesi 500 Gr,81.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Yeşil Mercimek 2 Kg,330.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Dermason Fasulye 2 Kg,321.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Koçbaşı Nohut 2 Kg,352.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Kırmızı Mercimek 2 Kg,258.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Osmancık Pirinç 2 Kg,294.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-0.3389830508474576,-15.517241379310345
Damla Köftelik Bulgur 2 Kg,181.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Pilavlık Bulgur 2 Kg,168.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Damla Trakya Baldo Pirinç 2 Kg,382.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Cemkar Esmer Küp Şeker 500 Gr,101.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Köri Sos 260 Gr,123.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Acı Set Ketçap 600 Gr + Mayonez 540 Gr,224.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,13.670886075949367,13.670886075949367
Calve Tatlı Set Ketçap 600 Gr Mayonez 540 Gr,224.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,13.670886075949367,13.670886075949367
Calve Mayonez 540 Gr,196.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,7.397260273972603
Calve Chedar Sos 240 Gr,123.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Ballı Hardal Sos 260 Gr,167.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Hardal Sos 250 Gr,152.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Ranch Sos 245 Gr,123.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Acı Sos 265 Gr,123.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Calve Barbekü Sos 290 Gr,121.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Acı Sos 100 Ml,61.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Paprika Sos 330 Gr,75.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,21.774193548387096,21.774193548387096
Burcu Ranch Sos 290 Gr,75.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,21.774193548387096,21.774193548387096
Burcu Barbekü Sos 330 Gr,75.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,21.774193548387096,21.774193548387096
Burcu Sarımsaklı Mayonez 290 Gr,75.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,21.774193548387096,21.774193548387096
Burcu Meksika Fasülyesi 400 Gr,69.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Domates Rendesi 700 Gr,69.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,3.731343283582089
Burcu Tane Süt Mısır 2600 Gr,444.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.6795016987542469
Burcu Haşlanmış Fasülye 800 Gr,76.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,2.0
Burcu Haşlanmış Nohut 800 Gr,86.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,3.592814371257485
Burcu Haşlanmış Barbunya 800 Gr,122.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,28.272251308900525
Burcu Acı Tatlı Karışık Salça 1500 Gr,296.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.5093378607809848
Burcu Tatlı Biber Salçası 1500 Gr,302.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Acı Biber Salçası 1500 Gr,303.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.1652892561983471
Burcu Domates Salçası 1500 Gr,211.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,1.1961722488038278
Burcu Ajvar Acı 310 Gr,79.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.6329113924050633
Burcu Ajvar Tatlı 310 Gr,79.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.6329113924050633
Burcu Fasulye Pilaki Hazır Yemek 400 Gr,64.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.032258064516129
Burcu Barbunya Pilaki Hazır Yemek 400 Gr,64.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.032258064516129
Burcu Közlenmiş Patlıcan Cam Kavanoz 540 Gr,75.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,1.3513513513513513
Burcu Közlenmiş Biber 560 Gr,131.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Kurutulmuş Domates 550 Gr Cam Kavanoz,188.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Garnitür 4 Kg,366.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Bezelye Konservesi 4250 Gr,353.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Dilimli Mantar Cam Kavanoz 560 Gr,192.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Bütün Mantar Cam Kavanoz 560 Gr,192.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Burcu Enginar Konservesi 540 Gr Cam Kavanoz,224.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,-5.6722689075630255
Burcu Bamya Konservesi Okra 550 Gr,192.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,3.225806451612903
Burcu Garnitür Cam Kavanoz 570 Gr,70.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.7142857142857143
Burcu Bezelye Konservesi 570 Gr Cam Kavanoz,74.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,6.428571428571428
Burcu Domates Salçası 4300 Gr,495.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Mısır Konservesi 3 X 200 Gr,107.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Burcu Domates Salçası 830 Gr,79.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,-4.242424242424243,-3.6585365853658534
Bizim Mutfak Çilekli Puding 120 Gr,45.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bizim Mutfak Krem Şanti 75 Gr,44.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Billur Tuz Sofrada Öğütme Yemeklik Himalaya Kristal Granül Doğal Kaya Tuzu 200 Gr Değirmenli,103.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Billur Tuz Sofrada Öğütme Deniz Tuzu 500 Gr,72.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Billur Tuz Sodyumu Azaltılmış İyotsuz Sofra Tuzu 500 Gr,129.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Billur Demir Mineralli İyotlu Sofra Tuzu 500 Gr,76.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Billur Karton Tuz 250 Gr,41.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Tatlı Toz Biber 250 Gr,129.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Tane Kara Biber 60 Gr,88.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Limon Tuzu 1 Kg,253.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Çiğköfte Seti 380 Gr,135.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Tane Zencefil 120 Gr,106.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Toz Tatlı Biber 1 Kg,369.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Tatlı Biber 250 Gr,160.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Kimyon 250 Gr,144.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Kanaat Acı Pul Biber 250 Gr,112.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Zencefil 100 Gr,88.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Zerdeçal 100 Gr,68.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Barilla Pipette Bukle Makarna 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Barilla Yassı Spagetti 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Barilla Lasagne Makarna 500 Gr,225.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Barilla Tagliatelle Makarna 500 Gr,220.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Barilla Pesto Genovese Makarna Sosu 190 Gr,208.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Balküpü Küp Şeker 1 Kg,89.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,4.705882352941177,4.705882352941177
Bağdat Karbonat 1 Kg,146.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Zerdeçal 70 Gr,79.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Zencefil 60 Gr,88.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Karbonat 150 Gr,50.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat KaraBiber Tuzluklu 55 Gr,166.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Tavuk Harcı 65 Gr,72.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Çıtır Pane Harcı 90 Gr,62.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Köfte Harcı 90 Gr,62.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Izgara Baharatı 65 Gr,78.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Cajun Baharatı Cam 55 Gr,111.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Tatlı Toz Biber 1 Kg,641.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Ekstra Acı Pul Biber 80 Gr,100.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Sarımsak Granül 40 Gr,62.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Selection Et Çeşnisi 45 Gr,147.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Zerdeçal Cam 55 Gr,111.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat İsot Biber 200 Gr,203.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,,0.0
Bağdat Yenibahar 40 Gr,109.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Kabuk Tarçın 45 Gr,89.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Tatlı Toz Biber 75 Gr,97.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Mahlep 30 Gr,203.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Limon Tuzu 60 Gr,60.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Köri 70 Gr,82.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Köfte Baharı 65 Gr,74.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Kişniş 40 Gr,36.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Tane KaraBiber 40 Gr,97.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Mavi Haşhaş 80 Gr,88.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Fesleğen 30 Gr,44.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Defne Yaprağı 6 Gr,33.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Bağdat Acı Toz Biber 75 Gr,93.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Galeta Unu 250 Gr,55.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Karanfil 15 Gr,64.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Limon Tuzu Eko 275 Gr,158.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Tarçın 45 Gr,69.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Susam 75 Gr,64.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Ankara Makarna Kuskus 5 Kg,381.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Ankara Makarna Tam Buğday Kalem 500 Gr,54.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Ankara Makarna Nuhun Gemisi 350 Gr,51.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,8.51063829787234
Ankara Makarna Kepekli Spagetti 350 Gr,51.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,8.51063829787234
Ankara Makarna Sebzeli Burgu 350 Gr,51.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,8.51063829787234
Ankara Makarna Yüksük 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna Tel Şehriye 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna Spagetti 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna İnce Uzun 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna Fiyonk 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna Burgu 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Ankara Makarna Arpa Şehriye 5 Kg,474.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,4.175824175824175
Akfa Domates Salçası Cam 700 Gr,118.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Süper Köftelik Bulgur 1 Kg,55.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Esmer Köftelik Bulgur 1 Kg,55.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pilavlık Köy Bulguru 1 Kg,55.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Sumak 80 Gr,119.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Pul Biber 80 Gr,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Nane 30 Gr,50.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Kuş Üzümü 40 Gr,100.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Kimyon 75 Gr,97.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Kekik 25 Gr,97.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Karabiber 40 Gr,97.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat İsot Biber 80 Gr,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Hindistan Cevizi 50 Gr,82.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Dolmalık Fıstık 23 Gr,279.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bağdat Çörek Otu 75 Gr,93.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Kemal Kükrer Nar Ekşili Sos 250 Ml,271.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Barilla Fiyonk Makarna 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Barilla Burgu Makarna 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Barilla Kelebek Makarna 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Barilla Spagetti 500 Gr,76.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,11.76470588235294,11.76470588235294
Pakmaya Kakao 100 Gr,148.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Şekerli Vanilin 10 Lu,29.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Kabartma Tozu 10 Lu,39.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Kakao 50 Gr,82.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Şekerli Vanilin 5 Li,16.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Kabartma Tozu 5 Li,21.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Kakao 2 X 25 Gr,82.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Pakmaya Karbonat 5 Li,13.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Katmer Tam Buğday Unu 1 Kg,68.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Mahlep 100 Gr,229.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Pasta Süsü 100 Gr,53.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Karanfil 20 Gr,52.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Bibercizade Dolmalık Fıstık 25 Gr,204.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Amoy Soya Sosu 750 Ml,302.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Tamek Haşlanmış Fasulye 800 Gr,120.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,
Dr.Oetker İrmik Helvası 360 Gr,111.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Muhallebi 210 Gr,54.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Keşkül 140 Gr,42.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Creme Ole Çikolata 114 gr,74.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,,0.0
Dr.Oetker Vanilya Aromalı Creme Ole 110 Gr,74.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Limonlu Kek Karışımı 440 Gr,133.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Orman Meyveli Krem Şanti 72 Gr,59.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Olca Domates Salçası 1600 Gr,279.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Ezgi Beypazarı Tarhanası 500 Gr,164.5,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,0.0
Tukaş Bezelye 720Cc,89.0,2026-05-25,temel-gida,TRY,01,0.0,0.0,0.0,2.8901734104046244
