Product Name,Product Cost,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Fern&Co The Palm Collection 2'li Türk Kahvesi Fincanı,2990.0,2990.0,0.0,0.0,TRY,7227738,1,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/fern-co-the-palm-collection-2-li-turk-kahvesi-fincani,https://cdn.karaca.com/image/marketplace-mirakll/7227738/926e5526ab6ead150625-0.jpg,,,05,,0.0,0.0,
Fern&Co The Palm Collection Türk Kahvesi Fincanı,1290.0,1290.0,0.0,0.0,TRY,7229170,1,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/fernco-the-palm-collection-turk-kahvesi-fincani,https://cdn.karaca.com/image/marketplace-mirakll/7229170/d5f6634051522242af23-0.jpg,,,05,,0.0,0.0,
Fern&Co Victorian Garden Collection Türk Kahvesi Fincanı,1290.0,1290.0,0.0,0.0,TRY,7227736,1,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/fern-co-victorian-garden-collection-turk-kahvesi-fincani,https://cdn.karaca.com/image/marketplace-mirakll/7227736/fb755a5ec0b9a7ac7850-0.jpg,,,05,,0.0,0.0,
Fern&Co Wintertale Collection Porselen 2 Li Türk Kahvesi Seti/hediye Kutulu,2990.0,2990.0,0.0,0.0,TRY,7229153,1,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/fernco-wintertale-collection-porselen-2-li-turk-kahvesi-setihediye-kutulu,https://cdn.karaca.com/image/marketplace-mirakll/7229153/a290cb5f2a277f2608d7-0.jpg,,,05,,0.0,0.0,
Guzzini Everyday 2'li Espresso Fincanı Kahverengi,799.99,799.99,0.0,0.0,TRY,7191639,13,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/guzzini-everyday-2li-espresso-fincani-kahverengi-0003,https://cdn.karaca.com/image/cdndata/184/202311/555.10.01.0003/8008392358350-109.jpg,,,05,,0.0,0.0,
Guzzini Everyday 2'li Espresso Fincanı Yeşil,799.99,799.99,0.0,0.0,TRY,7191641,11,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/guzzini-everyday-2li-espresso-fincani-yesil-0005,https://cdn.karaca.com/image/cdndata/184/202311/555.10.01.0005/8008392358404-110.jpg,,,05,,0.0,0.0,
Guzzini Everyday Fincan Hardal,799.99,799.99,0.0,0.0,TRY,7191643,3,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/guzzini-everyday-fincan-hardal-0007,https://cdn.karaca.com/image/cdndata/184/202311/555.10.01.0007/8008392358527-112.jpg,,,05,,0.0,0.0,
Guzzini Everyday Fincan Kahverengi,799.99,799.99,0.0,0.0,TRY,7191642,6,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/guzzini-everyday-fincan-kahverengi-0006,https://cdn.karaca.com/image/cdndata/184/202311/555.10.01.0006/8008392358503-111.jpg,,,05,,0.0,0.0,
Guzzini Everyday Fincan Yeşil,799.99,799.99,0.0,0.0,TRY,7191644,7,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/guzzini-everyday-fincan-yesil-0008,https://cdn.karaca.com/image/cdndata/184/202311/555.10.01.0008/8008392358541-113.jpg,,,05,,0.0,0.0,
Jumbo Arcelle 6 Kişilik Kahve Fincan Takımı,2499.0,2499.0,0.0,0.0,TRY,7279284,348,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-arcelle-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7279284/0-7279284.jpg,,,05,,0.0,,
Jumbo Avangarde Kahve Fincanı 90 ml,349.99,349.99,0.0,0.0,TRY,3821165,3277,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-avangarde-kahve-fincani-90-cc,https://cdn.karaca.com/image/shopify_images/3821165/0-3821165.jpg,,,05,,0.0,0.0,
Jumbo Avangarde Kahve Fincanı Tabağı 12 cm,279.99,279.99,0.0,0.0,TRY,3821166,2923,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-avangarde-kahve-fincani-tabagi-12-cm,https://cdn.karaca.com/image/shopify_images/3821166/0-3821166.jpg,,,05,,0.0,0.0,
Jumbo Elefas Beyaz 2 Kişilik Fincan Takımı,799.99,999.99,200.0,20.0,TRY,7191699,160,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-elefas-beyaz-2-kisilik-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7191699/0-7191699.jpg,,,05,,0.0,-20.00020000200002,
Jumbo Elefas Siyah-Kırmızı 2 Kişilik Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7191179,125,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-elefas-2-kisilik-fincan-takimi-siyah-kirmizi,https://cdn.karaca.com/image/shopify_images/7191179/0-7191179.jpg,,,05,,0.0,0.0,
Jumbo Favori Plus Double Espresso Fincanı 150 ml,429.99,429.99,0.0,0.0,TRY,3821064,558,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-favori-plus-double-espresso-fincani15-cl-jhfp1515,https://cdn.karaca.com/image/shopify_images/3821064/0-3821064.jpg,,,05,,0.0,0.0,
Jumbo Favori Plus Fincan 280 ml,599.99,599.99,0.0,0.0,TRY,3821458,294,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-favori-plus-28-cl-fincan,https://cdn.karaca.com/image/shopify_images/3821458/0-3821458.jpg,,,05,,0.0,0.0,
Jumbo Flowline 6 Kişilik Kahve Fincan Takımı,2499.0,2499.0,0.0,0.0,TRY,7279294,317,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-flowline-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7279294/0-7279294.jpg,,,05,,0.0,,
Jumbo Glide Gold 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7252536,77,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-glide-gold-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252536/0-7252536.png,,,05,,0.0,33.33377778370378,
Jumbo Goccia 6 Kişilik Kahve Fincan Takımı,2399.2,2999.0,599.8,20.0,TRY,7252759,244,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-goccia-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252759/0-7252759.jpg,,,05,,0.0,-3.9935974389755975,
Jumbo Grace Gold 6 Kişilik Kahve Fincan Takımı,2499.0,2499.0,0.0,0.0,TRY,7252621,8,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-grace-gold-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252621/0-7252621.png,,,05,,0.0,0.0,
Jumbo Hook 6 Kişilik Kahve Fincan Takımı,2999.0,2999.0,0.0,0.0,TRY,7252791,231,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-hook-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252791/0-7252791.jpg,,,05,,0.0,0.0,
Jumbo Luces Gold 4 Kişilik Kahve Fincan Takımı,1599.2,1999.0,399.8,20.0,TRY,7178068,235,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-luces-gold-4-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7178068/0-7178068.jpg,,,05,,0.0,-5.882352941176474,
Jumbo Luces Platin 4 Kişilik Kahve Fincan Takımı,1599.2,1999.0,399.8,20.0,TRY,7178069,171,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-luces-platin-4-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7178069/0-7178069.jpg,,,05,,0.0,-20.0,
Jumbo Lumi 1947 6 Kişilik Kahve Fincan Takımı,2999.0,2999.0,0.0,0.0,TRY,7252677,273,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-lumi-1947-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252677/0-7252677.jpg,,,05,,0.0,0.0,
Jumbo Merse 6 Kişilik Kahve Fincan Takımı Gold,1999.2,2499.0,499.8,20.0,TRY,7252738,227,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-merse-6-kisilik-kahve-fincan-takimi-gold,https://cdn.karaca.com/image/shopify_images/7252738/0-7252738.jpg,,,05,,0.0,0.0100050025012529,
Jumbo Merse 6 Kişilik Kahve Fincan Takımı Platin,1999.2,2499.0,499.8,20.0,TRY,7252760,206,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-merse-6-kisilik-kahve-fincan-takimi-platin,https://cdn.karaca.com/image/shopify_images/7252760/0-7252760.jpg,,,05,,0.0,0.0100050025012529,
"Jumbo Nature Fincan Tabağı 12,5 cm",479.99,479.99,0.0,0.0,TRY,7150300,576,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-nature-fincan-tabagi-125-cm,https://cdn.karaca.com/image/shopify_images/7150300/0-7150300.jpg,,,05,,0.0,0.0,
Jumbo Navy 2 Kişilik Kahve Fincan Takımı 90 ml,1299.0,1299.0,0.0,0.0,TRY,7191788,87,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-navy-2li-kahve-fincan-takimi-90-ml-jumbo-navy-2-kisilik-fincan-takimi-90-ml,https://cdn.karaca.com/image/shopify_images/7191788/0-7191788.jpg,,,05,,0.0,,
Jumbo Navy Bej 2'li Kahve Fincan Takımı,1299.0,1299.0,0.0,0.0,TRY,7217484,94,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-navy-2li-kahve-fincan-takimi-beige,https://cdn.karaca.com/image/shopify_images/7217484/0-7217484.jpg,,,05,,0.0,,
Jumbo Navy Pembe 2'li Kahve Fincan Takımı,1299.0,1299.0,0.0,0.0,TRY,7217483,141,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-navy-2li-kahve-fincan-takimi-pink,https://cdn.karaca.com/image/shopify_images/7217483/0-7217483.jpg,,,05,,0.0,,
Jumbo Sorin-100 Gold 6 Kişilik Kahve Fincan Takımı,2499.0,2499.0,0.0,0.0,TRY,7252510,205,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-sorin-100-gold-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252510/0-7252510.png,,,05,,0.0,38.91050583657588,
Jumbo Sorin-200 Platin 6 Kişilik Kahve Fincan Takımı,2499.0,2499.0,0.0,0.0,TRY,7252563,132,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-sorin-200-platin-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252563/0-7252563.png,,,05,,0.0,0.0,
Jumbo Tide 6 Kişilik Kahve Fincan Takımı,2399.2,2999.0,599.8,20.0,TRY,7252701,242,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-tide-6-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7252701/0-7252701.jpg,,,05,,0.0,-3.9935974389755975,
Jumbo Trigon Beyaz 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7234025,55,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-trigon-beyaz-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7234025/0-7234025.png,,,05,,0.0,0.0,
Jumbo Twin Blue Fincan 90 ml,549.99,549.99,0.0,0.0,TRY,7017300,977,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-twin-blue-fincan-90-ml,https://cdn.karaca.com/image/shopify_images/7017300/0-7017300.jpg,,,05,,0.0,0.0,
Jumbo Twin Smoked Fincan Tabağı 12 cm,399.99,399.99,0.0,0.0,TRY,7017312,351,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-twin-smoked-fincan-tabagi-12-cm,https://cdn.karaca.com/image/shopify_images/7017312/0-7017312.jpg,,,05,,0.0,0.0,
Jumbo Twin Smoked Fincan Tabağı 15 cm,559.99,559.99,0.0,0.0,TRY,7017288,164,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-twin-smoked-fincan-tabak-15-cm,https://cdn.karaca.com/image/shopify_images/7017288/0-7017288.jpg,,,05,,0.0,0.0,
Jumbo X İstanbul Modern Adnan Çoker-Retrospektif 2 Kişilik Kahve Fincan Takımı,500.0,999.99,499.99,50.0,TRY,7193913,249,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-adnan-coker-retrospektif-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193913/0-7193913.jpg,,,05,,0.0,25.0,
Jumbo X İstanbul Modern Fahrelnisa Zeid-Cehennemi 2 Kişilik Kahve Fincan Takımı,500.0,999.99,499.99,50.0,TRY,7193901,178,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-fahrelnisa-zeid-cehennemi-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193901/0-7193901.jpg,,,05,,0.0,25.0,
Jumbo X İstanbul Modern Horasan-İsimsiz Kahverengi 2 Kişilik Kahve Fincan Takımı,500.0,999.99,499.99,50.0,TRY,7193923,358,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-horasan-isimsiz-kahverengi-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193923/0-7193923.jpg,,,05,,0.0,25.0,
Jumbo X İstanbul Modern Horasan-İsimsiz Mavi 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193919,226,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-horasan-isimsiz-mavi-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193919/0-7193919.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Horasan-İsimsiz Pembe 2 Kişilik Kahve Fincan Takımı,500.0,999.99,499.99,50.0,TRY,7193917,374,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-horasan-isimsiz-pembe-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193917/0-7193917.jpg,,,05,,0.0,25.0,
Jumbo X İstanbul Modern Horasan-İsimsiz Yeşil 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193921,506,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-horasan-isimsiz-yesil-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193921/0-7193921.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Nevin Aladağ-Parıldayan Renkler 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193927,144,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-nevin-aladag-parildayan-renkler-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193927/0-7193927.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Othmar Pferschy-Fenerbahçe Kıyıları 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193911,312,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-othmar-pferschy-fenerbahce-kiyilari-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193911/0-7193911.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Othmar Pferschy-Galata Köprüsü’nde Gece 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193907,72,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-othmar-pferschy-galata-koprusunde-gece-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193907/0-7193907.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Othmar Pferschy-Kayıkçı 2 Kişilik Kahve Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7193905,408,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-othmar-pferschy-kayikci-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193905/0-7193905.jpg,,,05,,0.0,,
Jumbo X İstanbul Modern Seçkin Pirim-Derin 2 Kişilik Kahve Fincan Takımı,500.0,999.99,499.99,50.0,TRY,7193903,177,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/jumbo-x-istanbul-modern-seckin-pirim-derin-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/shopify_images/7193903/0-7193903.jpg,,,05,,0.0,25.0,
Karaca 50. Yıl İmza Koleksiyonu Kore 2 Kişilik Kahve Fincan Takımı 100 ml,999.99,999.99,0.0,0.0,TRY,7260853,1160,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-50-yil-imza-koleksiyonu-kore-2-kisilik-kahve-fincan-takimi-100-ml,https://cdn.karaca.com/image/000001000260133001/karaca-50.-yil-i-mza-koleksiyonu-kore-2-kisilik-kahve-fincan-takimi-100-ml-000001000260133001.png,,,05,,0.0,0.0,
Karaca Afra Hayat Ağacı 6 Kişilik Kahve Fincan Takımı 90 ml,1499.0,1499.0,0.0,0.0,TRY,7175677,655,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-afra-6-kisilik-kahve-fincani-90-ml,https://cdn.karaca.com/image/cdndata/1/202307/000001000017417001/8683650186465-304.jpg,,,05,,0.0,15.396458814472672,
Karaca Ahenk 6 Kişilik Kahve Fincan Takımı 80 ml,799.99,999.99,200.0,20.0,TRY,7210720,1,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-ahenk-6-kisilik-kahve-fincan-takimi-80-ml,https://cdn.karaca.com/image/000001000238671001/karaca-ahenk-6-kisilik-80-ml-kahve-fincani-000001000238671001-23.jpg,,,05,,,,
Karaca Akya 6 Kişilik Kahve Fincanı 80 ml,799.99,799.99,0.0,0.0,TRY,7206520,2,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-akya-6-kisilik-kahve-fincani-80-ml,https://cdn.karaca.com/image/cdndata/1/202409/000001000193117001/8683650333173_0.jpg,,,05,,0.0,,
Karaca Anemon Standlı 2 Kişilik Kahve Fincanı 80 Ml,699.99,699.99,0.0,0.0,TRY,7193627,802,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-anemon-standli-2-kisilik-kahve-fincani-80-ml,https://cdn.karaca.com/image/banner/deneme-semih/000001000014290001-95.jpg,,,05,,0.0,75.00187504687617,
Karaca Aries 2 Kişilik Kahve Fincanı 100 Ml,999.99,999.99,0.0,0.0,TRY,7203298,5,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-aries-2-kisilik-kahve-fincani-100-ml,https://cdn.karaca.com/image/cdndata/1/202409/000001000157153001/8683650276111-3.jpg,,,05,,,,
Karaca Art Deco 2 Kişilik Kahve Fincan Takımı 80 ml Pembe,999.99,999.99,0.0,0.0,TRY,5615729,377,Yes,Sofra,Kahve Fincan Takımı,1411116,Sofra > Kahve Fincan Takımı,Kahve Fincan Takımı,https://www.karaca.com/kahve-fincan-takimi,https://www.karaca.com/urun/karaca-art-deco-2-kisilik-kahve-fincan-takimi,https://cdn.karaca.com/image/banner/markalar-sayfasi/8697918733872-768.jpg,,,05,,0.0,25.000312503906297,
