ProductName,Total_Period_Change_%,2026-03_Change_%,2026-04_Change_%
20000028020000,0.0,0.0,0.0
20000028033032,0.0,0.0,0.0
20000028033035,0.0,0.0,0.0
20000028041000,0.0,0.0,0.0
20000028042002,0.0,0.0,0.0
20000028050021,0.0,0.0,0.0
20000028050023,0.0,0.0,0.0
20000028050346,0.0,0.0,0.0
20000028051000,0.0,0.0,0.0
20000028052000,0.0,0.0,0.0
20000028052010,0.0,0.0,0.0
20000028052012,0.0,0.0,0.0
20000028053000,0.0,0.0,0.0
20000028054000,0.0,0.0,0.0
20000028054005,0.0,0.0,0.0
20000028054013,0.0,0.0,0.0
20000028054104,0.0,0.0,0.0
20000028055009,0.0,0.0,0.0
20000028055010,0.0,0.0,0.0
20000028059011,0.0,0.0,0.0
20000028059038,0.0,0.0,0.0
20000028059081,0.0,0.0,0.0
20000028059170,0.0,0.0,0.0
20000028059185,0.0,0.0,0.0
20000028059187,0.0,0.0,0.0
20000028060009,0.0,0.0,0.0
20000028080000,0.0,0.0,0.0
20000028080006,0.0,0.0,0.0
20000028080035,0.0,0.0,0.0
20000028080042,0.0,0.0,0.0
20000028082604,0.0,0.0,0.0
20000028087000,0.0,0.0,0.0
20000028089026,0.0,0.0,0.0
20000028089034,0.0,0.0,0.0
20000028089127,0.0,0.0,0.0
20000028089132,0.0,0.0,0.0
20000028089140,0.0,0.0,0.0
20000028089179,0.0,0.0,0.0
20000028089180,0.0,0.0,0.0
20000028089181,0.0,0.0,0.0
20000028090000,0.0,0.0,0.0
20000028090002,0.0,0.0,0.0
20000028091000,0.0,0.0,0.0
20000028091020,0.0,0.0,0.0
20000028100004,0.0,0.0,0.0
20000028100018,0.0,0.0,0.0
20000028100407,0.0,0.0,0.0
20000028113001,0.0,0.0,0.0
20000028119903,0.0,0.0,0.0
20000028119906,0.0,0.0,0.0
20000028119950,0.0,0.0,0.0
20000028120021,0.0,0.0,0.0
20000028120028,0.0,0.0,0.0
20000028120036,0.0,0.0,0.0
20000028120098,0.0,0.0,0.0
20000028120492,0.0,0.0,0.0
20000028129017,0.0,0.0,0.0
20000028129056,0.0,0.0,0.0
20000028130000,0.0,0.0,0.0
20000028130013,0.0,0.0,0.0
20000028140002,0.0,0.0,0.0
20000028140005,0.0,0.0,0.0
20000028140099,0.0,0.0,0.0
20000028145001,0.0,0.0,0.0
20000028147001,0.0,0.0,0.0
20000028149086,0.0,0.0,0.0
20000028150001,0.0,0.0,0.0
20000028160000,0.0,0.0,0.0
20000028169003,0.0,0.0,0.0
20000028170000,0.0,0.0,0.0
20000028180000,0.0,0.0,0.0
20000028180902,0.0,0.0,0.0
20000028180910,0.0,0.0,0.0
20000028190000,0.0,0.0,0.0
20000028190009,0.0,0.0,0.0
20000028200005,0.0,0.0,0.0
20000028200015,0.0,0.0,0.0
20000028200029,0.0,0.0,0.0
20000028200032,0.0,0.0,0.0
20000028210000,0.0,0.0,0.0
20000028210030,0.0,0.0,0.0
20000028210031,0.0,0.0,0.0
20000028210050,0.0,0.0,0.0
20000028220001,0.0,0.0,0.0
20000028230000,0.0,0.0,0.0
20000028230062,0.0,0.0,0.0
20000028232012,0.0,0.0,0.0
20000028232018,0.0,0.0,0.0
20000028240012,0.0,0.0,0.0
20000028240403,0.0,0.0,0.0
20000028241605,0.0,0.0,0.0
20000028245100,0.0,0.0,0.0
20000028247203,0.0,0.0,0.0
20000028250008,0.0,0.0,0.0
20000028250009,0.0,0.0,0.0
20000028250532,0.0,0.0,0.0
20000028250540,0.0,0.0,0.0
20000028250541,0.0,0.0,0.0
20000028253039,0.0,0.0,0.0
20000028253040,0.0,0.0,0.0
20000028260009,0.0,0.0,0.0
20000028270003,0.0,0.0,0.0
20000028270991,0.0,0.0,0.0
20000028271021,0.0,0.0,0.0
20000028280009,0.0,0.0,0.0
20000028280033,0.0,0.0,0.0
20000028290034,0.0,0.0,0.0
20000028290036,0.0,0.0,0.0
20000028292000,0.0,0.0,0.0
20000028293023,0.0,0.0,0.0
20000028293384,0.0,0.0,0.0
20000028297047,0.0,0.0,0.0
20000028301000,0.0,0.0,0.0
20000028303000,0.0,0.0,0.0
20000028309050,0.0,0.0,0.0
20000028309055,0.0,0.0,0.0
20000028310003,0.0,0.0,0.0
20000028310039,0.0,0.0,0.0
20000028320005,0.0,0.0,0.0
20000028330006,0.0,0.0,0.0
20000028333129,0.0,0.0,0.0
20000028340009,0.0,0.0,0.0
20000028340036,0.0,0.0,0.0
20000028341016,0.0,0.0,0.0
20000028344753,0.0,0.0,0.0
20000028345003,0.0,0.0,0.0
20000028350384,0.0,0.0,0.0
20000028352065,0.0,0.0,0.0
20000028352067,0.0,0.0,0.0
20000028352074,0.0,0.0,0.0
20000028360089,0.0,0.0,0.0
20000028370016,0.0,0.0,0.0
20000028377520,0.0,0.0,0.0
20000028379117,0.0,0.0,0.0
20000028379120,0.0,0.0,0.0
20000028379127,0.0,0.0,0.0
20000028379695,0.0,0.0,0.0
20000028379696,0.0,0.0,0.0
20000028379698,0.0,0.0,0.0
20000028379699,0.0,0.0,0.0
20000028379700,0.0,0.0,0.0
20000028379722,0.0,0.0,0.0
20000028379723,0.0,0.0,0.0
20000028380099,0.0,0.0,0.0
20000028380106,0.0,0.0,0.0
20000028395002,0.0,0.0,0.0
20000028400000,0.0,0.0,0.0
20000028400022,0.0,0.0,0.0
20000028410009,0.0,0.0,0.0
20000028420000,0.0,0.0,0.0
20000028423022,0.0,0.0,0.0
20000028432005,0.0,0.0,0.0
20000028470007,0.0,0.0,0.0
20000028470009,0.0,0.0,0.0
20000028470010,0.0,0.0,0.0
20000028471039,0.0,0.0,0.0
20000028471071,0.0,0.0,0.0
20000028490004,0.0,0.0,0.0
20000028490019,0.0,0.0,0.0
20000028490059,0.0,0.0,0.0
20000028510077,0.0,0.0,0.0
20000028510078,0.0,0.0,0.0
20000028510079,0.0,0.0,0.0
20000028510080,0.0,0.0,0.0
20000028510085,0.0,0.0,0.0
20000028510086,0.0,0.0,0.0
20000028510088,0.0,0.0,0.0
20000028510089,0.0,0.0,0.0
20000028510090,0.0,0.0,0.0
20000028510091,0.0,0.0,0.0
20000028510092,0.0,0.0,0.0
20000028510093,0.0,0.0,0.0
20000028510094,0.0,0.0,0.0
20000028510096,0.0,0.0,0.0
20000028510103,0.0,0.0,0.0
20000028510117,0.0,0.0,0.0
20000028510121,0.0,0.0,0.0
20000028510124,0.0,0.0,0.0
20000028510126,0.0,0.0,0.0
20000028510127,0.0,0.0,0.0
20000028510194,0.0,0.0,0.0
20000028510203,0.0,0.0,0.0
20000028510241,0.0,0.0,0.0
20000028510244,0.0,0.0,0.0
20000028510248,0.0,0.0,0.0
20000028510249,0.0,0.0,0.0
20000028600001,0.0,0.0,0.0
20000028600756,0.0,0.0,0.0
20000028601018,0.0,0.0,0.0
20000028601021,0.0,0.0,0.0
20000028901108,0.0,0.0,0.0
20000028901250,0.0,0.0,0.0
20000028901961,0.0,0.0,0.0
20000028903593,0.0,0.0,0.0
20000028903748,0.0,0.0,0.0
20000028903752,0.0,0.0,0.0
20000028903754,0.0,0.0,0.0
20000028903769,0.0,0.0,0.0
20000028903826,0.0,0.0,0.0
20000028990025,0.0,0.0,0.0
20000028990026,0.0,0.0,0.0
20000028990030,0.0,0.0,0.0
20000028990031,0.0,0.0,0.0
20000028990032,0.0,0.0,0.0
20000028990033,0.0,0.0,0.0
20000028990034,0.0,0.0,0.0
20000028990038,0.0,0.0,0.0
20000028990364,0.0,0.0,0.0
20000028999239,0.0,0.0,0.0
20000029010002,0.0,0.0,0.0
20000029010003,0.0,0.0,0.0
20000029010004,0.0,0.0,0.0
20000029010005,0.0,0.0,0.0
20000029010006,0.0,0.0,0.0
20000029010007,0.0,0.0,0.0
20000029010009,0.0,0.0,0.0
20000029010010,0.0,0.0,0.0
20000029010011,0.0,0.0,0.0
20000029010012,0.0,0.0,0.0
20000029010013,0.0,0.0,0.0
20000029010014,0.0,0.0,0.0
20000029010015,0.0,0.0,0.0
20000029010016,0.0,0.0,0.0
20000029010017,0.0,0.0,0.0
20000029010018,0.0,0.0,0.0
20000029010021,0.0,0.0,0.0
20000029010022,0.0,0.0,0.0
20000029010023,0.0,0.0,0.0
20000029010024,0.0,0.0,0.0
20000029010025,0.0,0.0,0.0
20000029020002,0.0,0.0,0.0
20000029020003,0.0,0.0,0.0
20000029027011,0.0,0.0,0.0
20000029027014,0.0,0.0,0.0
20000029027015,0.0,0.0,0.0
20000029030001,0.0,0.0,0.0
20000029030002,0.0,0.0,0.0
20000029031500,0.0,0.0,0.0
20000029031501,0.0,0.0,0.0
20000029031503,0.0,0.0,0.0
20000029031505,0.0,0.0,0.0
20000029031506,0.0,0.0,0.0
20000029032890,0.0,0.0,0.0
20000029032891,0.0,0.0,0.0
20000029037000,0.0,0.0,0.0
20000029037003,0.0,0.0,0.0
20000029037700,0.0,0.0,0.0
20000029039925,0.0,0.0,0.0
20000029100001,0.0,0.0,0.0
20000029147700,0.0,0.0,0.0
20000029200034,0.0,0.0,0.0
20000029200035,0.0,0.0,0.0
20000029200037,0.0,0.0,0.0
20000029200038,0.0,0.0,0.0
20000029200053,0.0,0.0,0.0
20000029200054,0.0,0.0,0.0
20000029200055,0.0,0.0,0.0
20000029200062,0.0,0.0,0.0
20000029200063,0.0,0.0,0.0
20000029200067,0.0,0.0,0.0
20000029200068,0.0,0.0,0.0
20000029200079,0.0,0.0,0.0
20000029200080,0.0,0.0,0.0
20000029200081,0.0,0.0,0.0
20000029200082,0.0,0.0,0.0
20000029200083,0.0,0.0,0.0
20000029227452,0.0,0.0,0.0
20000029227453,0.0,0.0,0.0
20000029250001,0.0,0.0,0.0
20000029250002,0.0,0.0,0.0
20000029250003,0.0,0.0,0.0
20000029250044,0.0,0.0,0.0
20000029251500,0.0,0.0,0.0
20000029310004,0.0,0.0,0.0
20000029317042,0.0,0.0,0.0
20000029317043,0.0,0.0,0.0
20000029350300,0.0,0.0,0.0
20000029540800,0.0,0.0,0.0
20000029540802,0.0,0.0,0.0
20000029540803,0.0,0.0,0.0
20000029541501,0.0,0.0,0.0
20000029541502,0.0,0.0,0.0
20000029541514,0.0,0.0,0.0
20000029547661,0.0,0.0,0.0
20000029547662,0.0,0.0,0.0
20000029561795,0.0,0.0,0.0
20000029567041,0.0,0.0,0.0
20000029567042,0.0,0.0,0.0
20000029621513,0.0,0.0,0.0
20000029738301,0.0,0.0,0.0
20000029750012,0.0,0.0,0.0
20000029750015,0.0,0.0,0.0
20000029750016,0.0,0.0,0.0
20000029750017,0.0,0.0,0.0
20000029750023,0.0,0.0,0.0
20000029750024,0.0,0.0,0.0
20000029750025,0.0,0.0,0.0
20000029750026,0.0,0.0,0.0
20000029750027,0.0,0.0,0.0
20000029750033,0.0,0.0,0.0
20000029750039,0.0,0.0,0.0
20000029750040,0.0,0.0,0.0
20000029750041,0.0,0.0,0.0
20000029750042,0.0,0.0,0.0
20000029750043,0.0,0.0,0.0
20000029750044,0.0,0.0,0.0
20000029750045,0.0,0.0,0.0
20000029750046,0.0,0.0,0.0
20000029750047,0.0,0.0,0.0
20000029750048,0.0,0.0,0.0
20000029753803,0.0,0.0,0.0
20000029753810,0.0,0.0,0.0
20000029753811,0.0,0.0,0.0
20000029753812,0.0,0.0,0.0
20000029753814,0.0,0.0,0.0
20000029753815,0.0,0.0,0.0
20000029758680,0.0,0.0,0.0
20000029758681,0.0,0.0,0.0
20000029758682,0.0,0.0,0.0
20000029758683,0.0,0.0,0.0
20000029758684,0.0,0.0,0.0
20000029758685,0.0,0.0,0.0
20000029758687,0.0,0.0,0.0
20000029758689,0.0,0.0,0.0
20000029758701,0.0,0.0,0.0
20000029758722,0.0,0.0,0.0
20000029758723,0.0,0.0,0.0
20000029758724,0.0,0.0,0.0
20000029758725,0.0,0.0,0.0
20000029758726,0.0,0.0,0.0
20000029758727,0.0,0.0,0.0
20000029758728,0.0,0.0,0.0
20000029758732,0.0,0.0,0.0
20000029758733,0.0,0.0,0.0
20000029758736,0.0,0.0,0.0
20000029758739,0.0,0.0,0.0
20000029758740,0.0,0.0,0.0
20000029758741,0.0,0.0,0.0
20000029758749,0.0,0.0,0.0
20000029758750,0.0,0.0,0.0
20000029770002,0.0,0.0,0.0
20000029770003,0.0,0.0,0.0
20000029770004,0.0,0.0,0.0
20000029770005,0.0,0.0,0.0
20000029770006,0.0,0.0,0.0
20000029780006,0.0,0.0,0.0
20000029780012,0.0,0.0,0.0
20000029780013,0.0,0.0,0.0
20000029780029,0.0,0.0,0.0
20000029780030,0.0,0.0,0.0
20000029780031,0.0,0.0,0.0
20000029780032,0.0,0.0,0.0
20000029780033,0.0,0.0,0.0
20000029780034,0.0,0.0,0.0
20000029780035,0.0,0.0,0.0
20000029780040,0.0,0.0,0.0
20000029781574,0.0,0.0,0.0
20000029781575,0.0,0.0,0.0
20000029786566,0.0,0.0,0.0
20000029789754,0.0,0.0,0.0
20000029789877,0.0,0.0,0.0
20000029789910,0.0,0.0,0.0
20000029789911,0.0,0.0,0.0
20000029789919,0.0,0.0,0.0
20000029789920,0.0,0.0,0.0
20000029789921,0.0,0.0,0.0
20000029789922,0.0,0.0,0.0
20000029790005,0.0,0.0,0.0
20000029790007,0.0,0.0,0.0
20000029790008,0.0,0.0,0.0
20000029790009,0.0,0.0,0.0
20000029790012,0.0,0.0,0.0
20000029790013,0.0,0.0,0.0
20000029790029,0.0,0.0,0.0
20000029790030,0.0,0.0,0.0
20000029790031,0.0,0.0,0.0
20000029790041,0.0,0.0,0.0
20000029790042,0.0,0.0,0.0
20000029790145,0.0,0.0,0.0
20000029790150,0.0,0.0,0.0
20000029799448,0.0,0.0,0.0
20000029799550,0.0,0.0,0.0
20000029799563,0.0,0.0,0.0
20000029799564,0.0,0.0,0.0
20000029799573,0.0,0.0,0.0
20000029799577,0.0,0.0,0.0
20000029799579,0.0,0.0,0.0
20000029799585,0.0,0.0,0.0
20000029799586,0.0,0.0,0.0
20000029799587,0.0,0.0,0.0
20000029799588,0.0,0.0,0.0
20000029799590,0.0,0.0,0.0
20000029799594,0.0,0.0,0.0
20000029818738,0.0,0.0,0.0
20000029818739,0.0,0.0,0.0
20000029818740,0.0,0.0,0.0
20000029818741,0.0,0.0,0.0
20000029818742,0.0,0.0,0.0
20000029818743,0.0,0.0,0.0
20000029827804,0.0,0.0,0.0
20000029859911,0.0,0.0,0.0
20000029860006,0.0,0.0,0.0
20000029868486,0.0,0.0,0.0
20000029869833,0.0,0.0,0.0
20000029869840,0.0,0.0,0.0
20000029869844,0.0,0.0,0.0
20000030001473,0.0,0.0,0.0
20000030001474,0.0,0.0,0.0
20000030001475,0.0,0.0,0.0
20000030001476,0.0,0.0,0.0
20000030001477,0.0,0.0,0.0
20000030001478,0.0,0.0,0.0
20000030001479,0.0,0.0,0.0
20000030001480,0.0,0.0,0.0
20000030001482,0.0,0.0,0.0
20000030001483,0.0,0.0,0.0
20000030001484,0.0,0.0,0.0
20000030001485,0.0,0.0,0.0
20000030001486,0.0,0.0,0.0
20000030001487,0.0,0.0,0.0
20000030001496,0.0,0.0,0.0
20000030001497,0.0,0.0,0.0
20000030001499,0.0,0.0,0.0
20000030010005,0.0,0.0,0.0
20000030010006,0.0,0.0,0.0
20000030010007,0.0,0.0,0.0
20000030020001,0.0,0.0,0.0
20000030032072,0.0,0.0,0.0
20000030120077,0.0,0.0,0.0
20000030121468,0.0,0.0,0.0
20000030121523,0.0,0.0,0.0
20000030121967,0.0,0.0,0.0
20000030122115,0.0,0.0,0.0
20000030128000,0.0,0.0,0.0
20000030128001,0.0,0.0,0.0
20000030129099,0.0,0.0,0.0
20000030129415,0.0,0.0,0.0
20000030129418,0.0,0.0,0.0
20000030129437,0.0,0.0,0.0
20000030129440,0.0,0.0,0.0
20000030129442,0.0,0.0,0.0
20000030129445,0.0,0.0,0.0
20000030130001,0.0,0.0,0.0
20000030130002,0.0,0.0,0.0
20000030130003,0.0,0.0,0.0
20000030130004,0.0,0.0,0.0
20000030130005,0.0,0.0,0.0
20000030130009,0.0,0.0,0.0
20000030130010,0.0,0.0,0.0
20000030130011,0.0,0.0,0.0
20000030130012,0.0,0.0,0.0
20000030130013,0.0,0.0,0.0
20000030130014,0.0,0.0,0.0
20000030130018,0.0,0.0,0.0
20000030130019,0.0,0.0,0.0
20000030130020,0.0,0.0,0.0
20000030130021,0.0,0.0,0.0
20000030130022,0.0,0.0,0.0
20000030130307,0.0,0.0,0.0
20000030130482,0.0,0.0,0.0
20000030130483,0.0,0.0,0.0
20000030130484,0.0,0.0,0.0
20000030130485,0.0,0.0,0.0
20000030130498,0.0,0.0,0.0
20000030130503,0.0,0.0,0.0
20000030130505,0.0,0.0,0.0
20000030130506,0.0,0.0,0.0
20000030130507,0.0,0.0,0.0
20000030130508,0.0,0.0,0.0
20000030130512,0.0,0.0,0.0
20000030130514,0.0,0.0,0.0
20000030130516,0.0,0.0,0.0
20000030130517,0.0,0.0,0.0
20000030130624,0.0,0.0,0.0
20000030130626,0.0,0.0,0.0
20000030130629,0.0,0.0,0.0
20000030130630,0.0,0.0,0.0
20000030130631,0.0,0.0,0.0
20000030130632,0.0,0.0,0.0
20000030130633,0.0,0.0,0.0
20000030130634,0.0,0.0,0.0
20000030130636,0.0,0.0,0.0
20000030130639,0.0,0.0,0.0
20000030130648,0.0,0.0,0.0
20000030130649,0.0,0.0,0.0
20000030130655,0.0,0.0,0.0
20000030131967,0.0,0.0,0.0
20000030131968,0.0,0.0,0.0
20000030131969,0.0,0.0,0.0
20000030131971,0.0,0.0,0.0
20000030131975,0.0,0.0,0.0
20000030131978,0.0,0.0,0.0
20000030131981,0.0,0.0,0.0
20000030131982,0.0,0.0,0.0
20000030131986,0.0,0.0,0.0
20000030131987,0.0,0.0,0.0
20000030131988,0.0,0.0,0.0
20000030131989,0.0,0.0,0.0
20000030131993,0.0,0.0,0.0
20000030131995,0.0,0.0,0.0
20000030131996,0.0,0.0,0.0
20000030131997,0.0,0.0,0.0
20000030200268,0.0,0.0,0.0
20000030302670,0.0,0.0,0.0
20000030303210,0.0,0.0,0.0
20000030303255,0.0,0.0,0.0
20000030303256,0.0,0.0,0.0
20000030303257,0.0,0.0,0.0
20000030303258,0.0,0.0,0.0
20000030311805,0.0,0.0,0.0
20000030320001,0.0,0.0,0.0
20000030320004,0.0,0.0,0.0
20000030340002,0.0,0.0,0.0
20000030343815,0.0,0.0,0.0
20000030348326,0.0,0.0,0.0
20000030400005,0.0,0.0,0.0
20000030400969,0.0,0.0,0.0
20000030400972,0.0,0.0,0.0
20000030400973,0.0,0.0,0.0
20000030400974,0.0,0.0,0.0
20000030400975,0.0,0.0,0.0
20000030403280,0.0,0.0,0.0
20000030403281,0.0,0.0,0.0
20000030403302,0.0,0.0,0.0
20000030403303,0.0,0.0,0.0
20000030411890,0.0,0.0,0.0
20000030430162,0.0,0.0,0.0
20000030431201,0.0,0.0,0.0
20000030431822,0.0,0.0,0.0
20000030441892,0.0,0.0,0.0
20000030441895,0.0,0.0,0.0
20000030441897,0.0,0.0,0.0
20000030530012,0.0,0.0,0.0
20000030530013,0.0,0.0,0.0
20000030530015,0.0,0.0,0.0
20000030530016,0.0,0.0,0.0
20000030530017,0.0,0.0,0.0
20000030530018,0.0,0.0,0.0
20000030530038,0.0,0.0,0.0
20000030530040,0.0,0.0,0.0
20000030530041,0.0,0.0,0.0
20000030530043,0.0,0.0,0.0
20000030530044,0.0,0.0,0.0
20000030530045,0.0,0.0,0.0
20000030530046,0.0,0.0,0.0
20000030530047,0.0,0.0,0.0
20000030530048,0.0,0.0,0.0
20000030530052,0.0,0.0,0.0
20000030530053,0.0,0.0,0.0
20000030530054,0.0,0.0,0.0
20000030530055,0.0,0.0,0.0
20000030530056,0.0,0.0,0.0
20000030530074,0.0,0.0,0.0
20000030530075,0.0,0.0,0.0
20000030530078,0.0,0.0,0.0
20000030530079,0.0,0.0,0.0
20000030530081,0.0,0.0,0.0
20000030530086,0.0,0.0,0.0
20000030530087,0.0,0.0,0.0
20000030530088,0.0,0.0,0.0
20000030530089,0.0,0.0,0.0
20000030530090,0.0,0.0,0.0
20000030530496,0.0,0.0,0.0
20000030530497,0.0,0.0,0.0
20000030530498,0.0,0.0,0.0
20000030530499,0.0,0.0,0.0
20000030530501,0.0,0.0,0.0
20000030530503,0.0,0.0,0.0
20000030530504,0.0,0.0,0.0
20000030530506,0.0,0.0,0.0
20000030530507,0.0,0.0,0.0
20000030530508,0.0,0.0,0.0
20000030530509,0.0,0.0,0.0
20000030530510,0.0,0.0,0.0
20000030530511,0.0,0.0,0.0
20000030530514,0.0,0.0,0.0
20000030530515,0.0,0.0,0.0
20000030530516,0.0,0.0,0.0
20000030530517,0.0,0.0,0.0
20000030530518,0.0,0.0,0.0
20000030530519,0.0,0.0,0.0
20000030530520,0.0,0.0,0.0
20000030530521,0.0,0.0,0.0
20000030530522,0.0,0.0,0.0
20000030530523,0.0,0.0,0.0
20000030530524,0.0,0.0,0.0
20000030530525,0.0,0.0,0.0
20000030530526,0.0,0.0,0.0
20000030530527,0.0,0.0,0.0
20000030530536,0.0,0.0,0.0
20000030530537,0.0,0.0,0.0
20000030530538,0.0,0.0,0.0
20000030530539,0.0,0.0,0.0
20000030530540,0.0,0.0,0.0
20000030530541,0.0,0.0,0.0
20000030530542,0.0,0.0,0.0
20000030530543,0.0,0.0,0.0
20000030530544,0.0,0.0,0.0
20000030530545,0.0,0.0,0.0
20000030530546,0.0,0.0,0.0
20000030530547,0.0,0.0,0.0
20000030530548,0.0,0.0,0.0
20000030530549,0.0,0.0,0.0
20000030530550,0.0,0.0,0.0
20000030530552,0.0,0.0,0.0
20000030530554,0.0,0.0,0.0
20000030530555,0.0,0.0,0.0
20000030530556,0.0,0.0,0.0
20000030530557,0.0,0.0,0.0
20000030530559,0.0,0.0,0.0
20000030539501,0.0,0.0,0.0
20000030539566,0.0,0.0,0.0
20000030539567,0.0,0.0,0.0
20000030539572,0.0,0.0,0.0
20000030539573,0.0,0.0,0.0
20000030539574,0.0,0.0,0.0
20000030539575,0.0,0.0,0.0
20000030539624,0.0,0.0,0.0
20000030539645,0.0,0.0,0.0
20000030539647,0.0,0.0,0.0
20000030539687,0.0,0.0,0.0
20000030539698,0.0,0.0,0.0
20000030539739,0.0,0.0,0.0
20000030539740,0.0,0.0,0.0
20000030539741,0.0,0.0,0.0
20000030539742,0.0,0.0,0.0
20000030539743,0.0,0.0,0.0
20000030539756,0.0,0.0,0.0
20000030539773,0.0,0.0,0.0
20000030539774,0.0,0.0,0.0
20000030539793,0.0,0.0,0.0
20000030539795,0.0,0.0,0.0
20000030550011,0.0,0.0,0.0
20000030560025,0.0,0.0,0.0
20000030560027,0.0,0.0,0.0
20000030560028,0.0,0.0,0.0
20000030560049,0.0,0.0,0.0
20000030560052,0.0,0.0,0.0
20000030560053,0.0,0.0,0.0
20000030560054,0.0,0.0,0.0
20000030560057,0.0,0.0,0.0
20000030560058,0.0,0.0,0.0
20000030560059,0.0,0.0,0.0
20000030560060,0.0,0.0,0.0
20000030560061,0.0,0.0,0.0
20000030560063,0.0,0.0,0.0
20000030560064,0.0,0.0,0.0
20000030560065,0.0,0.0,0.0
20000030560066,0.0,0.0,0.0
20000030560068,0.0,0.0,0.0
20000030560070,0.0,0.0,0.0
20000030560194,0.0,0.0,0.0
20000030560196,0.0,0.0,0.0
20000030560201,0.0,0.0,0.0
20000030560206,0.0,0.0,0.0
20000030560207,0.0,0.0,0.0
20000030560212,0.0,0.0,0.0
20000030560213,0.0,0.0,0.0
20000030560216,0.0,0.0,0.0
20000030560217,0.0,0.0,0.0
20000030560218,0.0,0.0,0.0
20000030560219,0.0,0.0,0.0
20000030560220,0.0,0.0,0.0
20000030560221,0.0,0.0,0.0
20000030560222,0.0,0.0,0.0
20000030560223,0.0,0.0,0.0
20000030560510,0.0,0.0,0.0
20000030560511,0.0,0.0,0.0
20000030560515,0.0,0.0,0.0
20000030560517,0.0,0.0,0.0
20000030560520,0.0,0.0,0.0
20000030560524,0.0,0.0,0.0
20000030560904,0.0,0.0,0.0
20000030560920,0.0,0.0,0.0
20000030560922,0.0,0.0,0.0
20000030560927,0.0,0.0,0.0
20000030569602,0.0,0.0,0.0
20000030569608,0.0,0.0,0.0
20000030569610,0.0,0.0,0.0
20000030569611,0.0,0.0,0.0
20000030569612,0.0,0.0,0.0
20000030569626,0.0,0.0,0.0
20000030569627,0.0,0.0,0.0
20000030569659,0.0,0.0,0.0
20000030569675,0.0,0.0,0.0
20000030569676,0.0,0.0,0.0
20000030569677,0.0,0.0,0.0
20000030569679,0.0,0.0,0.0
20000030569680,0.0,0.0,0.0
20000030569685,0.0,0.0,0.0
20000030569688,0.0,0.0,0.0
20000030569711,0.0,0.0,0.0
20000030569712,0.0,0.0,0.0
20000030569718,0.0,0.0,0.0
20000030569719,0.0,0.0,0.0
20000030569720,0.0,0.0,0.0
20000030569721,0.0,0.0,0.0
20000030569723,0.0,0.0,0.0
20000030569727,0.0,0.0,0.0
20000030569728,0.0,0.0,0.0
20000030569736,0.0,0.0,0.0
20000030569754,0.0,0.0,0.0
20000030569755,0.0,0.0,0.0
20000030569756,0.0,0.0,0.0
20000030569760,0.0,0.0,0.0
20000030570041,0.0,0.0,0.0
20000030570065,0.0,0.0,0.0
20000030570088,0.0,0.0,0.0
20000030570092,0.0,0.0,0.0
20000030570104,0.0,0.0,0.0
20000030570129,0.0,0.0,0.0
20000030570130,0.0,0.0,0.0
20000030570143,0.0,0.0,0.0
20000030570149,0.0,0.0,0.0
20000030570150,0.0,0.0,0.0
20000030570164,0.0,0.0,0.0
20000030570166,0.0,0.0,0.0
20000030570167,0.0,0.0,0.0
20000030570173,0.0,0.0,0.0
20000030570174,0.0,0.0,0.0
20000030570182,0.0,0.0,0.0
20000030570183,0.0,0.0,0.0
20000030570184,0.0,0.0,0.0
20000030570185,0.0,0.0,0.0
20000030570191,0.0,0.0,0.0
20000030570192,0.0,0.0,0.0
20000030570193,0.0,0.0,0.0
20000030570194,0.0,0.0,0.0
20000030573010,0.0,0.0,0.0
20000030573011,0.0,0.0,0.0
20000030573012,0.0,0.0,0.0
20000030573013,0.0,0.0,0.0
20000030573014,0.0,0.0,0.0
20000030573015,0.0,0.0,0.0
20000030573016,0.0,0.0,0.0
20000030573017,0.0,0.0,0.0
20000030573018,0.0,0.0,0.0
20000030573019,0.0,0.0,0.0
20000030575000,0.0,0.0,0.0
20000030575001,0.0,0.0,0.0
20000030575002,0.0,0.0,0.0
20000030575003,0.0,0.0,0.0
20000030575004,0.0,0.0,0.0
20000030575005,0.0,0.0,0.0
20000030575006,0.0,0.0,0.0
20000030580028,0.0,0.0,0.0
20000030580058,0.0,0.0,0.0
20000030580062,0.0,0.0,0.0
20000030580065,0.0,0.0,0.0
20000030580066,0.0,0.0,0.0
20000030580067,0.0,0.0,0.0
20000030580068,0.0,0.0,0.0
20000030580069,0.0,0.0,0.0
20000030580075,0.0,0.0,0.0
20000030580456,0.0,0.0,0.0
20000030581050,0.0,0.0,0.0
20000030581051,0.0,0.0,0.0
20000030581053,0.0,0.0,0.0
20000030581057,0.0,0.0,0.0
20000030581110,0.0,0.0,0.0
20000030581113,0.0,0.0,0.0
20000030581158,0.0,0.0,0.0
20000030581200,0.0,0.0,0.0
20000030581287,0.0,0.0,0.0
20000030581461,0.0,0.0,0.0
20000030582120,0.0,0.0,0.0
20000030582130,0.0,0.0,0.0
20000030582222,0.0,0.0,0.0
20000030583301,0.0,0.0,0.0
20000030583303,0.0,0.0,0.0
20000030585456,0.0,0.0,0.0
20000030585457,0.0,0.0,0.0
20000030585458,0.0,0.0,0.0
20000030585460,0.0,0.0,0.0
20000030585462,0.0,0.0,0.0
