item_name,price,category,color,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Yumuşak dokulu kumaş pantolon,1790.0,İkili takımlar,Koyu Gri,03,0.0,,,
Yumuşak dokulu kumaş pantolon,1790.0,İkili takımlar,Kahverengi,03,0.0,,,
Yumuşak dokulu kumaş pantolon,1790.0,İkili takımlar,Krem rengi,03,0.0,,,
Yumuşak dokulu kumaş pantolon,1070.0,İkili takımlar,Haki,03,0.0,,,
Yumuşak dokulu kumaş pantolon,1790.0,İkili takımlar,Mor,03,0.0,,,
Parlak crop gömlek,1590.0,İkili takımlar,Mavi,03,0.0,,,
İşlemeli pijama pantolon,1590.0,İkili takımlar,Açık mavi,03,0.0,,,
Yumuşak dokulu fermuarlı sweatshirt,1490.0,İkili takımlar,Krem rengi,03,0.0,,,
Yumuşak dokulu fermuarlı sweatshirt,1490.0,İkili takımlar,Siyah,03,0.0,,,
Yumuşak dokulu fermuarlı sweatshirt,1490.0,İkili takımlar,Kahverengi,03,0.0,,,
Yumuşak dokulu dikiş detaylı geniş paça jogger pantolon,1590.0,İkili takımlar,Krem rengi,03,0.0,,,
Yumuşak dokulu dikiş detaylı geniş paça jogger pantolon,1590.0,İkili takımlar,Siyah,03,0.0,,,
Yumuşak dokulu dikiş detaylı geniş paça jogger pantolon,1590.0,İkili takımlar,Lacivert,03,0.0,,,
Yumuşak dokulu dikiş detaylı geniş paça jogger pantolon,1590.0,İkili takımlar,Açık gri,03,0.0,,,
Yumuşak dokulu dikiş detaylı geniş paça jogger pantolon,1590.0,İkili takımlar,Kahverengi,03,0.0,,,
Geniş belli palazzo pantolon,1190.0,İkili takımlar,Mor,03,0.0,,,
Parlak detaylı yama cepli denim ceket,2790.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Düşük bel geniş paça parlak detaylı jean,2490.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Qipao halter denim top,1490.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Vücuda oturan blazer ceket,2290.0,İkili takımlar,Açık mavi,03,0.0,,,
Çizgili çapraz belli günlük pantolon,1590.0,İkili takımlar,Açık mavi,03,0.0,,,
Çizgili çapraz belli günlük pantolon,950.0,İkili takımlar,Siyah,03,0.0,,,
Çizgili çapraz belli günlük pantolon,1590.0,İkili takımlar,Beyaz,03,0.0,,,
Çizgili çapraz belli günlük pantolon,1590.0,İkili takımlar,Lacivert,03,0.0,,,
Çizgili çapraz belli günlük pantolon,1590.0,İkili takımlar,Koyu Gri,03,0.0,,,
Çizgili çapraz belli günlük pantolon,1590.0,İkili takımlar,Kahverengi,03,0.0,,,
Bisiklet yaka çizgili keten karışımlı top,790.0,İkili takımlar,Mavi,03,0.0,,,
Tokalı pensli şalvar pantolon,1790.0,İkili takımlar,Pembe,03,0.0,,,
Dik yaka şişme ceket,2290.0,İkili takımlar,Pembe,03,0.0,,,
Vücuda oturan denim üst,1590.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Vücuda oturan denim üst,1590.0,İkili takımlar,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ AÇIK MAVİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ İNCİ GRİSİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ GRİ DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ SİYAH DENIM,03,0.0,,,
D91 düşük bel geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
Çizgili açık blazer ceket,2290.0,İkili takımlar,Lacivert,03,0.0,,,
Çizgili açık blazer ceket,2290.0,İkili takımlar,Kahverengi,03,0.0,,,
Çizgili açık blazer ceket,2290.0,İkili takımlar,Krem rengi,03,0.0,,,
Asimetrik dantel midi etek,1590.0,İkili takımlar,Kahverengi,03,0.0,,,
Asimetrik dantel midi etek,1590.0,İkili takımlar,Siyah,03,0.0,,,
Asimetrik dantel midi etek,1590.0,İkili takımlar,Ekru,03,0.0,,,
Qipao tarzı dantel t-shirt,990.0,İkili takımlar,Kahverengi,03,0.0,,,
Qipao tarzı dantel t-shirt,990.0,İkili takımlar,Siyah,03,0.0,,,
Qipao tarzı dantel t-shirt,990.0,İkili takımlar,Ekru,03,0.0,,,
Çizgili dar kesim blazer ceket,2290.0,İkili takımlar,Kahverengi,03,0.0,,,
Kemerli mini şort etek,1490.0,İkili takımlar,Kahverengi,03,0.0,,,
Kemerli mini şort etek,1490.0,İkili takımlar,Siyah,03,0.0,,,
Kemerli mini şort etek,1490.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Kemerli mini şort etek,1490.0,İkili takımlar,Açık gri,03,0.0,,,
Kemerli mini şort etek,1490.0,İkili takımlar,Bej,03,0.0,,,
Saten yüzeyli blazer,1370.0,İkili takımlar,Kahverengi,03,0.0,,,
Saten pensli bermuda,1490.0,İkili takımlar,Kahverengi,03,0.0,,,
Düğmeli dökümlü top,1090.0,İkili takımlar,Lacivert,03,0.0,,,
Suni süet balon ceket,2990.0,İkili takımlar,Kahverengi,03,0.0,,,
Suni süet balon ceket,2990.0,İkili takımlar,Lacivert,03,0.0,,,
Suni süet balon ceket,2990.0,İkili takımlar,Krem rengi,03,0.0,,,
Suni süet mini şort etek,1490.0,İkili takımlar,Kahverengi,03,0.0,,,
Suni süet mini şort etek,1490.0,İkili takımlar,Lacivert,03,0.0,,,
Asimetrik midi etek,1490.0,İkili takımlar,Haki,03,,,,
Drapeli dar kesim top,990.0,İkili takımlar,Koyu yeşil,03,0.0,,,
Drapeli dar kesim top,990.0,İkili takımlar,Kahverengi,03,0.0,,,
Balon paça şalvar pantolon,1590.0,İkili takımlar,Kahverengi,03,0.0,,,
Puantiye desenli halter top,790.0,İkili takımlar,Açık mavi,03,0.0,,,
Puantiye desenli halter top,790.0,İkili takımlar,Ekru,03,0.0,,,
Puantiye desenli halter top,790.0,İkili takımlar,Kahverengi,03,0.0,,,
Puantiye desenli tül midi etek,1190.0,İkili takımlar,Açık mavi,03,0.0,,,
Puantiye desenli tül midi etek,1190.0,İkili takımlar,Ekru,03,0.0,,,
Puantiye desenli tül midi etek,1190.0,İkili takımlar,Kahverengi,03,0.0,,,
Militer blazer,2490.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,Beyaz,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,Kahverengi,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ AÇIK MAVİ DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ İNCİ GRİSİ DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
Maxi pensli kemerli pantolon,1790.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Maxi pensli kemerli pantolon,1790.0,İkili takımlar,Siyah,03,0.0,,,
Maxi pensli kemerli pantolon,1790.0,İkili takımlar,Beyaz,03,0.0,,,
Maxi pensli kemerli pantolon,1790.0,İkili takımlar,Açık gri,03,0.0,,,
Maxi pensli kemerli pantolon,1790.0,İkili takımlar,Kahverengi,03,0.0,,,
Basic naylon kapüşonlu ceket,1790.0,İkili takımlar,Lacivert,03,0.0,,,
Basic naylon kapüşonlu ceket,1790.0,İkili takımlar,Ekru,03,0.0,,,
Üç düğmeli vücuda oturan blazer,2290.0,İkili takımlar,Kahverengi,03,0.0,,,
Zincirli pensli liyosel pantolon,1790.0,İkili takımlar,Kahverengi,03,0.0,,,
Kısa blazer,1790.0,İkili takımlar,Siyah,03,0.0,,,
Kısa blazer,1790.0,İkili takımlar,Beyaz,03,0.0,,,
Kısa blazer,1070.0,İkili takımlar,Lacivert,03,0.0,,,
Ayarlanabilir süper geniş paça pantolon,1590.0,İkili takımlar,Siyah,03,0.0,,,
Ayarlanabilir süper geniş paça pantolon,1590.0,İkili takımlar,Koyu Gri,03,0.0,,,
Ayarlanabilir süper geniş paça pantolon,1590.0,İkili takımlar,Kahverengi,03,0.0,,,
Balon şort etek,1490.0,İkili takımlar,Kiremit rengi,03,,,,
Vücuda oturan blazer ceket,2290.0,İkili takımlar,Beyaz,03,0.0,,,
Vücuda oturan blazer ceket,2290.0,İkili takımlar,Siyah,03,0.0,,,
Yan yırtmaçlı şort etek,1190.0,İkili takımlar,Beyaz,03,0.0,,,
İşlemeli şort,1490.0,İkili takımlar,Ekru,03,,,,
İşlemeli şort,1490.0,İkili takımlar,Mavi,03,,,,
İşlemeli şort,1490.0,İkili takımlar,Pembe,03,,,,
Halter işlemeli bluz,1090.0,İkili takımlar,Ekru,03,,,,
Halter işlemeli bluz,1090.0,İkili takımlar,Mavi,03,,,,
Halter işlemeli bluz,1090.0,İkili takımlar,Pembe,03,,,,
Yumuşak dokulu kısa kollu t-shirt,990.0,İkili takımlar,Krem rengi,03,0.0,,,
Yumuşak dokulu kısa kollu t-shirt,990.0,İkili takımlar,Siyah,03,0.0,,,
Yumuşak dokulu kısa kollu t-shirt,990.0,İkili takımlar,Lacivert,03,0.0,,,
Yumuşak dokulu kısa kollu t-shirt,990.0,İkili takımlar,Kahverengi,03,0.0,,,
Çizgili kısa blazer,1790.0,İkili takımlar,Açık gri,03,0.0,,,
İşlemeli kollu gömlek,1790.0,İkili takımlar,Açık mavi,03,0.0,,,
Balon nakışlı pantolon,2290.0,İkili takımlar,Açık mavi,03,0.0,,,
Teknik ceket,2290.0,İkili takımlar,Lacivert,03,0.0,,,
Saten yüzeyli zincir detaylı pensli pantolon,1790.0,İkili takımlar,Açık sarı,03,0.0,,,
Saten yüzeyli zincir detaylı pensli pantolon,1790.0,İkili takımlar,Ekru,03,0.0,,,
Kemerli blazer ceket,2290.0,İkili takımlar,Açık sarı,03,0.0,,,
Basic triko şort etek,790.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Basic triko şort etek,790.0,İkili takımlar,Siyah,03,0.0,,,
Basic triko şort etek,790.0,İkili takımlar,Pembe,03,0.0,,,
Basic triko şort etek,790.0,İkili takımlar,Kahverengi,03,0.0,,,
Basic triko şort etek,790.0,İkili takımlar,Bej,03,0.0,,,
Kısa blazer ceket,1790.0,İkili takımlar,Beyaz,03,0.0,,,
Kısa kollu kapüşonlu sweatshirt,1490.0,İkili takımlar,Ekru,03,0.0,,,
Mini şardonlu etek,1190.0,İkili takımlar,Ekru,03,0.0,,,
Çizgili detaylı beli kuşaklı şort,790.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Yama cepli ceket,1590.0,İkili takımlar,Ekru,03,0.0,,,
Yama cepli ceket,950.0,İkili takımlar,Koyu mavi,03,0.0,,,
Yama cepli ceket,1590.0,İkili takımlar,Pembe,03,0.0,,,
D91 Düşük Bel Fitilli Geniş Paça Jean,1690.0,İkili takımlar,Ekru,03,0.0,,,
D91 Düşük Bel Fitilli Geniş Paça Jean,1690.0,İkili takımlar,Beyaz,03,0.0,,,
Teknik hacimli yelek,2290.0,İkili takımlar,Pastel yeşil,03,0.0,0.0,0.0,
Fırfırlı teknik şort,1190.0,İkili takımlar,Pastel yeşil,03,0.0,,,
Cepli denim ceket,1590.0,İkili takımlar,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,Koyu lacivert,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,Kahverengi,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ AÇIK MAVİ DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ İNCİ GRİSİ DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ KOYU GRİ DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ SİYAH DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ GRİ DENIM,03,0.0,,,
D92 straight fit geniş paça jean,1690.0,İkili takımlar,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
Piliseli dökümlü ceket,2490.0,İkili takımlar,Ekru,03,0.0,,,
Tokalı balon pantolon,1790.0,İkili takımlar,Ekru,03,0.0,,,
Kontrast fermuarlı sweatshirt,1790.0,İkili takımlar,Açık mavi,03,0.0,,,
Yan şeritli teknik şort,1090.0,İkili takımlar,Açık sarı,03,0.0,,,
Yumuşak dökümlü balon pantolon,1590.0,İkili takımlar,Koyu Gri,03,0.0,,,
Asimetrik yumuşak t-shirt,1490.0,İkili takımlar,Koyu Gri,03,0.0,,,
Yıkama efektli straight fit jogger pantolon,1590.0,İkili takımlar,Bej,03,0.0,,,
Yıkama efektli straight fit jogger pantolon,1590.0,İkili takımlar,Pembe,03,0.0,,,
Yıkama efektli straight fit jogger pantolon,1590.0,İkili takımlar,Koyu Gri,03,0.0,,,
Basic omuz dekolteli sweatshirt,1190.0,İkili takımlar,Bej,03,0.0,,,
Basic omuz dekolteli sweatshirt,1190.0,İkili takımlar,Siyah,03,0.0,,,
Basic omuz dekolteli sweatshirt,1190.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Basic omuz dekolteli sweatshirt,1190.0,İkili takımlar,Açık gri,03,0.0,,,
Uzun balon poplin etek,1590.0,İkili takımlar,Altın rengi,03,0.0,,,
Asimetrik blazer ceket,2290.0,İkili takımlar,Açık mavi,03,0.0,,,
Mini şort etek,1190.0,İkili takımlar,Açık mavi,03,0.0,,,
Yan yırtmaçlı şort etek,1190.0,İkili takımlar,Lacivert,03,0.0,,,
Çizgili denim ceket,2490.0,İkili takımlar,SOLUK EFEKTLİ GRİ DENIM,03,0.0,,,
D62 denim şort etek,1490.0,İkili takımlar,SOLUK EFEKTLİ GRİ DENIM,03,0.0,,,
Kemerli blazer,2290.0,İkili takımlar,Haki,03,0.0,,,
Zincir kemerli saten yüzeyli pensli pantolon,1790.0,İkili takımlar,Haki,03,0.0,,,
Zincir kemerli saten yüzeyli pensli pantolon,1790.0,İkili takımlar,Lacivert,03,0.0,,,
Kruvaze dantel t-shirt,1190.0,İkili takımlar,Açık mavi,03,0.0,,,
Dantel mini etek,1190.0,İkili takımlar,Açık mavi,03,0.0,,,
Balon saten yüzeyli şık pantolon,1790.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Balon saten yüzeyli şık pantolon,1790.0,İkili takımlar,Kahverengi,03,0.0,,,
Saten blazer,2290.0,İkili takımlar,Koyu lacivert,03,0.0,,,
Korse büstiyer üst,1190.0,İkili takımlar,Beyaz,03,0.0,,,
Korse büstiyer üst,1190.0,İkili takımlar,Haki,03,0.0,,,
Fisto işlemeli balon etek,1490.0,İkili takımlar,Beyaz,03,0.0,,,
Teknik ceket,1790.0,İkili takımlar,Kahverengi,03,0.0,,,
Mini teknik şort,1090.0,İkili takımlar,Krem rengi,03,0.0,,,
Dik yaka teknik ceket,2290.0,İkili takımlar,Ekru,03,0.0,,,
Teknik balon şort,1490.0,İkili takımlar,Ekru,03,0.0,,,
Balon fermuarlı kolsuz gömlek,1190.0,İkili takımlar,Mavi,03,0.0,,,
Poplin sivri uçlu midi etek,1590.0,İkili takımlar,Mavi,03,0.0,,,
Vücudu saran denim top,1590.0,İkili takımlar,Ekru,03,0.0,,,
D92 straight geniş paça jean,1690.0,İkili takımlar,Ekru,03,0.0,,,
D92 straight geniş paça jean,1690.0,İkili takımlar,Siyah,03,0.0,,,
D92 straight geniş paça jean,1690.0,İkili takımlar,Beyaz,03,0.0,,,
D92 straight geniş paça jean,1690.0,İkili takımlar,Kahverengi,03,0.0,,,
Bisiklet Yaka Örme Tişört,1190.0,İkili takımlar,Koyu Gri,03,0.0,,,
Bisiklet Yaka Örme Tişört,1190.0,İkili takımlar,Ekru,03,0.0,,,
Bisiklet Yaka Örme Tişört,1190.0,İkili takımlar,Kahverengi,03,0.0,,,
Nervürlü örgü pantolon,1190.0,İkili takımlar,Koyu Gri,03,0.0,,,
Nervürlü örgü pantolon,1190.0,İkili takımlar,Ekru,03,0.0,,,
Nervürlü örgü pantolon,1190.0,İkili takımlar,Kahverengi,03,0.0,,,
Nervürlü örgü pantolon,1190.0,İkili takımlar,Koyu bej,03,0.0,,,
Asimetrik blazer,2290.0,İkili takımlar,Haki,03,0.0,,,
Mini şort etek,1190.0,İkili takımlar,Haki,03,0.0,,,
Mini şort etek,1190.0,İkili takımlar,Siyah,03,0.0,,,
Dantelli midi etek,1590.0,İkili takımlar > Trends,Açık mavi,03,0.0,,,
Korseli bağcıklı top,1590.0,On Trend > Night Out,Beyaz,03,,,,
Balenli dantel korse,1490.0,On Trend > Night Out,Siyah,03,0.0,,,
Balenli dantel korse,1490.0,On Trend > Night Out,Ekru,03,0.0,,,
Kemerli saten yüzeyli şalvar pantolon,2490.0,On Trend > Night Out,Siyah,03,0.0,,,
Kemerli saten yüzeyli şalvar pantolon,2490.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Kemerli saten yüzeyli şalvar pantolon,2490.0,On Trend > Night Out,Koyu yeşil,03,0.0,,,
Askılı korse bluz,1090.0,On Trend > Night Out,Siyah,03,0.0,,,
Askılı korse bluz,1090.0,On Trend > Night Out,Beyaz,03,0.0,,,
Halter body,990.0,On Trend > Night Out,Ekru,03,,,,
Halter body,990.0,On Trend > Night Out,Siyah,03,,,,
Halter body,990.0,On Trend > Night Out,Açık mavi,03,,,,
Halter body,990.0,On Trend > Night Out,Kahverengi,03,,,,
İşlemeli parlak halter üst,990.0,On Trend > Night Out,Siyah,03,0.0,,,
İşlemeli parlak halter üst,990.0,On Trend > Night Out,Ekru,03,0.0,,,
İşlemeli parlak halter üst,990.0,On Trend > Night Out,Pembe,03,0.0,,,
İşlemeli parlak halter üst,990.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Oversize suni deri biker ceket,3490.0,On Trend > Night Out,Siyah,03,,,,
Poliamid yaka detaylı top,990.0,On Trend > Night Out,Siyah,03,,,,
Püsküllü halter üst,1190.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Çapraz belli geniş paça bermuda,1490.0,On Trend > Night Out,Siyah,03,,,,
"Halter yaka, sırtı açık midi elbise",1590.0,On Trend > Night Out,Siyah,03,,,,
"Halter yaka, sırtı açık midi elbise",1590.0,On Trend > Night Out,Ekru,03,,,,
"Halter yaka, sırtı açık midi elbise",1590.0,On Trend > Night Out,Açık mavi,03,,,,
Pileli fitted top,1190.0,On Trend > Night Out,Siyah,03,,,,
Suni Deri Bowling Çapraz Askılı Çanta,1190.0,On Trend > Night Out,Siyah,03,,,,
Suni Deri Bowling Çapraz Askılı Çanta,1190.0,On Trend > Night Out,Kahverengi,03,,,,
File korse bandeau top,790.0,On Trend > Night Out,Siyah,03,0.0,,,
V kesim etekli kısa elbise,1590.0,On Trend > Night Out,Koyu yeşil,03,0.0,,,
Pullu mikro şort,1490.0,On Trend > Night Out,Ekru,03,,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Beyaz,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Ekru,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Turkuaz,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Pembe,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Açık gri,03,0.0,,,
Kısa kollu kayık yaka t-shirt,790.0,On Trend > Night Out,Açık sarı,03,0.0,,,
Kadife görünümlü korse top,990.0,On Trend > Night Out,Siyah,03,0.0,,,
Kadife görünümlü korse top,990.0,On Trend > Night Out,Ekru,03,0.0,,,
Balon jean,1790.0,On Trend > Night Out,Ekru,03,0.0,,,
Balon jean,1790.0,On Trend > Night Out,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
Balon jean,1790.0,On Trend > Night Out,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
Kısa floklu askılı elbise,1590.0,On Trend > Night Out,Siyah,03,0.0,,,
Kısa korse elbise,1490.0,On Trend > Night Out,Siyah,03,,,,
Kısa korse elbise,1490.0,On Trend > Night Out,Açık pembe,03,,,,
Oversize suni deri ceket,2290.0,On Trend > Night Out,Siyah,03,,,,
Oversize suni deri ceket,2290.0,On Trend > Night Out,Kahverengi,03,,,,
Sıkılaştırıcı body,1190.0,On Trend > Night Out,Siyah,03,0.0,,,
Asimetrik tül Fularlı Top,990.0,On Trend > Night Out,Siyah,03,0.0,,,
Pencere detaylı askılı topuklu sandalet,1790.0,On Trend > Night Out,EKRU,03,0.0,,,
Pencere detaylı askılı topuklu sandalet,1790.0,On Trend > Night Out,SİYAH,03,0.0,,,
Fırfırlı ve boncuklu top,1590.0,On Trend > Night Out,Ekru,03,0.0,,,
Fırfırlı ve boncuklu top,1590.0,On Trend > Night Out,Koyu Gri,03,0.0,,,
Drapeli kare yaka poliamid t-shirt,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Drapeli kare yaka poliamid t-shirt,790.0,On Trend > Night Out,Ekru,03,0.0,,,
Drapeli kare yaka poliamid t-shirt,790.0,On Trend > Night Out,Turkuaz,03,0.0,,,
İşlemeli pareo mini şort etek,1790.0,On Trend > Night Out,Siyah,03,0.0,,,
Topuklu Arkası açık ayakkabı,1990.0,On Trend > Night Out,SİYAH,03,0.0,,,
Kalp yaka bandeau,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Kalp yaka bandeau,790.0,On Trend > Night Out,Ekru,03,0.0,,,
D04 Düşük Bel Çan Paça Jean,1070.0,On Trend > Night Out,SOLUK EFEKTLİ SİYAH DENIM,03,0.0,,,
Puantiye desenli şort,1490.0,On Trend > Night Out,Beyaz,03,0.0,,,
Asimetrik dantel büstiyer,1490.0,On Trend > Night Out,Siyah,03,0.0,,,
Asimetrik dantel büstiyer,1490.0,On Trend > Night Out,Ekru,03,0.0,,,
Asimetrik dantel büstiyer,1490.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Sırtı Düğümlü Midi Elbise,1590.0,On Trend > Night Out,Siyah,03,0.0,,,
İşlemeli halter top,1790.0,On Trend > Night Out,Siyah,03,0.0,,,
Pullu midi etek,1490.0,On Trend > Night Out,Ekru,03,0.0,,,
Halter yaka büzgülü bağlamalı top,790.0,On Trend > Night Out,Ekru,03,0.0,,,
Halter yaka büzgülü bağlamalı top,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Halter yaka büzgülü bağlamalı top,790.0,On Trend > Night Out,Turkuaz,03,0.0,,,
Halter yaka büzgülü bağlamalı top,790.0,On Trend > Night Out,Pembe,03,0.0,,,
Halter yaka büzgülü bağlamalı top,790.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Pullu file fular,790.0,On Trend > Night Out,Gri,03,0.0,,,
Pullu file fular,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Pullu file fular,790.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Asimetrik drape detaylı kısa elbise,1690.0,On Trend > Night Out,Siyah,03,0.0,,,
Dantelli askılı body,990.0,On Trend > Night Out,Ekru,03,0.0,,,
Dantelli askılı body,990.0,On Trend > Night Out,Siyah,03,0.0,,,
Dantelli askılı body,990.0,On Trend > Night Out,Kahverengi,03,0.0,,,
Dantelli askılı body,990.0,On Trend > Night Out,Koyu yeşil,03,0.0,,,
D80 barrel fit jean,1790.0,On Trend > Night Out,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
D80 barrel fit jean,1790.0,On Trend > Night Out,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D80 barrel fit jean,1790.0,On Trend > Night Out,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,,,
Topuklu Arkası açık ayakkabı sandalet,1790.0,On Trend > Night Out,SİYAH,03,0.0,,,
Büzgülü halter top,790.0,On Trend > Night Out,Siyah,03,0.0,,,
Büzgülü halter top,790.0,On Trend > Night Out,Ekru,03,0.0,,,
Büzgülü halter top,790.0,On Trend > Night Out,Kahverengi,03,0.0,,,
D80 Barrel fit jean,1790.0,On Trend > Night Out,Beyaz,03,0.0,,,
Mini aynalı gerdanlık,490.0,On Trend > Night Out,Altın rengi,03,0.0,,,
Stoperli poplin bermuda,1790.0,On Trend > Festival Season,Ekru,03,,,,
Pullu omuz çantası,1590.0,On Trend > Festival Season,Ekru,03,,,,
Pullu omuz çantası,1590.0,On Trend > Festival Season,Turuncu,03,,,,
Pullu omuz çantası,1590.0,On Trend > Festival Season,Kahverengi,03,,,,
Uzun düğme kolye,790.0,On Trend > Festival Season,Ekru,03,,,,
Düğmeli sarga ceket,2490.0,On Trend > Festival Season,Haki,03,0.0,,,
Baskılı kısa kollu t-shirt,790.0,On Trend > Festival Season,Ekru,03,0.0,,,
Baskılı kısa kollu t-shirt,790.0,On Trend > Festival Season,Açık mavi,03,0.0,,,
Baskılı kısa kollu t-shirt,790.0,On Trend > Festival Season,Altın rengi,03,0.0,,,
Yıldızlı denim şort,1190.0,On Trend > Festival Season,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Katlamalı paçalı denim şort,1490.0,On Trend > Festival Season,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
Katlamalı paçalı denim şort,1490.0,On Trend > Festival Season,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Zımba detaylı mini denim şort,1590.0,On Trend > Festival Season,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Yıldız detaylı mini denim şort,1490.0,On Trend > Festival Season,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
