product_name,price,id,sku,brand,category,regular_price,discount_rate,unit,status
MAG ENDÜSTRİYEL BOYA ÇİMEN YEŞİLİ 1 KG,330.0,4605,4605,MAG,Endüstriyel Boyalar,330.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA BEYAZ 15 KG,2860.0,4602,4602,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 5002 15 KG,3135.0,4600,4600,MAG,Endüstriyel Boyalar,3135.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 1003 SARI 15 KG,2860.0,4597,4597,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 6018 15 KG,3080.0,4596,4596,MAG,Endüstriyel Boyalar,3080.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 6018 3 KG,660.0,4595,4595,MAG,Endüstriyel Boyalar,660.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 6018 1 KG,330.0,4594,4594,MAG,Endüstriyel Boyalar,330.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA RAL 5015 15 KG,3080.0,4592,4592,MAG,Endüstriyel Boyalar,3080.0,0.0,PIECE,IN_SALE
Mag Endüstriyel Boya Ral 6005 15 kg,2860.0,4589,4589,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA KAHVERENGİ 15 KG,2860.0,4587,4587,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
Mag Endüstriyel Boya Ral 9002 15 kg,2860.0,4462,4462,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
"Filli Boya Caparol Hammer Koyu Mavi 2,5 lt",2255.0,4746,4746,Filli Boya,Pas Önleyici Boyalar,2255.0,0.0,PIECE,IN_SALE
POLİSAN EPOKSİ 001 BOYA BEYAZ (TKM 3 KG),2090.0,3646,3646,Polisan,Epoksi Boyalar,2090.0,0.0,PIECE,IN_SALE
"Polisan Epoart Dekoratif Epoksi Reçine 2,5 kg Takım",3146.0,3107,3107,Polisan,Epoksi Boyalar,3146.0,0.0,PIECE,IN_SALE
Polisan Unipox Epoksi Beyaz Boya 20+4:24kg,6437.2,24kg,24kg,Polisan,Epoksi Boyalar,6437.2,0.0,PIECE,IN_SALE
"POLİSAN EPOKSİ REÇİNE EPOART 0,8 KG TKM",294.92,8691969649540,8691969649540,Polisan,Epoksi Boyalar,294.92,0.0,PIECE,IN_SALE
"POLİSAN EPOART DEKORATİF EPOKSİ REÇİNE 2,4 KG TKM",655.93,8691969649571,8691969649571,Polisan,Epoksi Boyalar,655.93,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA TURUNCU 15 KG RAL 2004,2860.0,4108,4108,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA TURKUAZ 3 KG RAL 5018,660.0,4107,4107,MAG,Endüstriyel Boyalar,660.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA TURUNCU 3 KG RAL 2004,660.0,4105,4105,MAG,Endüstriyel Boyalar,660.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA TURKUAZ 15 KG RAL 5018,2860.0,4091,4091,MAG,Endüstriyel Boyalar,2860.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA SİYAH 15 KG,2640.0,4090,4090,MAG,Endüstriyel Boyalar,2640.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA OKSİT SARI 3 KG,660.0,4086,4086,MAG,Endüstriyel Boyalar,660.0,0.0,PIECE,IN_SALE
MAG ENDÜSTRİYEL BOYA BEYAZ 1 KG,330.0,4084,4084,MAG,Endüstriyel Boyalar,330.0,0.0,PIECE,IN_SALE
Mag Endüstriyel Boya Kahverengi 3 kg,660.0,4083,4083,MAG,Endüstriyel Boyalar,660.0,0.0,PIECE,IN_SALE
"POLİSAN PERLA SİLİKONLU DIS CEPHE BEYAZ 7,5L",1430.0,12587,12587,Polisan,Dış Cephe Boyaları,1430.0,0.0,PIECE,IN_SALE
"Polisan Exelans Turbo Yarı Mat Beyaz 2,5 lt",1100.0,12356,12356,Polisan,Dış Cephe Boyaları,1100.0,0.0,PIECE,IN_SALE
Polisan Exelans Turbo Yarı Mat Beyaz 15 lt,4785.0,12359,12359,Polisan,Dış Cephe Boyaları,4785.0,0.0,PIECE,IN_SALE
"Polisan Exelans Turbo Yarı Mat Beyaz 7,5 lt",2750.0,12425,12425,Polisan,Dış Cephe Boyaları,2750.0,0.0,PIECE,IN_SALE
"POLİSAN 356 DIŞ NATURA  A1SİL. DÜZ SİYAH 2,5 LT",825.0,8691969248125,8691969248125,Polisan,Dış Cephe Boyaları,825.0,0.0,PIECE,IN_SALE
POLİSAN 372 DIŞ NATURA  A1SİL. DÜZ SİYAH 15 LT,915.25,8691969248781,8691969248781,Polisan,Dış Cephe Boyaları,915.25,0.0,PIECE,IN_SALE
MAG Silikonlu Dış Cephe Boyası Ral-1007 10/1,2262.7,5270,5270,MAG,Dış Cephe Boyaları,2262.7,0.0,PIECE,IN_SALE
JOTUN JOTASHİELD TOPCOAT SİLK 3165 15 LT,4675.0,7578,7578,Jotun,Jotun,4675.0,0.0,PIECE,IN_SALE
JOTASHIELD TEX ULTRA JOTUN 9910 15 LT,3630.0,4608,4608,Jotun,Jotun,3630.0,0.0,PIECE,IN_SALE
"JOTUN JOTASHIELD CLEAR 2,5 LT DIŞ CEPHE VERNİĞİ",1485.0,15400064,15400064,Jotun,Jotun,1485.0,0.0,PIECE,IN_SALE
KARDELEN AURA 1/1 YAĞLI BOYA NEFTİ YEŞİL,330.0,16188,16188,,Sentetik Boyalar,330.0,0.0,PIECE,IN_SALE
KARDELEN AURA 1/1 YAĞLI BOYA KAHVE,330.0,16185,16185,,Sentetik Boyalar,330.0,0.0,PIECE,IN_SALE
KARDELEN AURA 1/1 YAĞLI BOYA BONCUK MAVİ,330.0,16184,16184,,Sentetik Boyalar,330.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA PARLAK YENİ KAHVERENGİ 2,5 L",1210.0,15705,15705,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN X1 A.A PARLAK BEYAZ 2,5L",1540.0,15391,15391,Polisan,Sentetik Boyalar,1540.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA BEYAZ 7,5 LT",3410.0,14136,14136,Polisan,Sentetik Boyalar,3410.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Parlak Yeni Kırık Beyaz 2,5 LT",1210.0,14061,14061,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 118 Sentetik Parlak Sarı  0,75 LT",385.0,14058,14058,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 700 Sentetik Parlak Bayrak Kırmızı  0,75 LT",385.0,14054,14054,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 001 Sentetik Parlak Beyaz 2,5 LT",1210.0,14053,14053,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Sentetik Parlak Oksit Sarı 2,5 LT",1210.0,14051,14051,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 320 Sentetik Parlak Gül Kurusu  2,5 LT",1210.0,14050,14050,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Sentetik Parlak Y.Kırık Beyaz  0,75 LT",385.0,14045,14045,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 630 Sentetik Parlak Mor 0,75 LT",385.0,14044,14044,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
POLİSAN PRİMERA Sentetik Parlak Siyah 15 LT,5060.0,14035,14035,Polisan,Sentetik Boyalar,5060.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Parlak Beyaz Sentetik Boya 0,75 LT",385.0,14031,14031,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 441 Sentetik Parlak Siyah  2,5 LT",1210.0,14029,14029,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 118 Sentetik Parlak Sarı 2,5 LT",1210.0,14027,14027,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Parlak Siyah 0,75 LT",385.0,14020,14020,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
MAG Sentetik Boya Gül Kurusu 16 kg,2904.0,13255,13255,MAG,Sentetik Boyalar,2904.0,0.0,PIECE,IN_SALE
"POLİSAN X1 A.A PARLAK BEYAZ 0,7L",495.0,12829,12829,Polisan,Sentetik Boyalar,495.0,0.0,PIECE,IN_SALE
"POLİSAN MATRİX MAT Beyaz 2,5 LT",1210.0,3610,3610,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
KARDELEN AURA 1/1 YAĞLI BOYA AÇIK KAHVE,330.0,13430,13430,,Sentetik Boyalar,330.0,0.0,PIECE,IN_SALE
"POLİSAN MATRİX PARLAK SIYAH 2,5L",1430.0,12709,12709,Polisan,Sentetik Boyalar,1430.0,0.0,PIECE,IN_SALE
"Polisan Matrix Parlak Beyaz 2,5 lt",1210.0,12820,12820,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA PARLAK BONCUK MAVİ 0,75L",385.0,12714,12714,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 060 SEN PARLAK SAHRA BEJİ  0,75 LT",385.0,5573,5573,Polisan,Sentetik Boyalar,385.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 118 Sentetik Parlak Sarı 7,5 LT",3410.0,6436,6436,Polisan,Sentetik Boyalar,3410.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 571 Sentetik Parlak Yeşil 0,250 LT",145.2,5917,5917,Polisan,Sentetik Boyalar,145.2,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 096 Sentetik Parlak  Alüminyum 2,5 LT",1210.0,5715,5715,Polisan,Sentetik Boyalar,1210.0,0.0,PIECE,IN_SALE
"POLİSAN X1 ANTIAGING KOKUSUZ VARAK 2,5 L",4180.0,3642,3642,Polisan,Ahşap Boyaları,4180.0,0.0,PIECE,IN_SALE
"POLİSAN X1 ANTIAGING KOKUSUZ VARAK 0,7 L",1210.0,3641,3641,Polisan,Ahşap Boyaları,1210.0,0.0,PIECE,IN_SALE
"POLİSAN MATRIX X1 PANEL KAPI BOYASI BEYAZ 0,75 LT",484.0,15137,15137,Polisan,Ahşap Koruyucu Boyalar,484.0,0.0,PIECE,IN_SALE
"Polisan Politex Yat Verniği 0,75 lt",418.0,13613,13613,Polisan,Ahşap Koruyucu Boyalar,418.0,0.0,PIECE,IN_SALE
Polisan Politex 163 Dekoratif Mat Açık Meşe 15 lt,3850.0,13607,13607,Polisan,Ahşap Koruyucu Boyalar,3850.0,0.0,PIECE,IN_SALE
Polisan Politex Yat Verniği 12 kg,4400.0,13527,13527,Polisan,Ahşap Koruyucu Boyalar,4400.0,0.0,PIECE,IN_SALE
"Polisan Politex Yat Verniği 2,5 lt",1100.0,13512,13512,Polisan,Ahşap Koruyucu Boyalar,1100.0,0.0,PIECE,IN_SALE
Polisan Politex 161 Dekoratif Mat Renksiz 15 lt,3850.0,5599,5599,Polisan,Ahşap Koruyucu Boyalar,3850.0,0.0,PIECE,IN_SALE
"Polisan Politex 163 Lüx Vernikli Açık Meşe 0,75 lt",385.0,5180,5180,Polisan,Ahşap Koruyucu Boyalar,385.0,0.0,PIECE,IN_SALE
Polisan Politex 165 Lüx Vernikli Meşe 15 lt,4730.0,5179,5179,Polisan,Ahşap Koruyucu Boyalar,4730.0,0.0,PIECE,IN_SALE
Polisan Politex 179 Lüx Vernikli Ceviz 15 lt,4730.0,3997,3997,Polisan,Ahşap Koruyucu Boyalar,4730.0,0.0,PIECE,IN_SALE
"Polisan Politex 165 Lüx Vernikli Meşe 2,5 lt",1072.5,3691,3691,Polisan,Ahşap Koruyucu Boyalar,1072.5,0.0,PIECE,IN_SALE
"Polisan Politex 161 Dekoratif Mat Renksiz 2,5 lt",880.0,3690,3690,Polisan,Ahşap Koruyucu Boyalar,880.0,0.0,PIECE,IN_SALE
"Polisan Politex 163 Lüx Vernikli Açık Meşe 2,5 lt",1072.5,3689,3689,Polisan,Ahşap Koruyucu Boyalar,1072.5,0.0,PIECE,IN_SALE
"Polisan Politex 179 Lüx Vernikli Ceviz 2,5 lt",1072.5,3688,3688,Polisan,Ahşap Koruyucu Boyalar,1072.5,0.0,PIECE,IN_SALE
"Polisan Politex 171 Lüx Vernikli Yeşil 2,5 lt",1072.5,3687,3687,Polisan,Ahşap Koruyucu Boyalar,1072.5,0.0,PIECE,IN_SALE
"Polisan Politex 161 Dekoratif Mat Renksiz 0,75 lt",330.0,3685,3685,Polisan,Ahşap Koruyucu Boyalar,330.0,0.0,PIECE,IN_SALE
"Polisan Politex 165 Dekoratif Mat Meşe 0,75 lt",330.0,3684,3684,Polisan,Ahşap Koruyucu Boyalar,330.0,0.0,PIECE,IN_SALE
"Polisan Politex 163 Dekoratif Mat Açık Meşe 0,75 lt",330.0,3683,3683,Polisan,Ahşap Koruyucu Boyalar,330.0,0.0,PIECE,IN_SALE
"Polisan Politex 179 Dekoratif Mat Ceviz 0,75 lt",330.0,3682,3682,Polisan,Ahşap Koruyucu Boyalar,330.0,0.0,PIECE,IN_SALE
"Polisan Politex 171 Dekoratif Mat Yeşil 0,75 lt",330.0,3680,3680,Polisan,Ahşap Koruyucu Boyalar,330.0,0.0,PIECE,IN_SALE
"Polisan Politex 163 Dekoratif Mat Açık Meşe 2,5 lt",880.0,3679,3679,Polisan,Ahşap Koruyucu Boyalar,880.0,0.0,PIECE,IN_SALE
"Polisan Politex 165 Mat Dekoratif Meşe 2,5 lt",687.5,3678,3678,Polisan,Ahşap Koruyucu Boyalar,687.5,0.0,PIECE,IN_SALE
"Polisan Politex 165 Lüx Vernikli Meşe 0,75 lt",385.0,3677,3677,Polisan,Ahşap Koruyucu Boyalar,385.0,0.0,PIECE,IN_SALE
"Polisan Politex 179 Lüx Vernikli Ceviz 0,75 lt",385.0,3676,3676,Polisan,Ahşap Koruyucu Boyalar,385.0,0.0,PIECE,IN_SALE
"Polisan Politex 169 Lüx Vernikli Tütün 0,75 lt",385.0,3674,3674,Polisan,Ahşap Koruyucu Boyalar,385.0,0.0,PIECE,IN_SALE
"Polisan Politex 161 Lüx Vernikli Renksiz 0,75 lt",385.0,3673,3673,Polisan,Ahşap Koruyucu Boyalar,385.0,0.0,PIECE,IN_SALE
"Polisan Politex 161 Lüx Vernikli Renksiz 2,5 lt",1072.5,3672,3672,Polisan,Ahşap Koruyucu Boyalar,1072.5,0.0,PIECE,IN_SALE
"POLİSAN 264 MATRIX X1 KOKUSUZ BOYA   BEYAZ 2,5 LT",1430.0,3670,3670,Polisan,Ahşap Koruyucu Boyalar,1430.0,0.0,PIECE,IN_SALE
Polisan Politex 163 Lüx Vernikli Açık Meşe 15 lt,4675.0,3667,3667,Polisan,Ahşap Koruyucu Boyalar,4675.0,0.0,PIECE,IN_SALE
Sintaş Boya Sökücü 1 kg,627.0,11840,11840,SİNTAŞ,Boya Sökücüler,627.0,0.0,PIECE,IN_SALE
Polisan Politex 165 Dekoratif Mat Meşe 15 lt,3850.0,3662,3662,Polisan,Ahşap Koruyucu Boyalar,3850.0,0.0,PIECE,IN_SALE
"Polisan Politex 169 Dekoratif Mat Tütün 2,5 lt",880.0,3660,3660,Polisan,Ahşap Koruyucu Boyalar,880.0,0.0,PIECE,IN_SALE
"Polisan Sedef 293 Decoart Effect İnci 2,5 lt",1793.0,3630,3630,Polisan,Dekorasyon Boyaları,1793.0,0.0,PIECE,IN_SALE
"POLİSAN SEDEF 293 DECOART EFFECT  İNCİ 0,75 LT",572.0,3628,3628,Polisan,Dekorasyon Boyaları,572.0,0.0,PIECE,IN_SALE
Bianca Stella Su Bazlı Akrilik Boya Antrasit 1 lt,1512.5,7922,7922,Bianca,Hobi Boyaları,1512.5,0.0,PIECE,IN_SALE
Lider 899 Krom Tuvalet Kağıtlık,363.0,11437,11437,Lider,Banyo,363.0,0.0,PIECE,IN_SALE
"Bianca Maxioma Solvent Bazlı Sıvı Cam 0,5 kg",955.9,5533,5533,Bianca,Dekorasyon Boyaları,955.9,0.0,PIECE,IN_SALE
Bianca Stella Su Bazlı Akrilik Boya Beyaz 500 ml,907.5,5534,5534,Bianca,Dekorasyon Boyaları,907.5,0.0,PIECE,IN_SALE
Bianca Stella Su Bazlı Akrilik Boya Beyaz 1 lt,1597.2,5535,5535,Bianca,Dekorasyon Boyaları,1597.2,0.0,PIECE,IN_SALE
Bianca Stella Su Bazlı Akrilik Boya Siyah 500 ml,931.7,5536,5536,Bianca,Dekorasyon Boyaları,931.7,0.0,PIECE,IN_SALE
Bianca Stella Su Bazlı Akrilik Boya Siyah 1 lt,1597.2,5537,5537,Bianca,Dekorasyon Boyaları,1597.2,0.0,PIECE,IN_SALE
Bianca Stella Mermer Efekt Sprey Altın 200 ml,363.0,5538,5538,Bianca,Dekorasyon Boyaları,363.0,0.0,PIECE,IN_SALE
Genç HP908 Poliüretan Sertleştirici 3 kg,1992.1,14697,14697,Genç,Mobilya Boyaları,1992.1,0.0,PIECE,IN_SALE
Genç HP580 Poliüretan Sertleştirici 6 kg,3025.0,14696,14696,Genç,Mobilya Boyaları,3025.0,0.0,PIECE,IN_SALE
Genç BP333.77.1000 PU Astar Beyaz 18+6 kg,5445.0,5592,5592,Genç,Mobilya Boyaları,5445.0,0.0,PIECE,IN_SALE
"Genç HP900 Poliüretan Sertleştirici 1,5 kg",665.5,5152,5152,Genç,Mobilya Boyaları,665.5,0.0,PIECE,IN_SALE
Fiskars 1015644 Parçalama Baltası x27,3811.5,5007,5007,Fiskars,Baltalar,3811.5,0.0,PIECE,IN_SALE
Genç HP900 Poliüretan Sertleştirici 3 kg,1596.1,4973,4973,Genç,Mobilya Boyaları,1596.1,0.0,PIECE,IN_SALE
Genç HP900 Poliüretan Sertleştirici 6 kg,1779.8,4972,4972,Genç,Mobilya Boyaları,1779.8,0.0,PIECE,IN_SALE
Genç HP904 Poliüretan Sertleştirici 12 kg,3630.0,4971,4971,Genç,Mobilya Boyaları,3630.0,0.0,PIECE,IN_SALE
Genç HP 501 Poliüreten Sertleştirici 6 kg,2516.8,4959,4959,Genç,Mobilya Boyaları,2516.8,0.0,PIECE,IN_SALE
"Genç BP333.77.1000 PU Astar Beyaz 4,5+1,5 kg",2310.0,4958,4958,Genç,Mobilya Boyaları,2310.0,0.0,PIECE,IN_SALE
Genç Selülozik Ahşap Metalik Boya 1810 Metalik Altın 0.75 lt,660.0,14698,14698,Genç,Mobilya Boyaları,660.0,0.0,PIECE,IN_SALE
"Genç BN100.00 Selülozik Boya Antrasit 7016 0,75 lt",550.0,14694,14694,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00 Selülozik Boya Antrasit 7016 2,5 lt",1375.0,14691,14691,Genç,Mobilya Boyaları,1375.0,0.0,PIECE,IN_SALE
"GENÇ VN101.00.3133 SELÜLOZİK MAUN PAS 0,850 KG",423.5,5003,5003,Genç,Mobilya Boyaları,423.5,0.0,PIECE,IN_SALE
Genç BN100.77.1000 Selülozik Boya Astar 3 kg,1045.0,4983,4983,Genç,Mobilya Boyaları,1045.0,0.0,PIECE,IN_SALE
Genç BN301.00.1000 Selülozik Boya Beyaz 12 kg,5060.0,4968,4968,Genç,Mobilya Boyaları,5060.0,0.0,PIECE,IN_SALE
Genç BN350.77.1000 Selülozik Beyaz Astar 13 kg,3410.0,4960,4960,Genç,Mobilya Boyaları,3410.0,0.0,PIECE,IN_SALE
"Genç BN100.00.1000 Selülozik Boya Beyaz 0,75 lt",550.0,4922,4922,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00.1000 Selülozik Boya Beyaz 2,5 lt",1375.0,4921,4921,Genç,Mobilya Boyaları,1375.0,0.0,PIECE,IN_SALE
"Genç BN100.00.2103 Selülozik Boya Oksit Sarı 0,75 lt",550.0,4918,4918,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00.8101 Selülozik Boya Açık Kahve 0,75 lt",550.0,4907,4907,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00.8101 Selülozik Boya Açık Kahve 2,5 lt",1375.0,4906,4906,Genç,Mobilya Boyaları,1375.0,0.0,PIECE,IN_SALE
"Genç BN100.00.8102 Selülozik Boya Koyu Kahve 0,75 lt",550.0,4905,4905,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00.8102 Selülozik Boya Koyu Kahve 2,5 lt",1375.0,4904,4904,Genç,Mobilya Boyaları,1375.0,0.0,PIECE,IN_SALE
"Genç BN100.00.9103 Selülozik Boya Siyah 0,75 lt",550.0,4901,4901,Genç,Mobilya Boyaları,550.0,0.0,PIECE,IN_SALE
"Genç BN100.00.9103 Selülozik Boya Siyah 2,5 lt",1375.0,4900,4900,Genç,Mobilya Boyaları,1375.0,0.0,PIECE,IN_SALE
Arı Şase Boyası Siyah 1 lt,605.0,3937,3937,ARI,Mobilya Boyaları,605.0,0.0,PIECE,IN_SALE
"Genç HA 190 Akrilik Sertleştirici 0,30 kg",455.4,5008,5008,Genç,Mobilya Boyaları,455.4,0.0,PIECE,IN_SALE
"POLİSAN POLİTEX DEKORATİF MAT TEAK 0,75L",330.0,15340,15340,Polisan,Mobilya Boyaları,330.0,0.0,PIECE,IN_SALE
POLİSAN POLİMARK Yol Çizgi Boyası Sarı 20 KG,3146.0,8133,8133,Polisan,Yol Çizgi Boyaları,3146.0,0.0,PIECE,IN_SALE
"JOTUN JOTAFLOOR RAPID DRY WB BASE B 4,5 LT",1650.0,1733,1733,Jotun,Yol Çizgi Boyaları,1650.0,0.0,PIECE,IN_SALE
Polisan Prof P-FP Zemin Boyası Yeşil 5 kg,2134.44,5160,5160,Polisan,Yol Çizgi Boyaları,2134.44,0.0,PIECE,IN_SALE
"JOTUN JOTAFLOOR RAPID DRY WB BASE C 4,5 LT",1650.0,15400057,15400057,Jotun,Yol Çizgi Boyaları,1650.0,0.0,PIECE,IN_SALE
Polisan X1 Art Vernikli Boya Siyah 120 ml,60.5,13618,13618,Polisan,Hobi Boyaları,60.5,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface 0101 Yaldız Altın 120 ml,110.0,11693,11693,Polisan,Hobi Boyaları,110.0,0.0,PIECE,IN_SALE
POLİSAN X1 P 0221 VERNİKLİ NEFTİ YEŞİL 120 ML,60.5,11175,11175,Polisan,Hobi Boyaları,60.5,0.0,PIECE,IN_SALE
Polisan X1 Art Vernikli Boya Antrasit 1000 ml,363.0,12345,12345,Polisan,Hobi Boyaları,363.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Beyaz 1000 ml,399.3,12339,12339,Polisan,Hobi Boyaları,399.3,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Karbon Siyah 1000 ml,363.0,12344,12344,Polisan,Hobi Boyaları,363.0,0.0,PIECE,IN_SALE
Polisan X1 Art Vernikli Boya Siyah 1000 ml,363.0,12349,12349,Polisan,Hobi Boyaları,363.0,0.0,PIECE,IN_SALE
Polisan X1 Art Taş Vernik 500 ml,209.0,12343,12343,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Sarı 500 ml,209.0,12000,12000,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Azur Mavisi 500 ml,209.0,12346,12346,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
POLİSAN X1 ART POLIURETAN VERNIK PARLAK 500 ML,209.0,12342,12342,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan 0053 X1 Art Vernikli Boya Siyah 500 ml,209.0,6942,6942,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Parlak Vernik 500 ml,209.0,6961,6961,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 P 0059 Multısurface Boya Gökyüzü 120 ml,60.5,6646,6646,Polisan,Hobi Boyaları,60.5,0.0,PIECE,IN_SALE
Polisan 0025 X1 Art Multısurface Pembe İnci 120 ml,60.5,6959,6959,Polisan,Hobi Boyaları,60.5,0.0,PIECE,IN_SALE
"Bianca Stella Antrasit 0,5 lt",931.7,11577,11577,Bianca,Hobi Boyaları,931.7,0.0,PIECE,IN_SALE
Polisan Multisurface Antrasit Boya 500 ml,209.0,8088,8088,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multısurface Beyaz 500 ml,209.0,6709,6709,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art 0021 Vernikli Bayrak Kırmızı 500 ml,209.0,6750,6750,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multısurface Sütlü Kahve 120 ml,60.5,6943,6943,Polisan,Hobi Boyaları,60.5,0.0,PIECE,IN_SALE
Polisan X1 Art Mat Vernik 500 ml,209.0,6962,6962,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
Polisan X1 Art Vernikli Turuncu 500 ml,209.0,7934,7934,Polisan,Hobi Boyaları,209.0,0.0,PIECE,IN_SALE
UNİT UT12E TEMASSIZ AC VOLTAJ GERİLİM DEDEKTÖRÜ,957.0,15922,15922,Unit,Ölçüm Cihazları,957.0,0.0,PIECE,IN_SALE
Uni-T UT206B Dijital Pensampermetre 1000 a,3993.0,14546,14546,UNI-T,Ölçüm Cihazları,3993.0,0.0,PIECE,IN_SALE
UNI-T UT658 Usb Test Dedektörü,572.0,12156,12156,UNI-T,Elektrik Ölçüm Cihazları,572.0,0.0,PIECE,IN_SALE
Uni-T UT204+ True RMS Dijital Pensampermetre,3194.4,12159,12159,UNI-T,Elektrik Ölçüm Cihazları,3194.4,0.0,PIECE,IN_SALE
Uni-T UT681 C Network Kablo Test,865.7,11453,11453,UNI-T,Elektrik Ölçüm Cihazları,865.7,0.0,PIECE,IN_SALE
Uni-T UT682D Kablo Bulucu ve Test Cihazı,1197.9,11454,11454,UNI-T,Elektrik Ölçüm Cihazları,1197.9,0.0,PIECE,IN_SALE
Retta RPA3000 Dijital Pens Ampermetre 1000 volt,2314.4,5035,5035,Retta,Elektrik Ölçüm Cihazları,2314.4,0.0,PIECE,IN_SALE
Unit UT202A PENS AMPERMETRE 600 A,1723.7,a,a,UNI-T,Elektrik Ölçüm Cihazları,1723.7,0.0,PIECE,IN_SALE
Bosch Glm 50-27 Cg Yeşil Lazerli Uzaklık Ölçer,8030.0,olcer,olcer,Bosch,Elektrik Ölçüm Cihazları,8030.0,0.0,PIECE,IN_SALE
POLİSAN GRANİT EFEKT SPREY (BEYAZ)  400ML,396.0,16571,16571,Polisan,Sprey Boyalar,396.0,0.0,PIECE,IN_SALE
