Listing_ID,City,District,Rooms,Price
1305962591,Bartin,DemircilerTuna Mah.,2+1,30000.0
1305960574,Bartin,DemircilerTuna Mah.,3+1,35000.0
1294404251,Bartin,DemircilerÇaydüzü Mh.,1+1,15000.0
1294681387,Bartin,KöylerDallıca Köyü,2+1,16000.0
1300411337,Bartin,DemircilerKaraköy Mh.,2+1,18000.0
1283624934,Bartin,DemircilerKaraköy Mh.,2+1,24000.0
1291667752,Bartin,DemircilerKırtepe Mh.,3+1,20000.0
1289126952,Bartin,YenisanayiAladağ Mh.,2+1,20000.0
1300163437,Bartin,DemircilerEsentepe Mah.,2+1,15000.0
1299813848,Bartin,DemircilerKaraköy Mh.,3+1,20000.0
1306698946,Bartin,DemircilerCumhuriyet Mah.,1+1,20000.0
1305881927,Bartin,YenisanayiOrduyeri Mah.,1+1,15500.0
1305866698,Bartin,DemircilerKemer Köprü Mh.,2+1,23000.0
1297467376,Bartin,DemircilerCumhuriyet Mah.,3+1,22000.0
1116519563,Bartin,DemircilerEsentepe Mah.,2+2,6500.0
1305849593,Bartin,MerkezHürriyet Mh.,3+1,21500.0
1305859393,Bartin,DemircilerKaraköy Mh.,1+1,15000.0
1303090270,Bartin,YenisanayiOrduyeri Mah.,3+1,31500.0
1300338854,Bartin,DemircilerCumhuriyet Mah.,2+1,24000.0
1303668939,Bartin,DemircilerTuna Mah.,3+1,24000.0
1305843149,Bartin,DemircilerKırtepe Mh.,1+1,21000.0
1305871908,Bartin,DemircilerKemer Köprü Mh.,1+1,16000.0
1305812557,Bartin,YenisanayiAladağ Mh.,3+1,29000.0
1303046434,Bartin,KöylerTuzcular Köyü,1+1,15500.0
1293029185,Bartin,YenisanayiAladağ Mh.,1+1,12000.0
1297567589,Bartin,DemircilerKaraköy Mh.,2+1,17000.0
1300307342,Bartin,DemircilerTuna Mah.,2+1,20000.0
1268327897,Bartin,YenisanayiGölbucağı Mh.,3+1,22000.0
1295914604,Bartin,KöylerDallıca Köyü,2+1,3600.0
1281749620,Bartin,DemircilerKemer Köprü Mh.,2+1,18000.0
1305761708,Bartin,DemircilerTuna Mah.,1+1,16000.0
1286494944,Bartin,DemircilerCumhuriyet Mah.,2+1,18000.0
