District,Rooms,Price,unit_id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
BahçelievlerEmek Mah.,4+1,50100.0,BahçelievlerEmek Mah._4+1,04,0.0,-0.5952380952380952,-2.529182879377432,7.741935483870968
BahçelievlerEmek Mah.,Stüdyo (1+0),19000.0,BahçelievlerEmek Mah._Stüdyo (1+0),04,-5.0,-14.606741573033707,-6.862745098039216,
BahçelievlerYukarı Bahçelievler Mh.,1+1,40636.36363636364,BahçelievlerYukarı Bahçelievler Mh._1+1,04,-4.18006430868167,-6.7170992565540555,6.100166152385482,-0.8869179600886838
BahçelievlerYukarı Bahçelievler Mh.,2+1,41102.27272727273,BahçelievlerYukarı Bahçelievler Mh._2+1,04,-0.6448659254414618,2.0686810801424085,6.219356486210429,10.341671751067725
BahçelievlerYukarı Bahçelievler Mh.,2.5+1,40000.0,BahçelievlerYukarı Bahçelievler Mh._2.5+1,04,0.0,0.0,0.0,
BahçelievlerYukarı Bahçelievler Mh.,3+1,43931.57894736842,BahçelievlerYukarı Bahçelievler Mh._3+1,04,-0.1186910991378014,4.605383658792865,11.582384844549685,3.368421052631576
BahçelievlerYukarı Bahçelievler Mh.,3.5+1,43000.0,BahçelievlerYukarı Bahçelievler Mh._3.5+1,04,0.0,-6.521739130434782,-6.521739130434782,
BahçelievlerYukarı Bahçelievler Mh.,4+1,56400.0,BahçelievlerYukarı Bahçelievler Mh._4+1,04,0.0,6.61625708884688,-0.050632911392403224,-19.428571428571427
BalaGöztepe Mh.,2+1,13000.0,BalaGöztepe Mh._2+1,04,-21.21212121212121,-1.8867924528301887,0.0,
BalaHamidiye Mah.,2+1,12000.0,BalaHamidiye Mah._2+1,04,0.0,0.0,0.0,-50.0
BalaŞentepe Mh.,2+1,12000.0,BalaŞentepe Mh._2+1,04,0.0,-7.6923076923076925,-14.285714285714285,
Balgat,2+1,34250.0,Balgat_2+1,04,-1.20192307692307,-9.868421052631579,,7.03125
Balgat,3+1,34714.28571428572,Balgat_3+1,04,-0.8163265306122359,-1.5197568389057663,-2.3660714285714177,3.6247334754797538
BalgatCevizlidere Mah.,1+1,39531.25,BalgatCevizlidere Mah._1+1,04,-5.526512322628827,-5.2434456928838955,-1.5819502074688736,-13.435218978102185
BalgatCevizlidere Mah.,2+1,42100.0,BalgatCevizlidere Mah._2+1,04,0.0,0.0,11.893687707641195,
BalgatCevizlidere Mah.,3+1,44360.0,BalgatCevizlidere Mah._3+1,04,-1.2799230121496408,1.459332812674332,5.21875886250547,-7.690173410404623
BalgatCevizlidere Mah.,4+1,54250.0,BalgatCevizlidere Mah._4+1,04,-9.583333333333334,-9.583333333333334,-24.302325581395355,
BalgatCevizlidere Mah.,5+1,78000.0,BalgatCevizlidere Mah._5+1,04,0.0,0.0,0.0,
BalgatCevizlidere Mah.,5+2,85000.0,BalgatCevizlidere Mah._5+2,04,0.0,0.0,,
BalgatEhlibeyt Mah.,3+1,36444.444444444445,BalgatEhlibeyt Mah._3+1,04,0.39791857973676376,-0.1522070015220678,3.6712861658157023,-7.029478458049884
BalgatKızılırmak Mh.,1+1,70000.0,BalgatKızılırmak Mh._1+1,04,0.0,0.0,0.0,
BalgatKızılırmak Mh.,2+1,49000.0,BalgatKızılırmak Mh._2+1,04,0.0,-45.55555555555556,-45.55555555555556,
BalgatKızılırmak Mh.,4+1,84400.0,BalgatKızılırmak Mh._4+1,04,0.0,0.0,-0.9001956947162483,
BalgatMustafa Kemal Mah.,1+1,45812.5,BalgatMustafa Kemal Mah._1+1,04,0.0,-1.6296012269938671,-3.889860139860135,-16.704545454545457
BalgatMustafa Kemal Mah.,2+1,55700.0,BalgatMustafa Kemal Mah._2+1,04,7.321772639691715,-0.38748137108792413,-10.6758304696449,-25.733333333333334
BalgatMustafa Kemal Mah.,3+1,64700.0,BalgatMustafa Kemal Mah._3+1,04,-2.2658610271903323,-9.825783972125436,3.0619469026548622,
BalgatMustafa Kemal Mah.,3.5+1,57500.0,BalgatMustafa Kemal Mah._3.5+1,04,0.0,0.0,0.0,
BalgatMustafa Kemal Mah.,4+1,61250.0,BalgatMustafa Kemal Mah._4+1,04,16.666666666666664,16.113744075829384,16.113744075829384,
BalgatMustafa Kemal Mah.,Stüdyo (1+0),31416.666666666668,BalgatMustafa Kemal Mah._Stüdyo (1+0),04,-5.8676654182272125,-5.8676654182272125,-9.808612440191391,-10.238095238095235
BalgatNasuh Akar Mah.,1+1,32166.666666666668,BalgatNasuh Akar Mah._1+1,04,-14.790286975717438,-15.350877192982454,-14.601769911504418,
BalgatNasuh Akar Mah.,2+1,61766.666666666664,BalgatNasuh Akar Mah._2+1,04,0.0,39.58568738229754,-8.17641228939545,-23.650597445405854
BalgatNasuh Akar Mah.,3+1,55075.0,BalgatNasuh Akar Mah._3+1,04,0.0,-0.6762849413886384,32.18000000000001,100.27272727272727
BalgatNasuh Akar Mah.,4+1,70000.0,BalgatNasuh Akar Mah._4+1,04,0.0,112.12121212121211,115.38461538461537,
BalgatOğuzlar Mh.,1+1,42500.0,BalgatOğuzlar Mh._1+1,04,0.0,11.842105263157894,9.913793103448283,
BalgatOğuzlar Mh.,2+1,40500.0,BalgatOğuzlar Mh._2+1,04,-0.6134969325153374,0.49627791563275436,-11.100658513640637,-44.06077348066299
BalgatOğuzlar Mh.,3+1,42223.80952380953,BalgatOğuzlar Mh._3+1,04,-1.6678865304854993,0.36030257871009336,2.1132032014740667,29.919413919413927
BalgatOğuzlar Mh.,4+1,62000.0,BalgatOğuzlar Mh._4+1,04,0.0,,,
BalgatSöğütözü Mh.,2+1,52000.0,BalgatSöğütözü Mh._2+1,04,0.0,0.0,,
BalgatSöğütözü Mh.,3+1,51500.0,BalgatSöğütözü Mh._3+1,04,0.0,-2.8301886792452833,-8.035714285714286,-2.8301886792452833
BalgatSöğütözü Mh.,4+1,88000.0,BalgatSöğütözü Mh._4+1,04,-7.853403141361256,-7.853403141361256,15.789473684210526,
BalgatYukarı Öveçler Mh.,1+1,40250.0,BalgatYukarı Öveçler Mh._1+1,04,0.0,21.96969696969697,15.0,
BalgatYukarı Öveçler Mh.,2+1,47500.0,BalgatYukarı Öveçler Mh._2+1,04,0.0,2.1505376344086025,-5.629139072847686,-18.103448275862068
BalgatYukarı Öveçler Mh.,3+1,40500.0,BalgatYukarı Öveçler Mh._3+1,04,0.0,-20.065263587260446,-5.7701256398324805,-22.11613349871636
BalgatYukarı Öveçler Mh.,4+1,52666.666666666664,BalgatYukarı Öveçler Mh._4+1,04,5.6351480420248325,9.722222222222216,12.398373983739837,54.90196078431372
BalgatÇiğdem Mh.,1+1,47000.0,BalgatÇiğdem Mh._1+1,04,0.0,0.0,,
BalgatÇiğdem Mh.,2+1,43833.333333333336,BalgatÇiğdem Mh._2+1,04,31.829573934837104,31.829573934837104,31.829573934837104,
BalgatÇiğdem Mh.,3+1,49420.94736842105,BalgatÇiğdem Mh._3+1,04,-0.9327723508140188,-1.0998123290129946,0.9966240453073846,33.570128022759604
BalgatÇiğdem Mh.,4+1,74642.85714285714,BalgatÇiğdem Mh._4+1,04,0.9661835748792212,0.7836045810729383,-6.631589397398978,
BalgatÇiğdem Mh.,4+2,69000.0,BalgatÇiğdem Mh._4+2,04,0.0,0.0,,
BalgatÇiğdem Mh.,4.5+1,72500.0,BalgatÇiğdem Mh._4.5+1,04,0.0,0.0,0.0,
BalgatÇiğdem Mh.,7+2,210000.0,BalgatÇiğdem Mh._7+2,04,0.0,,0.0,
BalgatÇukurambar Mh.,1+1,61229.166666666664,BalgatÇukurambar Mh._1+1,04,1.4338604417670697,2.4143767423337326,3.778248587570617,16.310492989597456
BalgatÇukurambar Mh.,2+1,84000.0,BalgatÇukurambar Mh._2+1,04,-2.608695652173913,-10.4,-4.9504950495049505,-18.709677419354833
BalgatÇukurambar Mh.,3+1,66000.0,BalgatÇukurambar Mh._3+1,04,-4.3478260869565215,-8.514851485148517,-11.343283582089544,20.0
BalgatÇukurambar Mh.,4+1,73966.66666666667,BalgatÇukurambar Mh._4+1,04,0.0,1.8164642375168745,4.948270765592669,11.858853182104607
BalgatÇukurambar Mh.,4+2,65000.0,BalgatÇukurambar Mh._4+2,04,0.0,-5.797101449275362,-5.797101449275362,
BalgatÇukurambar Mh.,5+1,150000.0,BalgatÇukurambar Mh._5+1,04,0.0,0.0,0.0,
BalgatÇukurambar Mh.,Stüdyo (1+0),28000.0,BalgatÇukurambar Mh._Stüdyo (1+0),04,0.0,0.0,0.0,0.0
Balgatİşçi Blokları Mh.,1+1,42175.0,Balgatİşçi Blokları Mh._1+1,04,0.1969365426695879,-0.5976430976430952,0.9823943661971759,-6.277777777777778
Balgatİşçi Blokları Mh.,2+1,37187.5,Balgatİşçi Blokları Mh._2+1,04,0.9329940627650551,3.695913461538468,3.6797867978679726,14.072085889570552
Balgatİşçi Blokları Mh.,2.5+1,54500.0,Balgatİşçi Blokları Mh._2.5+1,04,-1.8018018018018018,-1.8018018018018018,51.388888888888886,51.388888888888886
Balgatİşçi Blokları Mh.,3+1,48153.846153846156,Balgatİşçi Blokları Mh._3+1,04,-0.7137192704202967,3.8046982957162614,-5.811547865337592,5.446378439079179
Balgatİşçi Blokları Mh.,4+1,64800.0,Balgatİşçi Blokları Mh._4+1,04,-1.319796954314728,-0.6134969325153374,4.275862068965513,
Balgatİşçi Blokları Mh.,4.5+1,115000.0,Balgatİşçi Blokları Mh._4.5+1,04,0.0,0.0,,
Balgatİşçi Blokları Mh.,5+1,95000.0,Balgatİşçi Blokları Mh._5+1,04,0.0,0.0,0.0,0.0
Balgatİşçi Blokları Mh.,5+2,97000.0,Balgatİşçi Blokları Mh._5+2,04,0.0,0.0,,
Balgatİşçi Blokları Mh.,Stüdyo (1+0),24333.333333333332,Balgatİşçi Blokları Mh._Stüdyo (1+0),04,0.0,0.0,-13.438735177865613,10.6060606060606
BatıkentBatı Sitesi Mh.,1+1,30548.333333333332,BatıkentBatı Sitesi Mh._1+1,04,0.22078926032769547,0.9766885457493204,1.5569592198581519,-2.591674047829937
BatıkentBatı Sitesi Mh.,2+1,41125.0,BatıkentBatı Sitesi Mh._2+1,04,0.3048780487804878,0.7965686274509803,0.39232781168264275,6.991869918699186
BatıkentBatı Sitesi Mh.,3+1,31773.809523809523,BatıkentBatı Sitesi Mh._3+1,04,0.3244505114052265,0.20649521306551638,-1.3746212401152973,-1.3235729074238418
BatıkentCumhuriyet Mh.,1+1,30913.0,BatıkentCumhuriyet Mh._1+1,04,0.302864749438416,0.568110459617931,0.50887294929389,1.8092814371257475
BatıkentCumhuriyet Mh.,1.5+1,36500.0,BatıkentCumhuriyet Mh._1.5+1,04,4.784688995215304,8.550185873605948,14.0625,12.307692307692308
BatıkentCumhuriyet Mh.,2+1,40584.82142857143,BatıkentCumhuriyet Mh._2+1,04,-0.6748693123560754,-2.1360424755963723,-0.8371156764247607,2.2380586937100286
BatıkentCumhuriyet Mh.,2.5+1,44522.63636363636,BatıkentCumhuriyet Mh._2.5+1,04,1.4442384088889373,0.47449806884952644,7.283461117196049,-2.1480519480519553
BatıkentCumhuriyet Mh.,3+1,44853.57142857143,BatıkentCumhuriyet Mh._3+1,04,5.135825206144571,9.149375339489406,6.162299239222314,3.1116584564860403
BatıkentCumhuriyet Mh.,3.5+1,60000.0,BatıkentCumhuriyet Mh._3.5+1,04,0.0,0.0,14.285714285714285,
BatıkentCumhuriyet Mh.,4+1,58613.59090909091,BatıkentCumhuriyet Mh._4+1,04,0.4674721211313748,2.084702660755333,2.1217570261889076,0.1941724941724987
BatıkentCumhuriyet Mh.,4.5+1,66916.66666666667,BatıkentCumhuriyet Mh._4.5+1,04,-0.6802721088435302,-2.4893746205221547,4.557291666666674,2.9487179487179564
BatıkentCumhuriyet Mh.,5+1,61125.0,BatıkentCumhuriyet Mh._5+1,04,-1.2520193861066236,-1.2520193861066236,-3.4142212189616203,-1.0121457489878543
BatıkentCumhuriyet Mh.,8+2,90000.0,BatıkentCumhuriyet Mh._8+2,04,0.0,0.0,2.272727272727273,
BatıkentCumhuriyet Mh.,Stüdyo (1+0),29000.0,BatıkentCumhuriyet Mh._Stüdyo (1+0),04,3.571428571428571,0.0,0.0,3.571428571428571
BatıkentErgazi Mah.,1+1,31193.75,BatıkentErgazi Mah._1+1,04,-0.4880543708173001,-0.880750046185115,0.2779359073100453,-0.08008008008008008
BatıkentErgazi Mah.,2+1,40696.875,BatıkentErgazi Mah._2+1,04,0.5449093036863597,0.4654392100390806,-2.1037371134020644,-3.7573902027026955
BatıkentErgazi Mah.,3+1,30769.23076923077,BatıkentErgazi Mah._3+1,04,-1.5909463670657729,-4.046057892211741,-1.304378747349363,-8.6062452399086
BatıkentErgazi Mah.,4+1,41000.0,BatıkentErgazi Mah._4+1,04,0.0,0.0,0.0,
BatıkentErgazi Mah.,5+1,63000.0,BatıkentErgazi Mah._5+1,04,-3.076923076923077,-3.076923076923077,-3.076923076923077,
BatıkentKardelen Mah.,1+1,30125.0,BatıkentKardelen Mah._1+1,04,2.11864406779661,4.2387543252595155,7.974910394265233,13.679245283018867
BatıkentKardelen Mah.,2+0,26000.0,BatıkentKardelen Mah._2+0,04,0.0,,,
BatıkentKardelen Mah.,2+1,32666.666666666668,BatıkentKardelen Mah._2+1,04,-0.5076142131979733,3.293807641633732,11.048158640226628,-8.411214953271017
BatıkentKardelen Mah.,2+2,45000.0,BatıkentKardelen Mah._2+2,04,0.0,0.0,0.0,0.0
BatıkentKardelen Mah.,3+1,37635.71428571428,BatıkentKardelen Mah._3+1,04,0.0,-1.5669846301905106,6.491669131420669,11.426345372586102
BatıkentKardelen Mah.,3+2,55000.0,BatıkentKardelen Mah._3+2,04,0.0,0.0,0.0,
BatıkentKardelen Mah.,3.5+1,70000.0,BatıkentKardelen Mah._3.5+1,04,0.0,,,
BatıkentKardelen Mah.,4+1,64833.333333333336,BatıkentKardelen Mah._4+1,04,0.08576329331046187,1.6329196603527183,14.659068579288665,9.65468639887245
BatıkentKardelen Mah.,4.5+1,46000.0,BatıkentKardelen Mah._4.5+1,04,0.0,0.0,-1.0752688172043012,-4.166666666666666
BatıkentKardelen Mah.,5+1,47500.0,BatıkentKardelen Mah._5+1,04,0.0,0.0,0.0,
BatıkentTurgut Özal Mh.,1+1,30694.444444444445,BatıkentTurgut Özal Mh._1+1,04,-0.6084656084656107,-0.7722701149425223,0.25823562255722776,-3.5776614310645662
BatıkentTurgut Özal Mh.,2+1,33000.0,BatıkentTurgut Özal Mh._2+1,04,0.0,-5.0359712230215825,8.19672131147541,4.761904761904762
BatıkentTurgut Özal Mh.,3+1,41903.846153846156,BatıkentTurgut Özal Mh._3+1,04,0.22560014017873406,3.306862628896533,5.738677210639838,16.64882226980729
BatıkentTurgut Özal Mh.,4+1,49583.333333333336,BatıkentTurgut Özal Mh._4+1,04,0.042034468263981356,0.9465130815251388,-1.2284196547144706,-7.320872274143298
BatıkentTurgut Özal Mh.,4.5+1,60000.0,BatıkentTurgut Özal Mh._4.5+1,04,0.0,0.0,14.285714285714285,0.0
BatıkentUğur Mumcu Mh.,1+1,29000.0,BatıkentUğur Mumcu Mh._1+1,04,0.0,11.538461538461538,10.476190476190476,3.571428571428571
BatıkentUğur Mumcu Mh.,2+1,28416.666666666668,BatıkentUğur Mumcu Mh._2+1,04,0.0,1.4880952380952424,2.0958083832335417,7.638888888888894
BatıkentUğur Mumcu Mh.,3+1,35392.857142857145,BatıkentUğur Mumcu Mh._3+1,04,2.702487244897967,-0.8603441376550561,0.8343508343508403,-5.1129835312140886
BatıkentUğur Mumcu Mh.,4+1,37000.0,BatıkentUğur Mumcu Mh._4+1,04,-0.2695417789757413,6.220095693779897,13.265306122448974,
BatıkentUğur Mumcu Mh.,4+2,42000.0,BatıkentUğur Mumcu Mh._4+2,04,0.0,0.0,7.6923076923076925,4.3478260869565215
BatıkentUğur Mumcu Mh.,5+1,37500.0,BatıkentUğur Mumcu Mh._5+1,04,0.0,0.0,0.0,
BatıkentUğur Mumcu Mh.,Stüdyo (1+0),20000.0,BatıkentUğur Mumcu Mh._Stüdyo (1+0),04,0.0,5.263157894736842,5.263157894736842,
BatıkentYeni Batı Mh.,1+1,27242.85714285714,BatıkentYeni Batı Mh._1+1,04,1.0866684336072032,-1.0789500985579474,-3.1077991362520208,5.456221198156681
BatıkentYeni Batı Mh.,2+1,31707.14285714286,BatıkentYeni Batı Mh._2+1,04,-0.8893685111450143,0.3390596745027174,-4.280323450134766,-10.684104627766596
BatıkentYeni Batı Mh.,3+1,34218.75,BatıkentYeni Batı Mh._3+1,04,-0.8152173913043478,0.7668711656441646,-0.544959128065395,3.4083104395604478
BatıkentYeni Batı Mh.,4+1,40500.0,BatıkentYeni Batı Mh._4+1,04,0.0,-1.2195121951219512,-1.2195121951219512,
BatıkentYeni Batı Mh.,4+2,43000.0,BatıkentYeni Batı Mh._4+2,04,0.0,0.0,0.0,0.0
BatıkentYeni Batı Mh.,5+1,42000.0,BatıkentYeni Batı Mh._5+1,04,0.0,0.0,0.0,
BatıkentÇakırlar Mh.,1+1,26250.0,BatıkentÇakırlar Mh._1+1,04,0.0,4.0221914008321775,5.210420841683367,2.0408163265306123
BatıkentÇakırlar Mh.,2+1,32000.0,BatıkentÇakırlar Mh._2+1,04,0.0,6.666666666666667,14.285714285714285,
BatıkentÇakırlar Mh.,3+1,38658.0,BatıkentÇakırlar Mh._3+1,04,0.4688802258368086,0.489625400362072,0.7496138996138947,1.3463443052723545
BatıkentÇakırlar Mh.,3+2,60000.0,BatıkentÇakırlar Mh._3+2,04,-7.6923076923076925,-7.6923076923076925,-7.6923076923076925,
BatıkentÇakırlar Mh.,3.5+1,44000.0,BatıkentÇakırlar Mh._3.5+1,04,0.0,0.0,-1.1235955056179776,
BatıkentÇakırlar Mh.,4+1,51375.0,BatıkentÇakırlar Mh._4+1,04,-2.0095367847411425,-2.0095367847411425,-1.674641148325359,-4.861111111111112
Batıkentİlkyerleşim Mh.,3+1,37902.09523809524,Batıkentİlkyerleşim Mh._3+1,04,-0.19126413762080738,0.31508209779139873,-0.06277905289010378,-1.965508152461754
Batıkentİlkyerleşim Mh.,3+2,55000.0,Batıkentİlkyerleşim Mh._3+2,04,0.0,,,
Batıkentİlkyerleşim Mh.,4+1,46333.333333333336,Batıkentİlkyerleşim Mh._4+1,04,0.0,-1.919277448489975,-3.7854207224745786,-1.1555555555555503
Batıkentİlkyerleşim Mh.,4+2,42000.0,Batıkentİlkyerleşim Mh._4+2,04,0.0,0.0,0.0,
Batıkentİlkyerleşim Mh.,5+1,45000.0,Batıkentİlkyerleşim Mh._5+1,04,0.0,-14.285714285714285,,
Batıkentİlkyerleşim Mh.,6+1,45000.0,Batıkentİlkyerleşim Mh._6+1,04,0.0,0.0,0.0,
Batıkentİnönü Mh.,1+1,37833.333333333336,Batıkentİnönü Mh._1+1,04,-3.2170542635658785,-0.15708451146716843,2.3444544634806266,-1.9135802469135765
Batıkentİnönü Mh.,1.5+1,45000.0,Batıkentİnönü Mh._1.5+1,04,0.0,20.0,20.0,
Batıkentİnönü Mh.,2+1,45017.857142857145,Batıkentİnönü Mh._2+1,04,1.5822274754204155,-5.332331956440099,-1.6003122560499565,-12.160278745644595
Batıkentİnönü Mh.,3+1,32232.14285714286,Batıkentİnönü Mh._3+1,04,-0.44125758411472216,-3.520649966147599,-2.861049543156917,-2.832918376959823
Batıkentİnönü Mh.,3.5+1,50000.0,Batıkentİnönü Mh._3.5+1,04,0.0,,,
Batıkentİnönü Mh.,4+1,83500.0,Batıkentİnönü Mh._4+1,04,2.1406727828746175,1.2121212121212122,0.0,13.092550790067728
Batıkentİnönü Mh.,4+2,37000.0,Batıkentİnönü Mh._4+2,04,0.0,0.0,0.0,
Batıkentİnönü Mh.,5+1,47000.0,Batıkentİnönü Mh._5+1,04,0.0,0.0,0.0,0.0
Batıkentİnönü Mh.,5+2,54250.0,Batıkentİnönü Mh._5+2,04,6.372549019607843,6.372549019607843,6.372549019607843,35.625
Batıkentİvedik OSB,1+1,31000.0,Batıkentİvedik OSB_1+1,04,,,,
BağlumHisar Mah.,3+1,27555.555555555555,BağlumHisar Mah._3+1,04,0.4048582995951358,3.099017384731665,11.829775241316138,17.989889979185243
BağlumKafkas Mah.,3+1,25333.333333333332,BağlumKafkas Mah._3+1,04,26.66666666666666,19.685039370078727,27.73109243697479,
BağlumKarakaya Mah.,2+1,21500.0,BağlumKarakaya Mah._2+1,04,,,,
BağlumKarakaya Mah.,3+1,24823.478260869564,BağlumKarakaya Mah._3+1,04,-0.337735225916726,1.5707223558060097,2.0528593089335674,-0.06032288903551373
BağlumKarakaya Mah.,3.5+1,45000.0,BağlumKarakaya Mah._3.5+1,04,0.0,,,50.0
BağlumKarakaya Mah.,4+1,34500.0,BağlumKarakaya Mah._4+1,04,-1.4285714285714286,0.0,8.947368421052628,-2.8169014084507045
BağlumKarşıyaka Mh.,2+1,26000.0,BağlumKarşıyaka Mh._2+1,04,0.0,0.0,0.0,
BağlumKarşıyaka Mh.,3+1,21529.41176470588,BağlumKarşıyaka Mh._3+1,04,1.3776514323201403,6.056215589684143,8.444444444444443,1.9143752175426323
BağlumKarşıyaka Mh.,4+1,25000.0,BağlumKarşıyaka Mh._4+1,04,0.0,0.0,,
Beypazarı,2+1,9000.0,Beypazarı_2+1,04,-10.0,,,
BeypazarıAyvaşık Mh.,2+1,15650.0,BeypazarıAyvaşık Mh._2+1,04,0.0,6.317934782608696,4.822505023442733,46.71875000000001
BeypazarıAyvaşık Mh.,3+1,15000.0,BeypazarıAyvaşık Mh._3+1,04,3.174603174603171,2.9748283752860454,6.1946902654867255,6.870229007633584
BeypazarıAyvaşık Mh.,4+1,27500.0,BeypazarıAyvaşık Mh._4+1,04,0.0,,,
BeypazarıBaşağaç Mh.,1+1,18500.0,BeypazarıBaşağaç Mh._1+1,04,10.999999999999991,10.999999999999991,10.999999999999991,10.999999999999991
BeypazarıBaşağaç Mh.,2+1,19500.0,BeypazarıBaşağaç Mh._2+1,04,0.0,0.0,-2.5,-2.5
BeypazarıBaşağaç Mh.,3+1,22071.428571428572,BeypazarıBaşağaç Mh._3+1,04,-1.9047619047619,-3.0795551753635513,1.8681318681318675,-7.45732255166217
BeypazarıBaşağaç Mh.,4+1,24000.0,BeypazarıBaşağaç Mh._4+1,04,0.0,0.0,-1.0309278350515463,-8.045977011494253
BeypazarıGazipaşa Mh.,3+1,18000.0,BeypazarıGazipaşa Mh._3+1,04,0.0,0.0,0.0,
BeypazarıHacıkara Mh.,1+1,16562.5,BeypazarıHacıkara Mh._1+1,04,0.0,-2.214022140221402,-2.214022140221402,-3.6363636363636362
BeypazarıHacıkara Mh.,2+1,12833.333333333334,BeypazarıHacıkara Mh._2+1,04,0.0,22.22222222222223,1.3157894736842202,
BeypazarıHacıkara Mh.,3+1,18461.53846153846,BeypazarıHacıkara Mh._3+1,04,-0.41493775933610555,1.5565966450052922,-1.5384615384615414,-6.1845595420913
BeypazarıHacıkara Mh.,4+1,28000.0,BeypazarıHacıkara Mh._4+1,04,0.0,0.0,,-12.5
BeypazarıKurtuluş Mh.,1+1,17535.714285714286,BeypazarıKurtuluş Mh._1+1,04,-0.8080808080807992,0.8590102707749816,4.864736592311344,3.455541508638857
BeypazarıKurtuluş Mh.,2+1,16880.0,BeypazarıKurtuluş Mh._2+1,04,-2.8489208633093526,4.412371134020622,4.412371134020622,10.688524590163935
BeypazarıKurtuluş Mh.,3+1,23000.0,BeypazarıKurtuluş Mh._3+1,04,0.0,0.0,-1.4285714285714235,24.324324324324326
Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh.,1+1,43857.142857142855,Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh._1+1,04,-0.3246753246753294,-1.286173633440517,0.05431830526886533,
Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh.,2+1,50316.666666666664,Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh._2+1,04,0.0,-0.12571126108244493,-8.669346125588842,0.6333333333333284
Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh.,3+1,72750.0,Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh._3+1,04,-0.22857142857143523,6.075334143377893,22.655426765015807,39.23444976076555
Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh.,4+1,121500.0,Bilkent/Bilkentplaza/BeytepeÜniversiteler Mh._4+1,04,4.381443298969072,-1.6636690647482066,2.9661016949152543,12.240184757505773
